No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
30,Austin Ekeler\EkelAu00,25,RB,10,10,200,5-10,Western St. (CO),5/17/1995,3,6,,$1500000
28,Brandon Facyson\FacyBr00,26,,13,0,197,6-2,Virginia Tech,9/8/1994,2,1,,$750000
66,Dan Feeney\FeenDa00,26,C,16,16,310,6-4,Indiana,5/29/1994,3,8,Los Angeles Chargers / 3rd / 71st pick / 2017,$2133000
96,Breiden Fehoko\FehoBr01,24,,2,0,295,6-2,LSU,10/15/1996,Rook,0,,
92,Joe Gaziano\GaziJo01,24,,2,0,275,6-4,Northwestern,9/27/1996,Rook,0,,
32,Alohi Gilman\GilmAl00,23,,15,1,201,5-10,NavyNotre Dame,9/17/1997,Rook,1,Los Angeles Chargers / 6th / 186th pick / 2020,$610000
88,Virgil Green\GreeVi00,32,,6,3,255,6-5,Nevada,8/3/1988,9,0,Denver Broncos / 7th / 204th pick / 2011,$2700000
72,Ryan Groy\GroyRy00,30,,4,3,320,6-5,Wisconsin,9/30/1990,6,2,,$802941
15,Jalen Guyton\GuytJa01,23,WR,16,9,212,6-1,North Texas,6/7/1997,1,4,,$675000
25,Chris Harris Jr.\HarrCh01,31,DB,9,9,199,5-10,Kansas,6/18/1989,9,3,,$2000000
26,Casey Hayward\HaywCa00,31,RCB,14,13,192,5-11,Vanderbilt,9/9/1989,8,4,Green Bay Packers / 2nd / 62nd pick / 2012,$9750000
86,Hunter Henry\HenrHu00,26,TE,14,14,250,6-5,Arkansas,12/7/1994,4,5,San Diego Chargers / 2nd / 35th pick / 2016,$10607000
10,Justin Herbert\HerbJu00,22,QB,15,15,236,6-6,Oregon,3/10/1998,Rook,13,Los Angeles Chargers / 1st / 6th pick / 2020,$610000
84,K.J. Hill\HillKJ00,23,,15,0,196,6-0,Ohio St.,9/15/1997,Rook,1,Los Angeles Chargers / 7th / 220th pick / 2020,$610000
54,Melvin Ingram\IngrMe00,31,RDE,7,7,247,6-2,South Carolina,4/26/1989,8,4,San Diego Chargers / 1st / 18th pick / 2012,$14000000
22,Justin Jackson\JackJu01,24,,9,4,199,6-0,Northwestern,4/22/1996,2,3,Los Angeles Chargers / 7th / 251st pick / 2018,$750000
46,Malik Jefferson\JeffMa00,24,,13,0,241,6-2,Texas,11/15/1996,2,0,Cincinnati Bengals / 3rd / 78th pick / 2018,$661770
23,Rayshawn Jenkins\JenkRa00,26,SS,15,15,220,6-1,Miami (FL),1/25/1994,3,5,Los Angeles Chargers / 4th / 113th pick / 2017,$2133000
83,Tyron Johnson\JohnTy03,24,,12,0,193,6-1,Oklahoma St.,1/8/1996,Rook,3,,$516176
93,Justin Jones\JoneJu03,24,LDT,13,12,309,6-3,North Carolina St.,8/28/1996,2,6,Los Angeles Chargers / 3rd / 84th pick / 2018,$679412
95,Linval Joseph\JoseLi99,32,RDT,16,16,329,6-4,East Carolina,10/10/1988,10,8,New York Giants / 2nd / 46th pick / 2010,$1500000
27,Joshua Kelley\KellJo01,23,,14,0,212,5-11,California-DavisUCLA,11/20/1997,Rook,3,Los Angeles Chargers / 4th / 112th pick / 2020,$610000
20,Desmond King\KingDe01,26,,6,3,200,5-10,Iowa,12/14/1994,3,1,Los Angeles Chargers / 5th / 151st pick / 2017,$2133000
76,Forrest Lamp\LampFo00,26,LG,16,16,310,6-4,Western Kentucky,2/20/1994,2,8,Los Angeles Chargers / 2nd / 38th pick / 2017,$1374125
90,Jessie Lemonier\LemoJe00,23,,6,0,240,6-3,Liberty,1/31/1997,Rook,0,,$322941
1,Ty Long\LongTy00,27,,16,0,205,6-2,Ala-Birmingham,4/6/1993,1,2,,
45,Cole Mazza\MazzCo01,25,,16,0,247,6-1,Alabama,2/14/1995,1,1,,$675000
29,Quenton Meeks\MeekQu00,23,,2,0,209,6-1,Stanford,6/20/1997,2,0,,
11,Jason Moore\MoorJa02,25,,2,0,215,6-3,Findlay,6/23/1995,1,0,,$675000
56,Kenneth Murray\MurrKe00,22,RLB,16,16,241,6-2,Oklahoma,11/16/1998,Rook,8,Los Angeles Chargers / 1st / 23rd pick / 2020,$610000
40,Gabe Nabers\NabeGa00,23,fb,16,5,243,6-3,Florida St.,11/5/1997,Rook,0,,$574118
74,Storm Norton\NortSt00,26,,6,3,317,6-7,Toledo,5/16/1994,2,2,,$675000
42,Uchenna Nwosu\NwosUc00,24,,13,4,251,6-2,USC,12/28/1996,2,4,Los Angeles Chargers / 2nd / 48th pick / 2018,$1003598
89,Donald Parham\ParhDo00,23,te,13,5,237,6-8,Stetson,8/16/1997,Rook,1,,
52,Denzel Perryman\PerrDe00,28,db,13,6,240,5-11,Miami (FL),12/5/1992,5,2,San Diego Chargers / 2nd / 48th pick / 2015,$1000000
79,Trey Pipkins\PipkTr00,24,rt,13,5,309,6-6,Sioux Falls,9/5/1996,1,3,Los Angeles Chargers / 3rd / 91st pick / 2019,$675000
35,Troymaine Pope\PopeTr00,27,,6,0,205,5-9,Jacksonville St.,11/26/1993,4,1,,
61,Scott Quessenberry\QuesSc00,25,,16,0,310,6-3,UCLA,3/23/1995,2,1,Los Angeles Chargers / 5th / 155th pick / 2018,$750000
12,Joe Reed\ReedJo03,22,,11,0,224,6-0,Virginia,1/4/1998,Rook,0,Los Angeles Chargers / 5th / 151st pick / 2020,$610000
98,Isaac Rochell\RochIs00,25,rde,16,6,280,6-4,Notre Dame,4/22/1995,3,4,Los Angeles Chargers / 7th / 225th pick / 2017,$825000
48,Matt Sokol\SokoMa00,25,,2,0,260,6-6,Michigan St.,11/9/1995,Rook,0,,
71,Damion Square\SquaDa00,31,,16,1,293,6-2,Alabama,2/6/1989,7,2,,$1612500
73,Tyree St. Louis\StLoTy01,23,,5,2,315,6-5,Miami (FL),8/5/1997,Rook,1,,$610000
2,Easton Stick\SticEa00,25,,1,0,224,6-1,North Dakota St.,9/15/1995,Rook,0,Los Angeles Chargers / 5th / 166th pick / 2019,$675000
5,Tyrod Taylor\TaylTy00,31,,2,1,217,6-1,Virginia Tech,8/3/1989,9,1,Baltimore Ravens / 6th / 180th pick / 2011,$5000000
69,Sam Tevi\TeviSa00,26,LT,14,14,315,6-5,Utah,11/15/1994,3,7,Los Angeles Chargers / 6th / 190th pick / 2017,$2133000
99,Jerry Tillery\TillJe00,24,DE,16,11,295,6-6,Notre Dame,10/8/1996,1,6,Los Angeles Chargers / 1st / 28th pick / 2019,$1014189
64,Cole Toner\ToneCo00,26,,10,3,310,6-5,Harvard,3/13/1994,4,2,Arizona Cardinals / 5th / 170th pick / 2016,$441176
49,Drue Tranquill\TranDr00,25,,1,1,234,6-2,Notre Dame,8/15/1995,1,0,Los Angeles Chargers / 4th / 130th pick / 2019,$439706
70,Trai Turner\TurnTr01,27,RG,9,9,315,6-3,LSU,6/14/1993,6,4,Carolina Panthers / 3rd / 92nd pick / 2014,$8500000
59,Nick Vigil\VigiNi00,27,,15,2,235,6-2,Utah St.,8/20/1993,4,3,Cincinnati Bengals / 3rd / 87th pick / 2016,$1900000
20,Jaylen Watkins\WatkJa01,29,,3,1,194,5-11,Florida,11/27/1991,6,0,Philadelphia Eagles / 4th / 101st pick / 2014,
44,Kyzir White\WhitKy00,24,LLB,11,10,218,6-2,West Virginia,3/24/1996,2,5,Los Angeles Chargers / 4th / 119th pick / 2018,$750000
81,Mike Williams\WillMi07,26,WR,15,11,220,6-4,Clemson,10/4/1994,3,6,Los Angeles Chargers / 1st / 7th pick / 2017,$825000
