No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
11,Larry Fitzgerald*\FitzLa00,33,WR,16,16,218,6-3,Pittsburgh,8/31/1983,12,9,Arizona Cardinals / 1st / 3rd pick / 2004,$11000000
15,Michael Floyd\FloyMi00,27,WR,13,7,220,6-3,Notre Dame,11/27/1989,4,4,Arizona Cardinals / 1st / 13th pick / 2012,$7320000
59,Alani Fua\FuaxAl00,24,,3,0,228,6-5,BYU,1/1/1992,1,0,,$525000
10,Brittan Golden\GoldBr00,28,,12,1,186,5-11,West Texas A&M,7/20/1988,4,1,,$458823
44,Markus Golden\GoldMa00,25,,16,3,260,6-3,Missouri,3/13/1991,1,0,Arizona Cardinals / 2nd / 58th pick / 2015,$613106
52,Zaviar Gooden\GoodZa00,26,,7,0,234,6-2,Missouri,8/31/1990,3,0,Tennessee Titans / 3rd / 97th pick / 2013,$600000
84,Jermaine Gresham\GresJe00,28,TE,16,14,260,6-5,Oklahoma,6/16/1988,6,3,Cincinnati Bengals / 1st / 21st pick / 2010,$3000000
95,Rodney Gunter\GuntRo00,24,,16,1,305,6-5,Delaware St.,1/19/1992,1,0,Arizona Cardinals / 4th / 116th pick / 2015,$525000
45,Trevon Hartfield\HartTr00,25,,2,0,195,6-2,SW Oklahoma St.,11/17/1991,Rook,0,,$52940
74,D.J. Humphries\HumpD.00,23,RT,13,13,307,6-5,Florida,12/28/1993,Rook,7,Arizona Cardinals / 1st / 24th pick / 2015,$840096
76,Mike Iupati\IupaMi20,29,LG,15,15,331,6-5,Idaho,5/12/1987,6,9,San Francisco 49ers / 1st / 17th pick / 2010,$4500000
22,Tony Jefferson\JeffTo00,24,SS,15,14,211,5-11,Oklahoma,1/27/1992,3,7,,$1671000
75,Ulrick John\JohnUl00,24,,3,3,312,6-5,Georgia St.,5/20/1992,2,0,Indianapolis Colts / 7th / 232nd pick / 2014,$370588
23,Chris Johnson\JohnCh04,31,,4,0,195,5-11,East Carolina,9/23/1985,8,1,Tennessee Titans / 1st / 24th pick / 2008,$885000
31,David Johnson*+\JohnDa08,25,RB,16,16,224,6-1,Northern Iowa,12/16/1991,1,15,Arizona Cardinals / 3rd / 86th pick / 2015,$525000
55,Chandler Jones\JoneCh03,26,LOLB,16,16,265,6-5,Syracuse,2/27/1990,4,12,New England Patriots / 1st / 21st pick / 2012,$7799000
52,Lamar Louis\LouiLa00,23,,1,0,231,6-0,LSU,10/2/1993,Rook,0,,$450000
50,Gabe Martin\MartGa00,24,,8,0,236,6-2,Bowling Green,6/5/1992,1,0,,$450000
96,Kareem Martin\MartKa00,24,,13,0,272,6-6,North Carolina,2/19/1992,2,0,Arizona Cardinals / 3rd / 84th pick / 2014,$618000
32,Tyrann Mathieu\MathTy00,24,FS,10,10,190,5-9,LSU,5/13/1992,3,5,Arizona Cardinals / 3rd / 69th pick / 2013,$1000000
69,Evan Mathis\MathEv20,35,,4,4,301,6-5,Alabama,11/1/1981,11,0,Carolina Panthers / 3rd / 79th pick / 2005,$1006900
97,Josh Mauro\MaurJo00,25,RDE,15,13,290,6-6,Stanford,2/17/1991,2,9,,$600000
34,Harlan Miller\MillHa00,22,,2,2,182,6-0,Southeastern Louisiana,6/20/1994,Rook,0,Arizona Cardinals / 6th / 205th pick / 2016,$52940
51,Kevin Minter\MintKe00,26,RILB,16,16,246,6-0,LSU,12/3/1990,3,11,Arizona Cardinals / 2nd / 45th pick / 2013,$1003667
80,Ifeanyi Momah\MomaIf00,27,,5,1,239,6-7,Boston Col.,10/23/1989,2,0,,$117300
54,Sio Moore\MoorSi00,26,,4,3,245,6-1,Connecticut,5/2/1990,3,0,Oakland Raiders / 3rd / 66th pick / 2013,$675000
14,JJ Nelson\NelsJJ00,24,wr,15,6,160,5-10,Ala-Birmingham,4/24/1992,1,5,Arizona Cardinals / 5th / 159th pick / 2015,$525000
87,Troy Niklas\NiklTr00,24,,3,2,270,6-6,Notre Dame,9/18/1992,2,0,Arizona Cardinals / 2nd / 52nd pick / 2014,$785755
90,Robert Nkemdiche\NkemRo00,22,,5,0,296,6-4,Mississippi,9/19/1994,Rook,0,Arizona Cardinals / 1st / 29th pick / 2016,$450000
57,Alex Okafor\OkafAl00,25,,15,0,261,6-4,Texas,2/8/1991,3,0,Arizona Cardinals / 4th / 103rd pick / 2013,$1671000
3,Carson Palmer\PalmCa00,37,QB,15,15,235,6-5,USC,12/27/1979,12,12,Cincinnati Bengals / 1st / 1st pick / 2003,$7150000
98,Corey Peters\PeteCo00,28,NT,15,14,335,6-3,Kentucky,6/8/1988,6,9,Atlanta Falcons / 3rd / 83rd pick / 2010,$1750000
21,Patrick Peterson*\PetePa00,26,LCB,16,16,203,6-1,LSU,7/11/1990,5,12,Arizona Cardinals / 1st / 5th pick / 2011,$9750000
63,Givens Price\PricGi00,22,,1,0,310,6-4,Nebraska,10/31/1994,Rook,0,,$79410
9,Ryan Quigley\QuigRy00,26,,6,0,205,6-2,Boston Col.,1/26/1990,3,0,,$555884
16,Jeremy Ross\RossJe01,28,,2,1,213,5-11,California,3/16/1988,5,0,,$119117
92,Frostee Rucker\RuckFr99,33,,13,1,261,6-3,USC,9/14/1983,9,0,Cincinnati Bengals / 3rd / 91st pick / 2006,$1000000
53,A.Q. Shipley\ShipA.20,30,C,16,16,307,6-1,Penn St.,5/22/1986,7,9,Pittsburgh Steelers / 7th / 226th pick / 2009,$760000
29,Tharold Simon\SimoTh00,25,,9,0,202,6-2,LSU,3/6/1991,3,0,Seattle Seahawks / 5th / 138th pick / 2013,$635294
5,Drew Stanton\StanDr00,32,,5,1,226,6-3,Michigan St.,5/7/1984,8,1,Detroit Lions / 2nd / 43rd pick / 2007,$1000000
91,Ed Stinson\StinEd00,26,,4,1,287,6-4,Alabama,2/15/1990,2,0,Arizona Cardinals / 5th / 160th pick / 2014,$600000
36,D.J. Swearinger\SweaDJ00,25,DB,16,12,205,5-10,South Carolina,9/1/1991,3,6,Houston Texans / 2nd / 57th pick / 2013,$1671000
30,Stepfan Taylor\TaylSt00,25,,15,0,214,5-9,Stanford,6/9/1991,3,0,Arizona Cardinals / 5th / 140th pick / 2013,$675000
61,Cole Toner\ToneCo00,22,,2,0,310,6-5,Harvard,3/13/1994,Rook,0,Arizona Cardinals / 5th / 170th pick / 2016,$450000
89,Hakeem Valles\VallHa00,24,,11,1,250,6-3,Monmouth,11/23/1992,Rook,0,,$344117
68,Jared Veldheer\VeldJa20,29,LT,8,8,321,6-8,Hillsdale,6/14/1987,6,5,Oakland Raiders / 3rd / 69th pick / 2010,$1250000
78,Earl Watford\WatfEa00,26,RG,15,10,300,6-3,James Madison,6/24/1990,3,6,Arizona Cardinals / 4th / 116th pick / 2013,$675000
73,John Wetzel\WetzJo00,25,LT,16,8,328,6-7,Boston Col.,7/18/1991,3,5,,$450000
6,Matt Wile\WileMa01,24,,3,0,225,6-2,Michigan,6/20/1992,Rook,0,,$79410
26,Brandon Williams\WillBr07,24,,13,3,200,6-0,Texas A&M,9/9/1992,Rook,0,Arizona Cardinals / 3rd / 92nd pick / 2016,$450000
33,Kerwynn Williams\WillKe05,25,,10,0,198,5-8,Utah St.,6/9/1991,3,1,Indianapolis Colts / 7th / 230th pick / 2013,$458822
94,Xavier Williams\WillXa00,24,,8,1,309,6-2,Northern Iowa,1/18/1992,1,0,,$525000
58,Scooby Wright III\WrigSc00,22,,3,0,247,6-0,Arizona,8/28/1994,Rook,0,Cleveland Browns / 7th / 250th pick / 2016,$79410
