No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
62,Austin Larkin\LarkAu00,24,,2,0,265,6-3,Purdue,4/6/1995,Rook,0,,
63,Chris Lindstrom\LindCh00,22,rg,5,5,307,6-3,Boston Col.,2/28/1997,Rook,2,Atlanta Falcons / 1st / 14th pick / 2019,$495000
51,Alex Mack\MackAl20,34,C,16,16,311,6-4,California,11/19/1985,10,8,Cleveland Browns / 1st / 21st pick / 2009,$8500000
70,Jake Matthews\MattJa00,27,LT,16,16,309,6-5,Texas A&M,2/11/1992,5,9,Atlanta Falcons / 1st / 6th pick / 2014,$6500000
76,Kaleb McGary\McGaKa00,24,RT,16,16,306,6-6,Washington,2/22/1995,Rook,9,Atlanta Falcons / 1st / 31st pick / 2019,$495000
98,Takkarist McKinley\McKiTa00,24,LDE,14,13,265,6-2,UCLA,11/2/1995,2,6,Atlanta Falcons / 1st / 26th pick / 2017,$1393775
85,Carson Meier\MeieCa00,24,,1,1,254,6-5,Oklahoma,6/29/1995,Rook,0,,
28,Jordan Miller\MillJo05,22,,10,0,190,6-2,Washington,2/8/1997,Rook,1,Atlanta Falcons / 5th / 172nd pick / 2019,$495000
22,Keanu Neal\NealKe01,24,,3,3,216,6-1,Florida,7/26/1995,3,1,Atlanta Falcons / 1st / 17th pick / 2016,$1914224
41,Sharrod Neasman\NeasSh00,28,,15,0,198,6-0,Florida Atlantic,10/14/1991,3,1,,$720000
26,Isaiah Oliver\OlivIs00,23,LCB,16,16,210,6-0,Colorado,9/30/1996,1,5,Atlanta Falcons / 2nd / 58th pick / 2018,$690757
30,Qadree Ollison\OlliQa00,23,,8,0,232,6-1,Pittsburgh,9/8/1996,Rook,0,Atlanta Falcons / 5th / 152nd pick / 2019,$495000
54,Foyesade Oluokun\OluoFo00,24,,16,3,215,6-2,Yale,8/2/1995,1,3,Atlanta Falcons / 6th / 200th pick / 2018,$570000
9,Kasey Redfern\RedfKa00,28,,3,0,205,6-1,Wofford,9/26/1991,2,0,,
18,Calvin Ridley\RidlCa00,25,WR,13,10,190,6-1,Alabama,12/20/1994,1,7,Atlanta Falcons / 1st / 26th pick / 2018,$975487
42,Duke Riley\RileDu00,25,,4,0,230,6-1,LSU,8/9/1994,2,0,Atlanta Falcons / 3rd / 75th pick / 2017,$726500
2,Matt Ryan\RyanMa00,34,QB,15,15,217,6-4,Boston Col.,5/17/1985,11,13,Atlanta Falcons / 1st / 3rd pick / 2008,$2750000
74,Ty Sambrailo\SambTy00,27,,13,0,315,6-5,Colorado St.,3/10/1992,4,1,Denver Broncos / 2nd / 59th pick / 2015,$2000000
12,Mohamed Sanu\SanuMo00,30,wr,7,6,215,6-2,Rutgers,8/23/1989,7,3,Cincinnati Bengals / 3rd / 83rd pick / 2012,$6000000
8,Matt Schaub\SchaMa00,38,,6,1,245,6-6,Virginia,6/25/1981,15,2,Atlanta Falcons / 3rd / 90th pick / 2004,$1030000
71,Wes Schweitzer\SchwWe00,26,c,15,7,314,6-5,San Jose St.,9/11/1993,2,4,Atlanta Falcons / 6th / 195th pick / 2016,$2025000
94,Deadrin Senat\SenaDe00,25,,2,0,305,6-1,South Florida,7/22/1994,1,0,Atlanta Falcons / 3rd / 90th pick / 2018,$622000
20,Kendall Sheffield\ShefKe00,23,RCB,16,11,212,5-10,Ohio St.,5/30/1996,Rook,4,Atlanta Falcons / 4th / 111th pick / 2019,$495000
25,Ito Smith\SmitIt00,24,,7,0,195,5-9,Southern Miss,9/11/1995,1,1,Atlanta Falcons / 4th / 126th pick / 2018,$570000
40,Keith Smith\SmitKe03,27,fb,16,5,240,6-0,San Jose St.,4/8/1992,5,0,,
80,Luke Stocker\StocLu00,31,TE,15,9,253,6-5,Tennessee,7/17/1988,8,0,Tampa Bay Buccaneers / 4th / 104th pick / 2011,$1400000
43,Jamar Taylor\TaylJa01,29,,3,0,192,5-11,Boise St.,9/29/1990,6,0,Miami Dolphins / 2nd / 54th pick / 2013,
52,Ahmad Thomas\ThomAh00,25,,1,0,227,6-0,Oklahoma,12/15/1994,1,0,,
21,Desmond Trufant\TrufDe00,29,CB,9,9,190,6-0,Washington,9/10/1990,6,4,Atlanta Falcons / 1st / 22nd pick / 2013,$9500000
91,Jacob Tuioti-Mariner\TuioJa00,23,,8,1,285,6-2,UCLA,7/25/1996,Rook,1,,$495000
75,John Wetzel\WetzJo00,28,,2,0,328,6-7,Boston Col.,7/18/1991,6,0,,$720000
39,D.J. White\WhitD.00,26,,1,0,193,5-11,Georgia Tech,9/9/1993,3,0,Kansas City Chiefs / 6th / 178th pick / 2016,
4,Matt Wile\WileMa01,27,,2,0,225,6-2,Michigan,6/20/1992,3,0,,
33,Blidi Wreh-Wilson\WrehBl00,30,,14,2,190,6-1,Connecticut,12/5/1989,6,1,Tennessee Titans / 3rd / 70th pick / 2013,$805000
17,Olamide Zaccheaus\ZaccOl01,22,,10,0,193,5-8,Virginia,7/23/1997,Rook,1,,$495000
