No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
95,Abry Jones\JoneAb00,28,LDT,16,15,318,6-4,Georgia,9/8/1991,6,6,,$3400000
85,Charles Jones\JoneCh10,23,,4,0,255,6-4,Tulane,8/5/1996,Rook,0,,
83,Ben Koyack\KoyaBe00,26,te,11,6,258,6-5,Notre Dame,4/9/1993,3,0,Jacksonville Jaguars / 7th / 229th pick / 2015,$720000
4,Josh Lambo\LambJo00,29,,16,0,215,6-0,Texas A&M,11/19/1990,4,6,,$1000000
11,Marqise Lee\LeexMa00,28,,6,1,196,6-0,USC,11/25/1991,5,0,Jacksonville Jaguars / 2nd / 39th pick / 2014,$7250000
65,Brandon Linder\LindBr00,27,C,16,16,315,6-6,Miami (FL),1/25/1992,5,6,Jacksonville Jaguars / 3rd / 93rd pick / 2014,$5500000
55,Lerentee McCray\McCrLe01,29,,9,0,249,6-3,Florida,8/26/1990,6,1,,$2000000
34,Jeremy McNichols\McNiJe00,24,,1,0,205,5-9,Boise St.,12/26/1995,2,0,Tampa Bay Buccaneers / 5th / 162nd pick / 2017,
39,Doug Middleton\MiddDo01,26,,2,0,210,6-0,Appalachian St.,9/25/1993,3,0,,
15,Gardner Minshew II\MinsGa00,23,QB,14,12,225,6-1,Washington St.,5/16/1996,Rook,10,Jacksonville Jaguars / 6th / 178th pick / 2019,$495000
91,Yannick Ngakoue\NgakYa00,24,LDE,15,15,246,6-2,Maryland,3/31/1995,3,7,Jacksonville Jaguars / 3rd / 69th pick / 2016,$2025000
35,Parry Nickerson\NickPa00,25,,4,1,182,5-10,Tulane,10/11/1994,1,0,New York Jets / 6th / 179th pick / 2018,
68,Andrew Norwell\NorwAn01,28,LG,16,16,325,6-6,Ohio St.,10/25/1991,5,6,,$13000000
86,Nick O'Leary\OLeaNi00,27,,5,3,252,6-3,Florida St.,8/31/1992,4,1,Buffalo Bills / 6th / 194th pick / 2015,
80,James O'Shaughnessy\O'ShJa00,27,TE,5,5,245,6-4,Illinois St.,1/14/1992,4,1,Kansas City Chiefs / 5th / 173rd pick / 2015,$805000
77,Cedric Ogbuehi\OgbuCe00,27,,14,0,308,6-5,Texas A&M,4/25/1992,4,1,Cincinnati Bengals / 1st / 21st pick / 2015,$805000
89,Josh Oliver\OlivJo00,22,,4,1,250,6-5,San Jose St.,3/21/1997,Rook,0,Jacksonville Jaguars / 3rd / 69th pick / 2019,$495000
46,Matthew Orzech\OrzeMa00,24,,16,0,246,6-3,Azusa Pacific,4/12/1995,Rook,1,,
33,Devine Ozigbo\OzigDe01,23,,10,0,225,6-0,Nebraska,10/2/1996,Rook,0,,
54,Donald Payne\PaynDo00,25,mlb,9,5,217,5-11,Stetson,7/12/1994,2,3,,$645000
20,Jalen Ramsey*\RamsJa00,25,,3,3,208,6-1,Florida St.,10/24/1994,3,3,Jacksonville Jaguars / 1st / 5th pick / 2016,$3634227
76,Will Richardson\RichWi01,23,,15,2,303,6-6,North Carolina St.,1/4/1996,1,2,Jacksonville Jaguars / 4th / 129th pick / 2018,$570000
74,Cam Robinson\RobiCa00,24,LT,14,14,320,6-6,Alabama,10/9/1995,2,7,Jacksonville Jaguars / 2nd / 34th pick / 2017,$1103015
29,Josh Robinson\RobiJo01,28,,8,0,200,5-10,Central Florida,1/8/1991,7,0,Minnesota Vikings / 3rd / 66th pick / 2012,$805000
98,Dontavius Russell\RussDo00,24,,3,0,320,6-3,Auburn,9/18/1995,Rook,0,Jacksonville Jaguars / 7th / 235th pick / 2019,$495000
47,Jake Ryan\RyanJa00,27,,2,0,240,6-2,Michigan,2/27/1992,4,0,Green Bay Packers / 4th / 129th pick / 2015,$1000000
69,Tyler Shatley\ShatTy00,28,,16,0,310,6-3,Clemson,5/5/1991,5,1,,$805000
53,Malcolm Smith\SmitMa02,30,,2,0,225,6-0,USC,7/5/1989,8,0,Seattle Seahawks / 7th / 242nd pick / 2011,
94,Dawuane Smoot\SmooDa00,24,,16,0,264,6-3,Illinois,3/2/1995,2,2,Jacksonville Jaguars / 3rd / 68th pick / 2017,$812500
97,Akeem Spence\SpenAk00,28,,9,0,303,6-1,Illinois,11/29/1991,6,1,Tampa Bay Buccaneers / 4th / 100th pick / 2013,
87,Geoff Swaim\SwaiGe00,26,,6,2,260,6-4,Texas,9/16/1993,4,0,Dallas Cowboys / 7th / 246th pick / 2015,$1500000
75,Jawaan Taylor\TaylJa02,22,RT,16,16,312,6-5,Florida,11/25/1997,Rook,8,Jacksonville Jaguars / 2nd / 35th pick / 2019,$495000
13,Michael Walker\WalkMi00,23,,7,0,195,5-11,Boston College,10/29/1996,Rook,0,,
40,Brandon Watson\WatsBr01,24,,8,0,198,5-11,Michigan,7/11/1995,Rook,0,,
12,Dede Westbrook\WestDe00,26,WR,15,11,178,6-0,Blinn College (TX)Oklahoma,11/21/1993,2,5,Jacksonville Jaguars / 4th / 110th pick / 2017,$645000
56,Quincy Williams\WillQu01,23,LLB,11,8,226,5-11,Murray St.,8/28/1996,Rook,3,Jacksonville Jaguars / 3rd / 98th pick / 2019,$495000
26,Jarrod Wilson\WilsJa00,25,FS,16,16,210,6-2,Michigan,2/9/1994,3,5,,$1450000
42,Andrew Wingard\WingAn01,23,,16,2,209,6-0,Wyoming,12/5/1996,Rook,1,,$495000
