No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
92,Charles Harris\HarrCh03,25,,13,1,252,6-3,Missouri,3/6/1995,3,1,Miami Dolphins / 1st / 22nd pick / 2017,$1943692
47,Josh Harris\HarrJo02,31,,16,0,224,6-1,Auburn,4/27/1989,8,1,,$1050000
32,Jaylinn Hawkins\HawkJa00,23,,12,2,208,6-1,California,8/25/1997,Rook,1,Atlanta Falcons / 4th / 134th pick / 2020,$610000
61,Matt Hennessy\HennMa00,23,,13,2,307,6-4,Temple,11/17/1997,Rook,2,Atlanta Falcons / 3rd / 78th pick / 2020,$610000
23,Brian Hill\HillBr02,25,,16,1,219,6-1,Wyoming,11/9/1995,3,4,Atlanta Falcons / 5th / 156th pick / 2017,$2133000
4,Sterling Hofrichter\HofrSt00,24,,16,0,196,5-10,Syracuse,12/5/1996,Rook,1,Atlanta Falcons / 7th / 228th pick / 2020,$610000
81,Hayden Hurst\HursHa00,27,TE,16,9,245,6-4,South Carolina,8/24/1993,2,5,Baltimore Ravens / 1st / 25th pick / 2018,$1483275
97,Grady Jarrett*\JarrGr00,27,LDT,16,16,305,6-0,Clemson,4/28/1993,5,10,Atlanta Falcons / 5th / 137th pick / 2015,$5001000
45,Deion Jones\JoneDe01,26,LLB,16,16,227,6-1,LSU,11/4/1994,4,9,Atlanta Falcons / 2nd / 52nd pick / 2016,$5850000
11,Julio Jones\JoneJu02,31,WR,9,9,220,6-3,Alabama,2/8/1989,9,6,Atlanta Falcons / 1st / 6th pick / 2011,$11200000
27,Damontae Kazee\KazeDa00,27,,4,4,190,5-11,San Diego St.,6/5/1993,3,1,Atlanta Falcons / 5th / 149th pick / 2017,$2133000
7,Younghoe Koo*\KooxYo00,26,,15,0,185,5-10,Georgia Southern,8/3/1994,3,5,,$750000
63,Chris Lindstrom\LindCh00,23,RG,16,16,307,6-3,Boston Col.,2/28/1997,1,8,Atlanta Falcons / 1st / 14th pick / 2019,$1161503
51,Alex Mack\MackAl20,35,C,14,14,311,6-4,California,11/19/1985,11,7,Cleveland Browns / 1st / 21st pick / 2009,$8000000
70,Jake Matthews\MattJa00,28,LT,16,16,309,6-5,Texas A&M,2/11/1992,6,8,Atlanta Falcons / 1st / 6th pick / 2014,$3550000
65,Justin McCray\McCrJu00,28,,10,2,317,6-3,Central Florida,5/31/1992,3,0,,$825000
76,Kaleb McGary\McGaKa00,25,RT,14,13,306,6-6,Washington,2/22/1995,1,7,Atlanta Falcons / 1st / 31st pick / 2019,$961625
98,Takkarist McKinley\McKiTa00,25,,4,4,265,6-2,UCLA,11/2/1995,3,2,Atlanta Falcons / 1st / 26th pick / 2017,$1858163
55,Steven Means\MeanSt00,30,LDE,16,11,263,6-3,Buffalo,9/16/1990,7,6,Tampa Bay Buccaneers / 5th / 147th pick / 2013,$910000
28,Jordan Miller\MillJo05,23,,1,0,190,6-2,Washington,2/8/1997,1,0,Atlanta Falcons / 5th / 172nd pick / 2019,$555882
22,Keanu Neal\NealKe01,25,FS,15,14,216,6-1,Florida,7/26/1995,4,5,Atlanta Falcons / 1st / 17th pick / 2016,$6466000
41,Sharrod Neasman\NeasSh00,29,,16,2,198,6-0,Florida Atlantic,10/14/1991,4,1,,$910000
26,Isaiah Oliver\OlivIs00,24,RCB,16,12,210,6-0,Colorado,9/30/1996,2,4,Atlanta Falcons / 2nd / 58th pick / 2018,$901513
30,Qadree Ollison\OlliQa00,24,,3,0,232,6-1,Pittsburgh,9/8/1996,1,0,Atlanta Falcons / 5th / 152nd pick / 2019,$675000
54,Foyesade Oluokun\OluoFo00,25,MLB,15,14,215,6-2,Yale,8/2/1995,2,8,Atlanta Falcons / 6th / 200th pick / 2018,$750000
15,Brandon Powell\PoweBr00,25,,15,1,188,5-8,Florida,9/12/1995,2,1,,$750000
59,LaRoy Reynolds\ReynLa00,30,,16,0,240,6-1,Virginia,11/3/1990,7,1,,$1050000
18,Calvin Ridley\RidlCa00,26,WR,15,15,190,6-1,Alabama,12/20/1994,2,11,Atlanta Falcons / 1st / 26th pick / 2018,$1470974
46,Edmond Robinson\RobiEd00,28,,13,0,245,6-3,Newberry,2/23/1992,5,1,Minnesota Vikings / 7th / 232nd pick / 2015,$428235
14,Chris Rowland\RowlCh00,23,,2,0,180,5-8,Tennessee St.,12/19/1997,Rook,0,,
2,Matt Ryan\RyanMa00,35,QB,16,16,217,6-4,Boston Col.,5/17/1985,12,13,Atlanta Falcons / 1st / 3rd pick / 2008,$1050000
8,Matt Schaub\SchaMa00,39,,1,0,245,6-6,Virginia,6/25/1981,16,0,Atlanta Falcons / 3rd / 90th pick / 2004,$2000000
94,Deadrin Senat\SenaDe00,26,,5,0,305,6-1,South Florida,7/22/1994,2,1,Atlanta Falcons / 3rd / 90th pick / 2018,$750000
20,Kendall Sheffield\ShefKe00,24,LCB,13,9,212,5-10,Ohio St.,5/30/1996,1,3,Atlanta Falcons / 4th / 111th pick / 2019,$675000
25,Ito Smith\SmitIt00,25,,14,0,195,5-9,Southern Miss,9/11/1995,2,2,Atlanta Falcons / 4th / 126th pick / 2018,$750000
40,Keith Smith\SmitKe03,28,FB,16,7,240,6-0,San Jose St.,4/8/1992,6,1,,$910000
88,Luke Stocker\StocLu00,32,TE,16,13,253,6-5,Tennessee,7/17/1988,9,1,Tampa Bay Buccaneers / 4th / 104th pick / 2011,$1050000
52,Pita Taumoepenu\TaumPi00,26,,1,0,245,6-1,Utah,3/9/1994,3,0,San Francisco 49ers / 6th / 202nd pick / 2017,
24,AJ Terrell\TerrAJ00,22,LCB,14,14,195,6-1,Clemson,9/23/1998,Rook,5,Atlanta Falcons / 1st / 16th pick / 2020,$610000
80,Laquon Treadwell\TreaLa00,25,,5,0,215,6-2,Mississippi,6/14/1995,4,0,Minnesota Vikings / 1st / 23rd pick / 2016,
91,Jacob Tuioti-Mariner\TuioJa00,24,,16,0,285,6-2,UCLA,7/25/1996,1,3,,$675000
43,Mykal Walker\WalkMy00,23,RLB,16,6,230,6-3,Azusa PacificFresno St.,8/28/1997,Rook,4,Atlanta Falcons / 4th / 119th pick / 2020,$610000
75,John Wetzel\WetzJo00,29,,4,0,328,6-7,Boston Col.,7/18/1991,7,0,,$856471
33,Blidi Wreh-Wilson\WrehBl00,31,,15,0,190,6-1,Connecticut,12/5/1989,7,1,Tennessee Titans / 3rd / 70th pick / 2013,$1050000
17,Olamide Zaccheaus\ZaccOl01,23,,11,2,193,5-8,Virginia,7/23/1997,1,2,,$675000
