No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
99,Adam Gotsis\GotsAd00,27,,9,3,287,6-4,Georgia Tech,9/23/1992,3,2,Denver Broncos / 2nd / 63rd pick / 2016,$986987
17,DaeSean Hamilton\HamiDa01,24,,16,2,206,6-1,Penn St.,3/10/1995,1,2,Denver Broncos / 4th / 113th pick / 2018,$570000
25,Chris Harris Jr.\HarrCh01,30,CB,16,16,199,5-10,Kansas,6/18/1989,8,6,,$7800000
27,Davontae Harris\HarrDa05,24,rcb,16,6,200,5-11,Illinois St.,1/21/1995,1,3,Cincinnati Bengals / 5th / 151st pick / 2018,
92,Jonathan Harris\HarrJo05,23,,3,0,295,6-5,Lindenwood,8/4/1996,Rook,0,,
96,Shelby Harris\HarrSh00,28,LDE,16,16,290,6-2,Illinois St.,8/11/1991,5,9,Oakland Raiders / 7th / 235th pick / 2014,$3095000
82,Jeff Heuerman\HeueJe00,27,TE,14,11,255,6-5,Ohio St.,11/24/1992,3,1,Denver Broncos / 3rd / 92nd pick / 2015,$2000000
49,Alijah Holder\HoldAl01,23,,2,0,188,6-2,Stanford,1/26/1996,Rook,0,,
52,Justin Hollins\HollJu00,23,,15,0,248,6-5,Oregon,1/15/1996,Rook,1,Denver Broncos / 5th / 156th pick / 2019,$495000
22,Kareem Jackson\JackKa99,31,SS,13,13,183,5-10,Alabama,4/10/1988,9,6,Houston Texans / 1st / 20th pick / 2010,$3000000
70,Ja'Wuan James\JameJa01,27,,3,3,312,6-6,Tennessee,6/3/1992,5,1,Miami Dolphins / 1st / 19th pick / 2014,$5000000
32,Andy Janovich\JanoAn00,26,,7,3,238,6-1,Nebraska,5/23/1993,3,0,Denver Broncos / 6th / 176th pick / 2016,$720000
47,Josey Jewell\JeweJo00,25,,15,3,236,6-1,Iowa,12/25/1994,1,3,Denver Broncos / 4th / 106th pick / 2018,$570000
45,Alexander Johnson\JohnAl01,28,LILB,15,12,255,6-2,Tennessee,12/24/1991,1,7,,$570000
93,Dre'Mont Jones\JoneDr00,22,,14,1,281,6-3,Ohio St.,1/5/1997,Rook,2,Denver Broncos / 3rd / 71st pick / 2019,$495000
43,Joseph Jones\JoneJo05,25,,12,0,231,6-0,Northwestern,2/21/1994,2,1,,$645000
42,Casey Kreiter\KreiCa00,29,,16,0,250,6-1,Iowa,8/13/1990,3,1,,$1000000
65,Ronald Leary\LearRo00,30,G,12,12,320,6-3,Memphis,4/29/1989,7,5,,$8150000
30,Phillip Lindsay\LindPh00,25,RB,16,16,190,5-8,Colorado,7/24/1994,1,8,,$570000
3,Drew Lock\LockDr00,23,qb,5,5,228,6-4,Missouri,11/10/1996,Rook,3,Denver Broncos / 2nd / 42nd pick / 2019,$495000
36,Trey Marshall\MarsTr00,23,,16,2,207,6-0,Florida St.,2/13/1996,1,2,,$570000
60,Connor McGovern\McGoCo00,26,C,16,16,306,6-4,Missouri,4/27/1993,2,6,Denver Broncos / 5th / 144th pick / 2016,$2025000
8,Brandon McManus\McMaBr01,28,,16,0,201,6-3,Temple,7/25/1991,5,5,,$2750000
58,Von Miller*\MillVo00,30,ROLB,15,15,250,6-3,Texas A&M,3/26/1989,8,11,Denver Broncos / 1st / 2nd pick / 2011,$17000000
50,Patrick Morris\MorrPa00,24,,2,0,300,6-3,TCU,2/13/1995,Rook,0,,
56,Corey Nelson\NelsCo00,27,,7,2,226,6-1,Oklahoma,4/22/1992,5,1,Denver Broncos / 7th / 242nd pick / 2014,
34,Will Parks\ParkWi01,25,db,14,7,194,6-1,Arizona,7/29/1994,3,3,Denver Broncos / 6th / 219th pick / 2016,$2025000
81,Tim Patrick\PatrTi00,26,,8,2,212,6-4,Utah,11/23/1993,1,2,,$570000
77,Kyle Peko\PekoKy00,26,,2,0,305,6-1,Oregon St.,7/23/1993,3,0,,
98,Mike Purcell\PurcMi00,28,NT,13,7,328,6-3,Wyoming,4/20/1991,6,5,,$645000
59,Malik Reed\ReedMa01,23,LOLB,15,8,235,6-2,Nevada,8/5/1996,Rook,5,,$495000
66,Dalton Risner\RisnDa00,24,LG,16,16,312,6-5,Kansas St.,7/13/1995,Rook,6,Denver Broncos / 2nd / 41st pick / 2019,$495000
69,Jake Rodgers\RodgJa03,28,,14,1,320,6-6,East. Washington,9/10/1991,1,1,Atlanta Falcons / 7th / 225th pick / 2015,$495000
10,Emmanuel Sanders\SandEm00,32,WR,7,7,180,5-11,SMU,3/17/1987,9,3,Pittsburgh Steelers / 3rd / 82nd pick / 2010,$10250000
71,Austin Schlottmann\SchlAu00,24,,16,4,300,6-6,TCU,9/18/1995,Rook,2,,$495000
37,Coty Sensabaugh\SensCo00,31,,4,0,187,5-11,Clemson,11/15/1988,7,0,Tennessee Titans / 4th / 115th pick / 2012,
31,Justin Simmons\SimmJu00,26,FS,16,16,202,6-2,Boston Col.,11/19/1993,3,12,Denver Broncos / 3rd / 98th pick / 2016,$2025000
91,Deyon Sizer\SizeDe00,23,,1,0,280,6-4,Colorado State-Pueblo,8/16/1996,Rook,0,,
11,Diontae Spencer\SpenDi00,27,,16,2,170,5-8,McNeese St.,3/19/1992,Rook,0,,
14,Courtland Sutton*\SuttCo00,24,WR,16,14,216,6-4,SMU,10/10/1995,1,9,Denver Broncos / 2nd / 40th pick / 2018,$790996
6,Colby Wadman\WadmCo00,24,,16,0,213,6-1,California-Davis,4/19/1995,1,2,,$570000
57,DeMarcus Walker\WalkDe03,25,,10,1,280,6-4,Florida St.,9/30/1994,2,2,Denver Broncos / 2nd / 51st pick / 2017,$926260
54,Josh Watson\WatsJo00,23,,8,0,240,6-2,Colorado St.,5/20/1996,Rook,1,,
68,Elijah Wilkinson\WilkEl00,24,RT,15,12,329,6-6,Massachusetts,2/10/1995,2,5,,$645000
15,Juwann Winfree\WinfJu00,23,,3,0,215,6-3,Colorado,9/4/1996,Rook,0,Denver Broncos / 6th / 187th pick / 2019,$495000
95,Derek Wolfe\WolfDe00,29,DE,12,12,285,6-5,Cincinnati,2/24/1990,7,7,Denver Broncos / 2nd / 36th pick / 2012,$8000000
26,Isaac Yiadom\YiadIs00,23,RCB,16,8,190,6-1,Boston Col.,2/20/1996,1,4,Denver Broncos / 3rd / 99th pick / 2018,$570000
