No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
9,Bryce Petty\PettBr01,25,,6,4,226,6-3,Baylor,5/31/1991,Rook,2,New York Jets / 4th / 103rd pick / 2015,$525000
26,Troymaine Pope\PopeTr00,23,,1,0,205,5-9,Jacksonville St.,11/26/1993,Rook,0,,$450000
29,Bilal Powell\PoweBi00,28,rb,16,4,204,5-10,Louisville,10/27/1988,5,6,New York Jets / 4th / 126th pick / 2011,$850000
25,Calvin Pryor\PryoCa00,24,SS,15,15,207,5-11,Louisville,7/2/1992,2,8,New York Jets / 1st / 18th pick / 2014,$1198478
46,Tanner Purdum\PurdTa00,30,,16,0,217,6-3,Baker,1/1/1986,6,0,,$800000
79,Brent Qvale\QvalBr01,25,rt,12,5,315,6-7,Nebraska,3/11/1991,2,3,,$525000
24,Darrelle Revis\ReviDa99,31,RCB,15,15,198,5-11,Pittsburgh,7/14/1985,9,8,New York Jets / 1st / 14th pick / 2007,$17000000
91,Sheldon Richardson\RichSh00,26,LOLB,15,14,294,6-3,Missouri,11/29/1990,3,9,New York Jets / 1st / 13th pick / 2013,$1671530
27,Darryl Roberts\RobeDa00,26,,12,2,182,6-0,Marshall,11/26/1990,Rook,0,New England Patriots / 7th / 247th pick / 2015,$450000
33,Khiry Robinson\RobiKh00,27,,1,0,220,6-0,Blinn College (TX)West Texas A&M,12/28/1989,3,0,,$158823
10,Jeremy Ross\RossJe01,28,,4,0,213,5-11,California,3/16/1988,5,0,,$625882
88,Austin Seferian-Jenkins\SefeAu00,24,,7,2,262,6-5,Washington,9/29/1992,2,1,Tampa Bay Buccaneers / 2nd / 38th pick / 2014,$822721
72,Brandon Shell\ShelBr00,24,,8,3,324,6-5,South Carolina,2/6/1992,Rook,0,New York Jets / 5th / 158th pick / 2016,$450000
93,Deon Simon\SimoDe00,26,,16,1,332,6-4,Northwestern St. (LA),7/6/1990,Rook,0,New York Jets / 7th / 223rd pick / 2015,$525000
41,Buster Skrine\SkriBu00,27,LCB,14,14,187,5-9,Chattanooga,4/26/1989,5,8,Cleveland Browns / 5th / 137th pick / 2011,$2750000
19,Devin Smith\SmitDe04,24,,4,0,199,6-1,Ohio St.,3/3/1992,1,0,New York Jets / 2nd / 37th pick / 2015,$701929
7,Geno Smith\SmitGe00,26,,2,1,221,6-3,West Virginia,10/10/1990,3,0,New York Jets / 2nd / 39th pick / 2013,$675000
26,C.J. Spiller\SpilC.00,29,,4,0,194,5-11,Clemson,8/5/1987,6,0,Buffalo Bills / 1st / 9th pick / 2010,$760000
51,Julian Stanford\StanJu00,26,,9,3,230,6-1,Wagner,9/2/1990,4,0,,$675000
97,Lawrence Thomas\ThomLa04,23,,3,1,286,6-3,Michigan St.,4/16/1993,Rook,0,,$450000
83,Eric Tomlinson\TomlEr01,24,te,7,5,263,6-6,Texas-El Paso,4/22/1992,Rook,0,,$450000
64,Craig Watts\WattCr00,25,,3,0,334,6-3,West Texas A&M,6/20/1991,2,0,,$79410
34,Brandon Wilds\WildBr01,23,,4,0,220,6-0,South Carolina,7/22/1993,Rook,0,,$105880
96,Muhammad Wilkerson\WilkMu00,27,RDE,15,14,315,6-4,Temple,10/22/1989,5,9,New York Jets / 1st / 30th pick / 2011,$7000000
92,Leonard Williams*\WillLe02,22,LDE,16,16,302,6-5,USC,6/20/1994,1,14,New York Jets / 1st / 6th pick / 2015,$525000
20,Marcus Williams\WillMa03,25,,13,3,196,5-11,North Dakota St.,3/24/1991,2,0,,$600000
67,Brian Winters\WintBr00,25,RG,13,13,320,6-4,Kent St.,7/16/1991,3,5,New York Jets / 3rd / 72nd pick / 2013,$1671000
