No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
54,Kamu Grugier-Hill\GrugKa00,22,,12,0,230,6-2,Eastern Illinois,5/16/1994,Rook,0,New England Patriots / 6th / 208th pick / 2016,$450000
38,Aaron Grymes\GrymAa00,25,,1,0,186,5-11,Idaho,3/1/1991,Rook,0,,
58,Jordan Hicks\HickJo00,24,MLB,16,16,236,6-1,Texas,6/27/1992,1,10,Philadelphia Eagles / 3rd / 84th pick / 2015,$543000
13,Josh Huff\HuffJo00,25,,7,2,206,5-11,Oregon,10/14/1991,2,2,Philadelphia Eagles / 3rd / 86th pick / 2014,$615000
27,Malcolm Jenkins\JenkMa99,29,SS,16,16,204,6-0,Ohio St.,12/20/1987,7,9,New Orleans Saints / 1st / 14th pick / 2009,$2500000
65,Lane Johnson\JohnLa01,26,rt,6,6,317,6-6,Oklahoma,5/8/1990,3,3,Philadelphia Eagles / 1st / 4th pick / 2013,$675000
8,Donnie Jones\JoneDo21,36,,16,0,221,6-2,LSU,7/5/1980,12,2,Seattle Seahawks / 7th / 224th pick / 2004,$1750000
62,Jason Kelce*\KelcJa00,29,C,16,16,295,6-3,Cincinnati,11/5/1987,5,11,Philadelphia Eagles / 6th / 191st pick / 2011,$4000000
95,Mychal Kendricks\KendMy00,26,RLB,15,8,240,5-11,California,9/28/1990,4,5,Philadelphia Eagles / 2nd / 46th pick / 2012,$2850000
96,Bennie Logan\LogaBe00,27,RDT,13,13,315,6-2,LSU,12/28/1989,3,7,Philadelphia Eagles / 3rd / 67th pick / 2013,$1661000
45,Rick Lovato\LovaRi00,24,,3,0,249,6-2,Old Dominion,9/9/1992,1,0,,$79410
42,Chris Maragos\MaraCh99,29,,16,0,200,5-10,Wisconsin,1/6/1987,6,0,,$1500000
39,Byron Marshall\MarsBy01,22,,3,0,225,5-9,Oregon,2/13/1994,Rook,0,,$79410
24,Ryan Mathews\MathRy00,29,RB,13,8,220,6-0,Fresno St.,10/10/1987,6,5,San Diego Chargers / 1st / 12th pick / 2010,$3000000
81,Jordan Matthews\MattJo00,24,WR,14,13,215,6-3,Vanderbilt,7/16/1992,2,7,Philadelphia Eagles / 2nd / 42nd pick / 2014,$869934
21,Leodis McKelvin\McKeLe99,31,LCB,13,12,190,5-11,Troy,9/1/1985,8,6,Buffalo Bills / 1st / 11th pick / 2008,$2500000
23,Rodney McLeod\McLeRo00,26,FS,16,16,195,5-10,Virginia,6/23/1990,4,8,,$1000000
51,Steven Means\MeanSt00,26,,8,0,263,6-3,Buffalo,9/16/1990,3,0,Tampa Bay Buccaneers / 5th / 147th pick / 2013,$600000
31,Jalen Mills\MillJa02,22,,16,2,191,6-0,LSU,4/6/1994,Rook,0,Philadelphia Eagles / 7th / 233rd pick / 2016,$450000
71,Jason Peters*\PeteJa21,34,LT,16,16,328,6-4,Arkansas,1/22/1982,12,11,,$8050000
73,Isaac Seumalo\SeumIs00,23,,9,4,303,6-4,Oregon St.,10/29/1993,Rook,0,Philadelphia Eagles / 3rd / 79th pick / 2016,$450000
28,Wendell Smallwood\SmalWe00,22,,13,3,208,5-10,West Virginia,1/20/1994,Rook,3,Philadelphia Eagles / 5th / 153rd pick / 2016,$450000
37,C.J. Smith\SmitC.00,23,,10,0,189,5-11,North Dakota St.,5/10/1993,Rook,0,,$450000
90,Marcus Smith\SmitMa03,24,,16,0,258,6-3,Louisville,3/31/1992,2,0,Philadelphia Eagles / 1st / 26th pick / 2014,$1129008
43,Darren Sproles*\SproDa00,33,rb,15,5,190,5-6,Kansas St.,6/20/1983,11,6,San Diego Chargers / 4th / 130th pick / 2005,$3500000
6,Caleb Sturgis\SturCa00,27,,16,0,192,5-9,Florida,8/9/1989,3,3,Miami Dolphins / 5th / 166th pick / 2013,$675000
64,Matt Tobin\TobiMa00,26,,12,1,310,6-6,Iowa,6/5/1990,3,0,,$675000
16,Bryce Treggs\TregBr00,22,,9,1,185,6-0,California,4/30/1994,Rook,1,,$450000
50,Stephen Tulloch\TullSt20,31,,12,1,245,5-11,North Carolina St.,1/1/1985,10,0,Tennessee Titans / 4th / 116th pick / 2006,$1750000
19,Paul Turner\TurnPa01,23,,4,2,193,5-10,Louisiana Tech,5/10/1993,Rook,1,,$450000
97,Destiny Vaeao\VaeaDe01,22,,16,0,300,6-4,Washington St.,1/15/1994,Rook,0,,$450000
72,Halapoulivaati Vaitai\VaitHa00,23,RT,7,6,320,6-6,TCU,6/16/1993,Rook,3,Philadelphia Eagles / 5th / 164th pick / 2016,$450000
26,Jaylen Watkins\WatkJa01,25,,16,4,194,5-11,Florida,11/27/1991,2,0,Philadelphia Eagles / 4th / 101st pick / 2014,$600000
35,Terrell Watson\WatsTe00,23,,1,0,240,6-1,Azusa Pacific,8/22/1993,Rook,0,,
11,Carson Wentz\WentCa00,24,QB,16,16,237,6-5,North Dakota St.,12/30/1992,Rook,10,Philadelphia Eagles / 1st / 2nd pick / 2016,$450000
61,Stefen Wisniewski\WisnSt01,27,lg,16,6,305,6-3,Penn St.,3/22/1989,5,4,Oakland Raiders / 2nd / 48th pick / 2011,$760000
