No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
28,Rashard Robinson\RobiRa00,25,,4,3,177,6-2,LSU,7/23/1995,4,1,San Francisco 49ers / 4th / 133rd pick / 2016,
41,Reggie Robinson II\RobiRe00,23,,5,0,205,6-1,Tulsa,4/14/1997,Rook,0,Dallas Cowboys / 4th / 123rd pick / 2020,
86,Dalton Schultz\SchuDa00,24,TE,16,14,244,6-5,Stanford,7/11/1996,2,4,Dallas Cowboys / 4th / 137th pick / 2018,$750000
64,Greg Senat\SenaGr00,26,,10,0,305,6-6,Wagner,9/8/1994,2,0,Baltimore Ravens / 6th / 212th pick / 2018,$516176
58,Aldon Smith\SmitAl04,31,RDE,16,16,255,6-5,Missouri,9/25/1989,9,8,San Francisco 49ers / 1st / 7th pick / 2011,$910000
67,Eric Smith\SmitEr00,25,,1,0,308,6-4,Virginia,9/2/1995,2,0,,
54,Jaylon Smith\SmitJa05,25,RLB,16,16,245,6-2,Notre Dame,6/14/1995,3,9,Dallas Cowboys / 2nd / 34th pick / 2016,$5171000
32,Saivion Smith\SmitSa02,23,,6,1,200,6-1,Alabama,11/5/1997,Rook,1,,$538230
77,Tyron Smith\SmitTy00,30,,2,2,320,6-5,USC,12/12/1990,9,1,Dallas Cowboys / 1st / 9th pick / 2011,$1100000
78,Terence Steele\SteeTe01,23,RT,16,14,310,6-6,Texas Tech,6/4/1997,Rook,7,,
48,Joe Thomas\ThomJo04,29,,15,4,232,6-1,South Carolina St.,5/6/1991,6,0,,$1000000
23,Darian Thompson\ThomDa05,27,ss,15,7,211,6-2,Boise St.,9/22/1993,4,3,New York Giants / 3rd / 71st pick / 2016,$1000000
17,Malik Turner\TurnMa00,24,,6,0,202,6-2,Illinois,1/30/1996,2,0,,$750000
55,Leighton Vander Esch\VandLe00,24,MLB,10,10,256,6-4,Boise St.,2/8/1996,2,4,Dallas Cowboys / 1st / 19th pick / 2018,$1557071
31,Chris Westry\WestCh03,23,,2,0,199,6-4,Kentucky,7/10/1997,Rook,0,,$510000
52,Connor Williams\WillCo00,23,LG,16,16,298,6-5,Texas,5/12/1997,2,8,Dallas Cowboys / 2nd / 50th pick / 2018,$978999
11,Cedrick Wilson Jr.\WilsCe01,25,,16,0,188,6-5,Boise St.,11/20/1995,2,1,Dallas Cowboys / 6th / 208th pick / 2018,$675000
37,Donovan Wilson\WilsDo01,25,SS,14,10,204,6-0,Texas A&M,2/21/1995,1,4,Dallas Cowboys / 6th / 213th pick / 2019,$675000
99,Antwaun Woods\WoodAn02,27,DT,14,7,318,6-1,USC,1/3/1993,4,3,,$750000
25,Xavier Woods\WoodXa00,25,FS,15,15,202,5-11,Louisiana Tech,7/26/1995,3,4,Dallas Cowboys / 6th / 191st pick / 2017,$2133000
28,Daryl Worley\WorlDa00,25,,7,4,215,6-1,West Virginia,2/22/1995,4,1,Carolina Panthers / 3rd / 77th pick / 2016,$1500000
2,Greg Zuerlein\ZuerGr00,33,,16,0,191,6-0,Missouri Western St.,12/27/1987,8,3,St. Louis Rams / 6th / 171st pick / 2012,$1250000
