No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
30,Todd Gurley\GurlTo01,25,RB,15,15,224,6-1,Georgia,8/3/1994,4,6,St. Louis Rams / 1st / 10th pick / 2015,$5000000
54,Bryce Hager\HageBr00,27,,5,4,237,6-1,Baylor,5/4/1992,4,1,St. Louis Rams / 7th / 224th pick / 2015,$805000
79,Rob Havenstein\HaveRo00,27,RT,9,9,330,6-8,Wisconsin,5/13/1992,4,5,St. Louis Rams / 2nd / 57th pick / 2015,$2500000
6,Johnny Hekker\HekkJo00,29,,16,0,241,6-5,Oregon St.,2/8/1990,7,3,,$3250000
27,Darrell Henderson\HendDa00,22,,13,0,208,5-8,Memphis,8/19/1997,Rook,1,Los Angeles Rams / 3rd / 70th pick / 2019,$495000
89,Tyler Higbee\HigbTy00,26,TE,15,15,255,6-6,Western Kentucky,1/1/1993,3,6,Los Angeles Rams / 4th / 110th pick / 2016,$2025000
20,Troy Hill\HillTr01,28,LCB,14,9,183,5-11,Oregon,8/29/1991,4,4,,$2025000
48,Travin Howard\HowaTr00,23,,16,0,219,6-1,TCUOhio St.,5/10/1996,1,1,Los Angeles Rams / 7th / 231st pick / 2018,$495000
43,John Johnson\JohnJo10,24,ss,6,5,209,6-0,Boston Col.,12/19/1995,2,2,Los Angeles Rams / 3rd / 91st pick / 2017,$677000
69,Sebastian Joseph\JoseSe00,24,,16,15,310,6-4,Rutgers,3/21/1995,1,6,Los Angeles Rams / 6th / 195th pick / 2018,$570000
42,John Kelly\KellJo00,23,,4,0,205,5-10,Tennessee,10/4/1996,1,0,Los Angeles Rams / 6th / 176th pick / 2018,$570000
18,Cooper Kupp\KuppCo00,26,WR,16,14,208,6-2,East. Washington,6/15/1993,2,9,Los Angeles Rams / 3rd / 69th pick / 2017,$811000
58,Cory Littleton\LittCo01,26,IL,16,16,228,6-3,Washington,11/18/1993,3,8,,$3095000
25,David Long\LongDa02,21,,8,0,196,5-11,Michigan,2/6/1998,Rook,0,Los Angeles Rams / 3rd / 79th pick / 2019,$495000
52,Clay Matthews\MattCl99,33,LILB,13,13,255,6-3,USC,5/14/1986,10,5,Green Bay Packers / 1st / 26th pick / 2009,$3000000
44,Jake McQuaide\McQuJa00,32,,16,0,235,6-2,Ohio St.,12/7/1987,8,1,,$930000
82,Johnny Mundt\MundJo00,25,,13,2,233,6-4,Oregon,11/23/1994,2,0,,$570000
19,Jojo Natson\NatsJo00,25,,12,0,153,5-7,Akron,2/1/1994,2,0,,$645000
70,Joseph Noteboom\NoteJo00,24,lg,6,6,321,6-5,TCU,6/19/1995,1,3,Los Angeles Rams / 3rd / 89th pick / 2018,$626626
45,Ogbonnia Okoronkwo\OkorOg00,24,,10,0,253,6-2,Oklahoma,4/24/1995,1,1,Los Angeles Rams / 5th / 160th pick / 2018,$570000
57,Natrez Patrick\PatrNa00,22,,12,0,242,6-3,Georgia,7/9/1997,Rook,1,,$495000
22,Marcus Peters*+\PeteMa00,26,lcb,6,6,195,6-0,Washington,1/9/1993,4,10,Kansas City Chiefs / 1st / 18th pick / 2015,$9069000
20,Jalen Ramsey*\RamsJa00,25,RCB,9,8,208,6-1,Florida St.,10/24/1994,3,5,Jacksonville Jaguars / 1st / 5th pick / 2016,
24,Taylor Rapp\RappTa00,22,SS,15,10,208,6-0,Washington,12/22/1997,Rook,5,Los Angeles Rams / 2nd / 61st pick / 2019,$495000
51,Troy Reeder\ReedTr01,25,LB,16,8,245,6-3,Penn St.Delaware,9/13/1994,Rook,4,,$495000
83,Josh Reynolds\ReynJo00,24,,16,2,196,6-3,Texas A&M,2/16/1995,2,3,Los Angeles Rams / 4th / 117th pick / 2017,$645000
23,Nickell Robey-Coleman\RobeNi00,27,,16,3,180,5-8,USC,1/17/1992,6,2,,$3300000
33,Nick Scott\ScotNi01,24,,16,0,199,5-11,Penn St.,5/17/1995,Rook,1,Los Angeles Rams / 7th / 243rd pick / 2019,$495000
65,Coleman Shelton\ShelCo00,24,,11,0,285,6-5,Washington,7/28/1995,Rook,1,,
92,Tanzel Smart\SmarTa00,25,,13,0,295,6-1,Tulane,11/6/1994,2,1,Los Angeles Rams / 6th / 189th pick / 2017,$645000
21,Aqib Talib\TaliAq99,33,rcb,5,5,209,6-1,Kansas,2/13/1986,11,2,Tampa Bay Buccaneers / 1st / 20th pick / 2008,$8000000
88,Mike Thomas\ThomMi04,25,,16,0,189,6-1,Southern Miss,8/16/1994,3,0,Los Angeles Rams / 6th / 206th pick / 2016,$720000
14,Nsimba Webster\WebsNs00,23,,5,0,180,5-10,East. Washington,1/27/1996,Rook,0,,$495000
32,Eric Weddle\WeddEr99,34,FS,16,16,195,5-11,Utah,1/4/1985,12,6,San Diego Chargers / 2nd / 37th pick / 2007,$4250524
77,Andrew Whitworth\WhitAn20,38,LT,16,16,330,6-7,LSU,12/12/1981,13,9,Cincinnati Bengals / 2nd / 55th pick / 2006,$10250000
31,Darious Williams\WillDa09,26,,12,3,187,5-9,Ala-Birmingham,3/15/1993,1,3,,$570000
17,Robert Woods\WoodRo02,27,WR,15,15,195,6-0,USC,4/10/1992,6,9,Buffalo Bills / 2nd / 41st pick / 2013,$6000000
41,Kenny Young\YounKe03,25,,9,0,234,6-1,UCLA,11/15/1994,1,1,Baltimore Ravens / 4th / 122nd pick / 2018,
4,Greg Zuerlein\ZuerGr00,32,,16,0,191,6-0,Missouri Western St.,12/27/1987,7,2,St. Louis Rams / 6th / 171st pick / 2012,$2325000
