No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
12,Aaron Rodgers*\RodgAa00,33,QB,16,16,225,6-2,Butte JC (CA)California,12/2/1983,11,18,Green Bay Packers / 1st / 24th pick / 2005,$19250000
82,Richard Rodgers\RodgRi00,24,TE,16,6,257,6-4,California,1/22/1992,2,3,Green Bay Packers / 3rd / 98th pick / 2014,$739004
24,Quinten Rollins\RollQu00,24,DB,13,10,195,5-11,Miami (OH),7/15/1992,1,4,Green Bay Packers / 2nd / 62nd pick / 2015,$850583
47,Jake Ryan\RyanJa00,24,LILB,14,10,240,6-2,Michigan,2/27/1992,1,6,Green Bay Packers / 4th / 129th pick / 2015,$639169
10,Jake Schum\SchuJa00,27,,16,0,210,5-10,Buffalo,1/21/1989,2,2,,$525000
37,Sam Shields\ShieSa00,29,,1,1,178,5-11,Miami (FL),12/8/1987,6,0,,$12000000
78,Jason Spriggs\SpriJa00,22,,16,2,301,6-6,Indiana,5/17/1994,Rook,0,Green Bay Packers / 2nd / 48th pick / 2016,$909871
44,James Starks\StarJa00,30,,9,4,203,6-1,Buffalo,2/25/1986,6,2,Green Bay Packers / 6th / 193rd pick / 2010,$2250000
65,Lane Taylor\TaylLa01,27,LG,16,16,324,6-3,Oklahoma St.,11/22/1989,3,11,,$1450000
48,Joe Thomas\ThomJo04,25,lilb,16,7,232,6-1,South Carolina St.,5/6/1991,2,6,,$525000
73,J.C. Tretter\TretJC00,25,c,7,7,307,6-4,Cornell,2/12/1991,3,5,Green Bay Packers / 4th / 122nd pick / 2013,$778977
58,Jordan Tripp\TripJo00,25,,2,0,234,6-3,Montana,4/3/1991,2,0,Miami Dolphins / 5th / 171st pick / 2014,$105882
35,Jermaine Whitehead\WhitJe02,23,,2,0,195,5-11,Auburn,3/12/1993,Rook,0,,
