No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
57,Brennan Scarlett\ScarBr00,23,,7,0,263,6-4,CaliforniaStanford,7/31/1993,Rook,0,,$450000
37,Al-Hajj Shabazz\ShabAl00,24,,1,0,200,6-2,West Chester,8/2/1992,Rook,0,,$105880
51,John Simon\SimoJo01,26,ROLB,11,5,260,6-2,Ohio St.,10/14/1990,3,4,Baltimore Ravens / 4th / 129th pick / 2013,$1671000
94,Antonio Smith\SmitAn22,35,,13,0,290,6-3,Oklahoma St.,10/21/1981,12,0,Arizona Cardinals / 5th / 135th pick / 2004,$811176
91,Devon Still\StilDe00,27,,3,0,305,6-5,Penn St.,7/11/1989,4,0,Cincinnati Bengals / 2nd / 53rd pick / 2012,$675000
11,Jaelen Strong\StroJa01,22,,8,2,220,6-2,Arizona St.,1/25/1994,1,1,Houston Texans / 3rd / 70th pick / 2015,$762995
71,Xavier Su'a-Filo\Sua-Xa00,25,LG,16,15,310,6-4,UCLA,1/1/1991,2,7,Houston Texans / 2nd / 33rd pick / 2014,$1514073
73,Josh Walker\WalkJo00,25,,2,0,330,6-5,Middle Tenn. St.,6/2/1991,2,0,,$525000
99,J.J. Watt\WattJ.00,27,,3,3,288,6-5,Central MichiganWisconsin,3/22/1989,5,0,Houston Texans / 1st / 11th pick / 2011,$10500000
46,Jon Weeks\WeekJo00,30,,16,0,242,5-10,Baylor,2/17/1986,6,0,,$875000
75,Vince Wilfork\WilfVi20,35,NT,15,15,325,6-2,Miami (FL),11/4/1981,12,8,New England Patriots / 1st / 21st pick / 2004,$5500000
82,Wendall Williams\WillWe00,26,,3,0,185,5-10,Cumberlands,9/18/1990,Rook,1,,$79410
