No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
28,Leonard Fournette\FourLe00,25,,13,3,228,6-0,LSU,1/18/1995,3,5,Jacksonville Jaguars / 1st / 4th pick / 2017,$2000000
11,Blaine Gabbert\GabbBl00,31,,4,0,235,6-4,Missouri,10/15/1989,9,1,Jacksonville Jaguars / 1st / 10th pick / 2011,$1050000
92,William Gholston\GholWi00,29,RDE,16,12,281,6-6,Michigan St.,7/31/1991,7,7,Tampa Bay Buccaneers / 4th / 126th pick / 2013,$4750000
49,Cam Gill\GillCa00,23,,12,0,240,6-3,Wagner,12/14/1997,Rook,1,,
14,Chris Godwin\GodwCh00,24,WR,12,12,209,6-1,Penn St.,2/27/1996,3,8,Tampa Bay Buccaneers / 3rd / 84th pick / 2017,$2133000
15,Cyril Grayson\GrayCy01,27,,3,0,183,5-9,LSU,12/5/1993,2,0,,$466471
87,Rob Gronkowski\GronRo00,31,TE,16,16,268,6-6,Arizona,5/14/1989,10,6,New England Patriots / 2nd / 42nd pick / 2010,$9000000
73,Joe Haeg\HaegJo00,27,,12,3,298,6-6,North Dakota St.,3/11/1993,4,3,Indianapolis Colts / 5th / 155th pick / 2016,$1550000
80,O.J. Howard\HowaO.00,26,,4,1,251,6-6,Alabama,11/18/1994,3,1,Tampa Bay Buccaneers / 1st / 19th pick / 2017,$1977903
88,Tanner Hudson\HudsTa00,26,,11,0,239,6-5,Southern Arkansas,11/12/1994,1,0,,$595588
66,Ryan Jensen\JensRy00,29,C,16,16,319,6-4,Colorado State-Pueblo,5/27/1991,7,10,Baltimore Ravens / 6th / 203rd pick / 2013,$10000000
18,Tyler Johnson\JohnTy00,22,,14,3,206,6-1,Minnesota,8/25/1998,Rook,2,Tampa Bay Buccaneers / 5th / 161st pick / 2020,$610000
27,Ronald Jones II\JoneRo01,23,RB,14,13,208,5-11,USC,8/3/1997,2,8,Tampa Bay Buccaneers / 2nd / 38th pick / 2018,$1122901
95,Jeremiah Ledbetter\LedbJe00,26,,3,0,295,6-3,Arkansas,6/2/1994,3,0,Detroit Lions / 6th / 205th pick / 2017,$585000
74,Ali Marpet\MarpAl00,27,LG,13,13,307,6-4,Hobart,4/17/1993,5,8,Tampa Bay Buccaneers / 2nd / 61st pick / 2015,$5125000
25,LeSean McCoy\McCoLe01,32,,10,0,210,5-11,Pittsburgh,7/12/1988,11,1,Philadelphia Eagles / 2nd / 53rd pick / 2009,$1050000
96,Steve McLendon\McLeSt00,34,,9,0,310,6-3,Troy,1/3/1986,10,1,,
85,Jaydon Mickens\MickJa01,26,,10,0,170,5-11,Washington,4/21/1994,3,1,,$750000
36,Herb Miller\MillHe01,23,,4,0,190,6-2,Florida Atlantic,11/11/1997,Rook,1,,$510000
10,Scott Miller\MillSc01,23,WR,16,5,174,5-11,Bowling Green,7/31/1997,1,5,Tampa Bay Buccaneers / 6th / 208th pick / 2019,$675000
51,Kevin Minter\MintKe00,30,,16,1,246,6-0,LSU,12/3/1990,7,2,Arizona Cardinals / 2nd / 45th pick / 2013,$1050000
39,Parnell Motley\MotlPa00,23,,2,0,175,6-0,Oklahoma,10/28/1997,Rook,0,,$610000
23,Sean Murphy-Bunting\BuntSe00,23,RCB,16,13,195,6-0,Central Michigan,6/19/1997,1,6,Tampa Bay Buccaneers / 2nd / 39th pick / 2019,$830273
98,Anthony Nelson\NelsAn01,23,,16,1,271,6-7,Iowa,3/4/1997,1,2,Tampa Bay Buccaneers / 4th / 107th pick / 2019,$675000
56,Rakeem Nunez-Roches\NuneRa00,27,NT,16,11,307,6-2,Southern Miss,7/3/1993,5,5,Kansas City Chiefs / 6th / 217th pick / 2015,$1000000
79,Pat O'Connor\OConPa00,27,,16,0,270,6-4,East. Michigan,11/1/1993,3,1,Detroit Lions / 7th / 250th pick / 2017,$750000
90,Jason Pierre-Paul*\PierJa99,31,LOLB,16,16,275,6-5,South Florida,1/1/1989,10,12,New York Giants / 1st / 15th pick / 2010,$6500000
8,Bradley Pinion\PiniBr00,26,,16,0,240,6-5,Clemson,6/1/1994,5,2,San Francisco 49ers / 5th / 165th pick / 2015,$2700000
91,Benning Potoa'e\PotoBe00,24,,1,0,290,6-3,Washington,9/17/1996,Rook,0,,
53,Chapelle Russell\RussCh00,23,,11,0,236,6-2,Temple,1/20/1997,Rook,1,Tampa Bay Buccaneers / 7th / 241st pick / 2020,$466471
62,A.Q. Shipley\ShipA.20,34,,5,2,307,6-1,Penn St.,5/22/1986,11,2,Pittsburgh Steelers / 7th / 226th pick / 2009,$1050000
76,Donovan Smith\SmitDo02,27,LT,15,15,338,6-6,Penn St.,6/23/1993,5,9,Tampa Bay Buccaneers / 2nd / 34th pick / 2015,$14500000
29,Ryan Smith\SmitRy00,27,,16,0,189,5-11,North Carolina Central,9/7/1993,4,1,Tampa Bay Buccaneers / 4th / 108th pick / 2016,$1250000
64,Aaron Stinnie\StinAa00,26,,6,0,312,6-3,James Madison,2/18/1994,2,1,,$750000
3,Ryan Succop\SuccRy44,34,,16,0,218,6-2,South Carolina,9/19/1986,11,3,Kansas City Chiefs / 7th / 256th pick / 2009,$1050000
93,Ndamukong Suh\SuhxNd99,33,LDE,16,16,313,6-4,Nebraska,1/6/1987,10,8,Detroit Lions / 1st / 2nd pick / 2010,$3000000
97,Zach Triner\TrinZa00,29,,16,0,247,6-2,Assumption,1/30/1991,2,1,,$675000
30,Ke'Shawn Vaughn\VaugKe00,23,,10,0,214,5-10,IllinoisVanderbilt,5/4/1997,Rook,1,Tampa Bay Buccaneers / 3rd / 76th pick / 2020,$610000
50,Vita Vea\VeaxVi00,25,nt,5,5,347,6-4,Washington,2/5/1995,2,2,Tampa Bay Buccaneers / 1st / 12th pick / 2018,$1827658
17,Justin Watson\WatsJu01,24,,11,2,215,6-3,Pennsylvania,4/4/1996,2,1,Tampa Bay Buccaneers / 5th / 144th pick / 2018,$750000
72,Josh Wells\WellJo02,29,,15,1,306,6-6,James Madison,2/14/1991,6,2,,$910000
45,Devin White\WhitDe02,22,LILB,15,15,237,6-0,LSU,2/17/1998,1,14,Tampa Bay Buccaneers / 1st / 5th pick / 2019,$675000
33,Jordan Whitehead\WhitJo03,23,FS,16,16,198,5-10,Pittsburgh,3/18/1997,2,7,Tampa Bay Buccaneers / 4th / 117th pick / 2018,$750000
37,Mazzi Wilkins\WilkMa00,25,,1,0,191,6-0,South Florida,10/12/1995,1,0,,$585000
31,Antoine Winfield Jr.\WinfAn00,22,SS,16,16,203,5-9,Minnesota,8/16/1998,Rook,7,Tampa Bay Buccaneers / 2nd / 45th pick / 2020,
78,Tristan Wirfs\WirfTr00,21,RT,16,16,320,6-5,Iowa,1/24/1999,Rook,10,Tampa Bay Buccaneers / 1st / 13th pick / 2020,$610000
