No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
60,Mitch Morse\MorsMi00,28,C,14,14,305,6-6,Missouri,4/21/1992,5,8,Kansas City Chiefs / 2nd / 49th pick / 2015,$6775000
20,Zack Moss\MossZa00,23,,13,0,223,5-9,Utah,12/15/1997,Rook,5,Buffalo Bills / 3rd / 86th pick / 2020,$610000
93,Trent Murphy\MurpTr00,30,LDE,10,9,260,6-6,Stanford,12/22/1990,6,4,Washington Redskins / 2nd / 47th pick / 2014,$6425000
33,Siran Neal\NealSi00,26,,16,0,206,6-0,Jacksonville St.,8/4/1994,2,1,Buffalo Bills / 5th / 154th pick / 2018,$750000
29,Josh Norman\NormJo01,33,,9,3,200,6-0,Coastal Carolina,12/15/1987,8,2,Carolina Panthers / 5th / 143rd pick / 2012,$2800000
77,Ty Nsekhe\NsekTy00,35,,15,0,330,6-8,Texas St.,10/27/1985,8,0,,$3100000
91,Ed Oliver\OlivEd00,23,RDT,16,16,287,6-1,Houston,12/12/1997,1,7,Buffalo Bills / 1st / 9th pick / 2019,$1389325
43,Del'Shawn Phillips\PhilDe00,24,,2,0,230,6-2,Illinois,10/9/1996,Rook,0,,$560588
99,Harrison Phillips\PhilHa00,24,,12,3,307,6-3,Stanford,1/25/1996,2,2,Buffalo Bills / 3rd / 96th pick / 2018,$750000
21,Jordan Poyer\PoyeJo00,29,SS,16,16,191,6-0,Oregon St.,4/25/1991,7,6,Philadelphia Eagles / 7th / 218th pick / 2013,$1525000
18,Andre Roberts*\RobeAn00,32,,15,0,195,5-11,The Citadel,1/9/1988,10,0,Arizona Cardinals / 3rd / 88th pick / 2010,$1300000
26,Devin Singletary\SingDe00,23,RB,16,16,203,5-7,Florida Atlantic,9/3/1997,1,8,Buffalo Bills / 3rd / 74th pick / 2019,$675000
59,Andre Smith\SmitAn04,23,,12,0,240,6-0,North Carolina,4/20/1997,2,1,Carolina Panthers / 7th / 234th pick / 2018,$441180
85,Lee Smith\SmitLe00,33,,10,2,265,6-6,TennesseeMarshall,11/21/1987,9,0,New England Patriots / 5th / 159th pick / 2011,$2650000
67,Quinton Spain\SpaiQu00,29,,4,2,330,6-4,West Virginia,8/7/1991,5,1,,$2250000
36,Josh Thomas\ThomJo06,24,,2,0,205,6-0,Appalachian St.,11/19/1996,Rook,0,,
39,Levi Wallace\WallLe00,25,RCB,12,12,179,6-0,Alabama,6/12/1995,2,4,,$697059
27,Tre'Davious White*\WhitTr01,25,LCB,14,14,192,5-11,LSU,1/16/1995,3,12,Buffalo Bills / 1st / 27th pick / 2017,$8250000
35,Antonio Williams\WillAn03,23,,1,0,210,5-11,North Carolina,10/22/1997,Rook,1,,
75,Daryl Williams\WillDa06,28,RT,16,16,330,6-6,Oklahoma,8/31/1992,5,9,Carolina Panthers / 4th / 102nd pick / 2015,$1300000
82,Duke Williams\WillDu01,28,,1,0,225,6-3,Auburn,5/13/1992,1,0,,$585000
66,Brian Winters\WintBr00,29,RG,16,9,320,6-4,Kent St.,7/16/1991,7,6,New York Jets / 3rd / 72nd pick / 2013,$2000000
37,Daryl Worley\WorlDa00,25,,1,0,215,6-1,West Virginia,2/22/1995,4,0,Carolina Panthers / 3rd / 77th pick / 2016,
22,T.J. Yeldon\YeldT.00,27,,3,0,223,6-1,Alabama,10/2/1993,5,1,Jacksonville Jaguars / 2nd / 36th pick / 2015,$1400000
