No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
39,Chandon Sullivan\SullCh00,23,,16,0,189,5-11,Georgia St.,8/7/1996,1,1,,$570000
44,Ty Summers\SummTy00,24,,16,0,241,6-1,TCU,12/31/1995,Rook,1,Green Bay Packers / 7th / 226th pick / 2019,$652500
65,Lane Taylor\TaylLa01,30,,2,2,324,6-3,Oklahoma St.,11/22/1989,6,1,,$2600000
85,Robert Tonyan\TonyRo00,25,,11,1,237,6-5,Indiana St.,4/30/1994,1,1,,$570000
77,Billy Turner\TurnBi00,28,RG,16,16,310,6-5,North Dakota St.,10/17/1991,5,7,Miami Dolphins / 3rd / 67th pick / 2014,$1350000
83,Marquez Valdes-Scantling\ValdMa00,25,WR,16,10,206,6-4,North Carolina St.South Florida,10/10/1994,1,4,Green Bay Packers / 5th / 174th pick / 2018,$570000
68,Jared Veldheer\VeldJa20,32,,2,0,321,6-8,Hillsdale,6/14/1987,9,0,Oakland Raiders / 3rd / 69th pick / 2010,
45,Danny Vitale\VitaDa00,26,,15,4,239,6-0,Northwestern,10/26/1993,3,1,Tampa Bay Buccaneers / 6th / 197th pick / 2016,$720000
22,Dexter Williams\WillDe07,22,,4,0,212,5-11,Notre Dame,1/6/1997,Rook,0,Green Bay Packers / 6th / 194th pick / 2019,$670000
30,Jamaal Williams\WillJa06,24,,14,2,213,6-0,BYU,4/3/1995,2,5,Green Bay Packers / 4th / 134th pick / 2017,$645000
47,Tim Williams\WillTi00,26,,1,0,252,6-3,Alabama,11/12/1993,2,0,Baltimore Ravens / 3rd / 78th pick / 2017,
38,Tramon Williams\WillTr99,36,cb,16,7,191,5-11,Louisiana Tech,3/16/1983,12,4,,$3250000
