No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
21,Darqueze Dennard\DennDa00,25,,15,3,205,5-11,Michigan St.,10/10/1991,2,0,Cincinnati Bengals / 1st / 24th pick / 2014,$2176063
96,Carlos Dunlap*\DunlCa99,27,LDE,16,16,285,6-6,Florida,2/28/1989,6,13,Cincinnati Bengals / 2nd / 54th pick / 2010,$5950000
85,Tyler Eifert\EifeTy00,26,,8,2,255,6-6,Notre Dame,9/8/1990,3,3,Cincinnati Bengals / 1st / 21st pick / 2013,$2626909
12,Alex Erickson\EricAl01,24,,16,0,195,6-0,Wisconsin,11/6/1992,Rook,1,,$450000
42,Clayton Fejedelem\FejeCl00,23,,16,0,205,6-0,Illinois,6/2/1993,Rook,0,Cincinnati Bengals / 7th / 245th pick / 2016,$465887
74,Jake Fisher\FishJa00,23,,15,3,282,6-6,Oregon,4/23/1993,1,0,Cincinnati Bengals / 2nd / 53rd pick / 2015,$968073
53,Marquis Flowers\FlowMa00,24,,16,0,245,6-2,Arizona,2/16/1992,2,0,Cincinnati Bengals / 6th / 212th pick / 2014,$619670
95,Wallace Gilberry\GilbWa00,32,,5,0,267,6-3,Alabama,12/5/1984,8,0,,$885000
18,A.J. Green*\GreeA.00,28,WR,10,10,210,6-4,Georgia,7/31/1988,5,7,Cincinnati Bengals / 1st / 4th pick / 2011,$13000000
46,Clark Harris\HarrCl20,32,,13,0,250,6-5,Rutgers,7/10/1984,8,0,Green Bay Packers / 7th / 243rd pick / 2007,$950000
89,Ryan Hewitt\HewiRy00,25,TE,16,11,255,6-4,Stanford,1/24/1991,2,0,,$978334
32,Jeremy Hill\HillJe01,24,RB,15,13,230,6-1,LSU,10/20/1992,2,5,Cincinnati Bengals / 2nd / 55th pick / 2014,$1023710
66,Trey Hopkins\HopkTr01,24,,1,0,316,6-3,Texas,7/6/1992,2,0,,$450000
10,Kevin Huber\HubeKe20,31,,16,0,210,6-1,Cincinnati,7/16/1985,7,3,Cincinnati Bengals / 5th / 142nd pick / 2009,$3020000
99,Margus Hunt\HuntMa00,29,,15,0,295,6-8,SMU,7/14/1987,3,0,Cincinnati Bengals / 2nd / 53rd pick / 2013,$1168077
43,George Iloka\IlokGe00,26,FS,16,16,225,6-4,Boise St.,3/31/1990,4,8,Cincinnati Bengals / 5th / 167th pick / 2012,$5075000
90,Michael Johnson\JohnMi98,29,RDE,16,16,280,6-7,Georgia Tech,2/7/1987,7,9,Cincinnati Bengals / 3rd / 70th pick / 2009,$6125000
60,T.J. Johnson\JohnTJ00,26,,16,1,295,6-4,South Carolina,7/17/1990,3,0,Cincinnati Bengals / 7th / 251st pick / 2013,$600000
24,Adam Jones\JonePa20,33,RCB,16,16,185,5-10,West Virginia,9/30/1983,11,8,Tennessee Titans / 1st / 6th pick / 2005,$7604166
27,Dre Kirkpatrick\KirkDr00,27,LCB,15,14,190,6-2,Alabama,10/26/1989,4,7,Cincinnati Bengals / 1st / 17th pick / 2012,$7507000
81,Tyler Kroft\KrofTy00,24,TE,14,11,252,6-6,Rutgers,10/15/1992,1,1,Cincinnati Bengals / 3rd / 85th pick / 2015,$712444
11,Brandon LaFell\LaFeBr00,30,WR,16,14,210,6-3,LSU,11/4/1986,6,7,Carolina Panthers / 3rd / 78th pick / 2010,$2437500
37,Chris Lewis-Harris\LewiCh01,27,,7,0,198,6-1,Chattanooga,2/11/1989,4,0,,$675500
58,Rey Maualuga\MauaRe99,29,MLB,14,6,254,6-1,USC,1/20/1987,7,4,Cincinnati Bengals / 2nd / 38th pick / 2009,$4084375
5,A.J. McCarron\McCaA.00,26,,1,0,215,6-3,Alabama,9/13/1990,2,0,Cincinnati Bengals / 5th / 164th pick / 2014,$645413
2,Mike Nugent\nugenmik01,34,,13,0,190,5-10,Ohio St.,3/2/1982,11,0,New York Jets / 2nd / 47th pick / 2005,$1550000
70,Cedric Ogbuehi\OgbuCe00,24,RT,14,12,308,6-5,Texas A&M,4/25/1992,1,6,Cincinnati Bengals / 1st / 21st pick / 2015,$2119472
48,Tyler Ott\OttxTy00,24,,3,0,253,6-3,Harvard,2/28/1992,1,0,,$158820
30,Cedric Peerman\PeerCe00,30,,6,0,212,5-10,Virginia,10/10/1986,7,0,Baltimore Ravens / 6th / 185th pick / 2009,$1210000
94,Domata Peko\PekoDo20,32,LDT,16,16,325,6-3,Michigan St.,11/27/1984,10,9,Cincinnati Bengals / 4th / 123rd pick / 2006,$3725000
57,Vincent Rey\ReyxVi00,29,LLB,16,12,240,6-0,Duke,9/6/1987,6,8,,$4500000
52,Trevor Roach\RoacTr00,24,,4,0,237,6-2,Nebraska,3/6/1992,1,0,,$450000
20,KeiVarae Russell\RussKe00,23,,5,0,196,5-11,Notre Dame,10/19/1993,Rook,0,Kansas City Chiefs / 3rd / 74th pick / 2016,$423529
26,Josh Shaw\ShawJo00,24,DB,16,12,200,6-1,FloridaUSC,3/27/1992,1,6,Cincinnati Bengals / 4th / 120th pick / 2015,$648431
92,Pat Sims\SimsPa99,31,,16,0,312,6-4,Auburn,11/29/1985,8,0,Cincinnati Bengals / 3rd / 77th pick / 2008,$1225000
31,Derron Smith\SmitDe05,24,,12,0,195,5-10,Fresno St.,2/4/1992,1,0,Cincinnati Bengals / 6th / 197th pick / 2015,$554658
87,C.J. Uzomah\UzomC.00,23,TE,10,8,260,6-6,Auburn,1/14/1993,1,2,Cincinnati Bengals / 5th / 157th pick / 2015,$578190
59,Nick Vigil\VigiNi00,23,,16,0,235,6-2,Utah St.,8/20/1993,Rook,0,Cincinnati Bengals / 3rd / 87th pick / 2016,$623907
77,Andrew Whitworth*\WhitAn20,35,LT,16,16,330,6-7,LSU,12/12/1981,10,11,Cincinnati Bengals / 2nd / 55th pick / 2006,$8000000
69,DeShawn Williams\WillDe04,24,,4,0,292,6-1,Clemson,12/29/1992,Rook,0,,$450000
36,Shawn Williams\WillSh02,25,SS,15,15,212,6-0,Georgia,5/13/1991,3,7,Cincinnati Bengals / 3rd / 84th pick / 2013,$4188986
73,Eric Winston\WinsEr20,33,,16,2,310,6-7,Miami (FL),11/17/1983,10,0,Houston Texans / 3rd / 66th pick / 2006,$1090000
86,James Wright\WrigJa03,25,,13,2,203,6-1,LSU,12/31/1991,2,1,Cincinnati Bengals / 7th / 239th pick / 2014,$612456
68,Kevin Zeitler\ZeitKe00,26,RG,16,16,315,6-4,Wisconsin,3/8/1990,4,8,Cincinnati Bengals / 1st / 27th pick / 2012,$8070000
