No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
16,Tyler Lockett\LockTy00,24,WR,15,9,182,5-10,Kansas St.,9/28/1992,1,6,Seattle Seahawks / 3rd / 69th pick / 2015,$580000
43,Terrence Magee\MageTe00,23,,2,0,220,5-9,LSU,3/16/1993,1,0,,$61764
91,Cassius Marsh\MarsCa00,24,,16,1,254,6-4,UCLA,7/7/1992,2,0,Seattle Seahawks / 4th / 108th pick / 2014,$600000
33,Kelcie McCray\McCrKe00,28,,16,4,205,6-2,Arkansas St.,9/21/1988,4,0,,$675000
93,Tony McDaniel\McDaTo20,31,RDT,16,10,305,6-7,Tennessee,1/20/1985,10,7,,$985000
41,Dewey McDonald\McDoDe01,26,,14,0,229,6-0,California (PA),6/10/1990,2,0,,$600000
19,Tanner McEvoy\McEvTa01,23,,14,0,230,6-6,Wisconsin,1/26/1993,Rook,1,,$450000
30,J.D. McKissic\McKiJ.00,23,,1,0,195,5-10,Arkansas St.,8/15/1993,Rook,0,,$52940
32,Christine Michael\MichCh00,26,RB,9,7,220,5-10,Texas A&M,11/9/1990,3,4,Seattle Seahawks / 2nd / 62nd pick / 2013,$675000
97,Damontre Moore\MoorDa01,24,,4,0,260,6-4,Texas A&M,9/11/1992,3,0,New York Giants / 3rd / 81st pick / 2013,$675000
57,Mike Morgan\MorgMi00,28,,9,3,224,6-4,USC,1/16/1988,5,0,,$800000
70,Rees Odhiambo\OdhiRe00,24,,8,0,297,6-4,Boise St.,9/23/1992,Rook,0,Seattle Seahawks / 3rd / 97th pick / 2016,$450000
58,Kevin Pierre-Louis\PierKe00,25,,13,0,231,6-0,Boston Col.,10/7/1991,2,0,Seattle Seahawks / 4th / 132nd pick / 2014,$600000
43,Troymaine Pope\PopeTr00,23,,3,0,205,5-9,Jacksonville St.,11/26/1993,Rook,0,,$450000
40,Tyvis Powell\PoweTy01,22,,8,0,211,6-2,Ohio St.,2/16/1994,Rook,0,,$450000
22,C.J. Prosise\ProsC.00,22,,6,2,225,6-1,Notre Dame,5/20/1994,Rook,3,Seattle Seahawks / 3rd / 90th pick / 2016,$450000
34,Thomas Rawls\RawlTh00,23,rb,9,7,215,5-9,Central Michigan,8/3/1993,1,3,,$525000
44,Marcel Reece\ReecMa00,31,,4,0,235,6-1,Washington,6/23/1985,8,1,,$208235
90,Jarran Reed\ReedJa02,24,rdt,15,6,306,6-3,East Mississippi CCAlabama,12/16/1992,Rook,4,Seattle Seahawks / 2nd / 49th pick / 2016,$450000
10,Paul Richardson\RichPa01,24,,15,0,180,6-0,Colorado,4/13/1992,2,2,Seattle Seahawks / 2nd / 45th pick / 2014,$848440
77,Ahtyba Rubin\RubiAh99,30,LDT,16,16,315,6-2,Iowa St.,7/25/1986,8,9,Cleveland Browns / 6th / 190th pick / 2008,$1000000
9,Jon Ryan\RyanJo21,35,,16,0,217,6-0,Regina (Canada),11/26/1981,10,2,,$1000000
35,DeShawn Shead\SheaDe00,27,RCB,15,15,212,6-2,Portland St.,6/28/1989,4,7,,$760000
25,Richard Sherman*\SherRi00,28,LCB,16,16,195,6-3,Stanford,3/30/1988,5,12,Seattle Seahawks / 5th / 154th pick / 2011,$12569000
92,Sealver Siliga\SiliSe00,26,,4,0,345,6-2,Utah,4/26/1990,5,0,,
98,Garrison Smith\SmitGa01,25,,3,0,295,6-1,Georgia,10/9/1991,2,0,,$450000
78,Bradley Sowell\SoweBr00,27,LT,10,9,277,6-6,Mississippi,6/6/1989,4,5,,$800000
28,C.J. Spiller\SpilC.00,29,,2,0,194,5-11,Clemson,8/5/1987,6,0,Buffalo Bills / 1st / 9th pick / 2010,
23,Steven Terrell\TerrSt00,26,fs,16,5,197,5-10,Texas A&M,9/21/1990,3,3,,$600000
29,Earl Thomas\ThomEa99,27,FS,11,11,202,5-10,Texas,5/7/1989,6,6,Seattle Seahawks / 1st / 14th pick / 2010,$8000000
27,Neiko Thorpe\ThorNe00,26,,15,0,210,6-2,Auburn,2/1/1990,4,0,,$675000
59,Jordan Tripp\TripJo00,25,,7,1,234,6-3,Montana,4/3/1991,2,0,Miami Dolphins / 5th / 171st pick / 2014,$458823
46,Will Tukuafu\TukuWi00,32,,7,1,272,6-4,Oregon,1/3/1984,5,0,,$760000
44,Tani Tupou\TupoTa01,24,,1,0,284,6-1,Washington,12/13/1992,Rook,0,,$450000
81,Nick Vannett\VannNi00,23,,9,2,261,6-6,Ohio St.,3/6/1993,Rook,0,Seattle Seahawks / 3rd / 94th pick / 2016,$450000
54,Bobby Wagner*+\WagnBo00,26,MLB,16,16,242,6-0,Utah St.,6/27/1990,4,19,Seattle Seahawks / 2nd / 47th pick / 2012,$3000000
73,J'Marcus Webb\WebbJM20,28,,9,3,320,6-7,TexasNavarroWest Texas A&M,8/8/1988,6,0,Chicago Bears / 7th / 218th pick / 2010,$1250000
86,Brandon Williams\WillBr04,29,,16,1,255,6-4,Oregon,10/12/1987,3,0,,$675000
18,Kasen Williams\WillKa02,24,,1,0,219,6-2,Washington,12/5/1992,1,0,,$26470
82,Luke Willson\WillLu00,26,te,11,6,255,6-5,Rice,1/15/1990,3,1,Seattle Seahawks / 5th / 158th pick / 2013,$1671000
3,Russell Wilson\WilsRu00,28,QB,16,16,215,5-11,WisconsinNorth Carolina St.,11/29/1988,4,14,Seattle Seahawks / 3rd / 75th pick / 2012,$12342000
50,K.J. Wright*\WrigK.00,27,RLB,16,16,246,6-4,Mississippi St.,7/23/1989,5,13,Seattle Seahawks / 4th / 99th pick / 2011,$5250000
