No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
92,Marcus Davenport\DaveMa00,23,RDE,13,13,265,6-6,Texas-San Antonio,9/4/1996,1,6,New Orleans Saints / 1st / 14th pick / 2018,$779632
56,Demario Davis+\DaviDe00,30,LLB,16,16,248,6-2,Arkansas St.,1/11/1989,7,14,New York Jets / 3rd / 77th pick / 2012,$5950000
62,Nick Easton\EastNi00,27,lg,10,6,303,6-3,Harvard,6/16/1992,3,3,,$2000000
97,Mario Edwards\EdwaMa01,25,,14,0,280,6-3,Florida St.,1/25/1994,4,1,Oakland Raiders / 2nd / 35th pick / 2015,$935000
55,Kaden Elliss\ElliKa00,24,,3,0,240,6-3,Idaho,7/10/1995,Rook,0,New Orleans Saints / 7th / 244th pick / 2019,$495000
22,Chauncey Gardner-Johnson\GardCh00,22,db,16,7,210,5-11,Florida,12/20/1997,Rook,3,New Orleans Saints / 4th / 105th pick / 2019,$495000
19,Ted Ginn Jr.\GinnTe00,34,WR,16,9,180,5-11,Ohio St.,4/12/1985,12,5,Miami Dolphins / 1st / 9th pick / 2007,$2500000
96,Carl Granderson\GranCa01,23,,8,0,261,6-5,Wyoming,12/18/1996,Rook,1,,$495000
48,J.T. Gray\GrayJ.00,23,,16,0,202,6-0,Mississippi St.,1/18/1996,1,4,,$570000
32,T.J. Green\GreeT.00,24,,1,0,215,6-3,Clemson,3/15/1995,3,0,Indianapolis Colts / 2nd / 57th pick / 2016,$720000
33,Saquan Hampton\HampSa00,24,,5,0,206,6-1,Rutgers,12/12/1995,Rook,0,New Orleans Saints / 6th / 177th pick / 2019,$495000
34,Justin Hardee\HardJu01,25,,16,0,200,6-1,Illinois,2/7/1994,2,1,,$645000
11,Deonte Harris*+\HarrDe07,22,,14,1,170,5-6,Assumption,12/4/1997,Rook,1,,$495000
91,Trey Hendrickson\HendTr00,25,,13,3,270,6-4,Florida Atlantic,12/5/1994,2,2,New Orleans Saints / 3rd / 103rd pick / 2017,$668000
89,Josh Hill\HillJo02,29,TE,16,11,250,6-5,Idaho St.,5/21/1990,6,2,,$850000
7,Taysom Hill\HillTa00,29,wr,16,5,221,6-2,BYU,8/23/1990,2,4,,$645000
81,Krishawn Hogan\HogaKr00,24,,8,0,217,6-3,Marian,5/12/1995,2,0,,
84,Lil'Jordan Humphrey\HumpLi01,21,,5,1,225,6-4,Texas,4/19/1998,Rook,0,,
20,Janoris Jenkins\JenkJa03,31,,2,1,190,5-10,North AlabamaFlorida,10/29/1988,7,1,St. Louis Rams / 2nd / 39th pick / 2012,
94,Cameron Jordan*\JordCa00,30,LDE,16,16,287,6-4,California,7/10/1989,8,13,New Orleans Saints / 1st / 24th pick / 2011,$8000000
41,Alvin Kamara*\KamaAl00,24,RB,14,9,215,5-10,Hutchinson (KS)Tennessee,7/25/1995,2,12,New Orleans Saints / 3rd / 67th pick / 2017,$807500
18,Keith Kirkwood\KirkKe00,25,,1,0,210,6-3,HawaiiTemple,12/26/1994,1,0,,$570000
53,A.J. Klein\KleiAJ00,28,RLB,15,15,240,6-1,Iowa St.,7/30/1991,6,7,Carolina Panthers / 5th / 148th pick / 2013,$4100000
23,Marshon Lattimore*\LattMa01,23,RCB,14,14,192,6-0,Ohio St.,5/20/1996,2,7,New Orleans Saints / 1st / 11th pick / 2017,$1861324
42,Zach Line\LineZa01,29,,12,2,233,6-1,SMU,4/26/1990,6,1,,$850000
70,Mitchell Loewen\LoewMi00,26,,1,0,285,6-5,Arkansas,2/14/1993,2,0,,
3,Wil Lutz*\LutzWi00,25,,16,0,184,5-11,Georgia St.,7/7/1994,3,5,,$850000
78,Erik McCoy\McCoEr01,22,C,16,16,314,6-4,Texas A&M,8/27/1997,Rook,7,New Orleans Saints / 2nd / 48th pick / 2019,$495000
6,Thomas Morstead\MorsTh00,33,,16,0,235,6-4,SMU,3/8/1986,10,2,New Orleans Saints / 5th / 164th pick / 2009,$2950000
28,Latavius Murray\MurrLa00,29,RB,16,8,230,6-3,Central Florida,1/18/1990,6,7,Oakland Raiders / 6th / 181st pick / 2013,$1000000
70,Michael Ola\OlaxMi00,31,,2,0,312,6-5,Hampton,4/19/1988,5,0,,$805000
60,Patrick Omameh\OmamPa00,30,,14,1,327,6-4,Michigan,12/29/1989,6,1,,$805000
93,David Onyemata\OnyeDa00,27,LDT,15,15,300,6-4,Manitoba,11/13/1992,3,6,New Orleans Saints / 4th / 120th pick / 2016,$2025000
30,Ricky Ortiz\OrtiRi00,25,,1,0,233,6-0,Oregon St.,4/15/1994,1,0,,
75,Andrus Peat*\PeatAn00,26,LG,10,10,316,6-7,Stanford,11/4/1993,4,7,New Orleans Saints / 1st / 13th pick / 2015,$9625000
71,Ryan Ramczyk+\RamcRy00,25,RT,16,16,314,6-6,Wisconsin,4/22/1994,2,16,New Orleans Saints / 1st / 32nd pick / 2017,$1273323
98,Sheldon Rankins\RankSh00,25,,10,0,305,6-2,Louisville,4/2/1994,3,1,New Orleans Saints / 1st / 12th pick / 2016,$2195680
52,Craig Robertson\RobeCr00,31,,15,1,234,6-1,North Texas,2/11/1988,8,2,,$1000000
21,Patrick Robinson\RobiPa99,32,,11,0,191,5-11,Florida St.,9/7/1987,9,1,New Orleans Saints / 1st / 32nd pick / 2010,$4000000
10,Tre'Quan Smith\SmitTr03,23,WR,11,6,210,6-2,Central Florida,1/7/1996,1,2,New Orleans Saints / 3rd / 91st pick / 2018,$616500
95,Taylor Stallworth\StalTa00,24,,4,0,305,6-2,South Carolina,8/18/1995,1,0,,$570000
36,D.J. Swearinger\SweaDJ00,28,,1,0,205,5-10,South Carolina,9/1/1991,6,0,Houston Texans / 2nd / 57th pick / 2013,
51,Manti Te'o\TeoxMa00,28,,3,2,241,6-1,Notre Dame,1/26/1991,6,1,San Diego Chargers / 2nd / 38th pick / 2013,
13,Michael Thomas*+\ThomMi05,26,WR,16,15,212,6-3,Ohio St.,3/3/1993,3,18,New Orleans Saints / 2nd / 47th pick / 2016,$1148041
99,Shy Tuttle\TuttSh00,24,,16,1,300,6-3,Tennessee,10/20/1995,Rook,2,,$495000
86,Jason Vander Laan\VandJa00,27,,2,1,245,6-3,Ferris St.,9/22/1992,2,0,,
67,Larry Warford*\WarfLa00,28,RG,15,15,317,6-3,Kentucky,6/18/1991,6,8,Detroit Lions / 3rd / 65th pick / 2013,$7650000
27,Dwayne Washington\WashDw00,25,,16,0,223,6-1,Washington,4/24/1994,3,1,Detroit Lions / 7th / 236th pick / 2016,$720000
43,Marcus Williams\WillMa06,23,FS,15,15,195,6-1,Utah,9/8/1996,2,5,New Orleans Saints / 2nd / 42nd pick / 2017,$1032313
26,P.J. Williams\WillP.00,26,DB,14,8,196,6-0,Florida St.,6/1/1993,3,3,New Orleans Saints / 3rd / 78th pick / 2015,$850000
49,Zach Wood\WoodZa00,26,,16,0,255,6-3,SMU,1/10/1993,2,1,,$645000
35,Zach Zenner\ZennZa00,28,,1,0,224,5-11,South Dakota St.,9/13/1991,4,0,,
