No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
30,Todd Gurley\GurlTo01,22,RB,16,16,224,6-1,Georgia,8/3/1994,1,4,St. Louis Rams / 1st / 10th pick / 2015,$1063326
54,Bryce Hager\HageBr00,24,,16,0,237,6-1,Baylor,5/4/1992,1,0,St. Louis Rams / 7th / 224th pick / 2015,$525000
46,Cory Harkey\HarkCo00,26,,12,0,272,6-3,UCLA,6/17/1990,4,0,,$1500000
79,Rob Havenstein\HaveRo00,24,RT,15,15,330,6-8,Wisconsin,5/13/1992,1,6,St. Louis Rams / 2nd / 57th pick / 2015,$615455
95,William Hayes\HayeWi99,31,LDE,14,14,265,6-3,Winston-Salem St.,5/2/1985,8,8,Tennessee Titans / 4th / 103rd pick / 2008,$3000000
6,Johnny Hekker*+\HekkJo00,26,,16,0,241,6-5,Oregon St.,2/8/1990,4,3,,$2444444
84,Temarrick Hemingway\HemiTe00,23,,8,0,245,6-5,South Carolina St.,7/30/1993,Rook,0,Los Angeles Rams / 6th / 177th pick / 2016,$450000
89,Tyler Higbee\HigbTy00,23,TE,16,7,255,6-6,Western Kentucky,1/1/1993,Rook,1,Los Angeles Rams / 4th / 110th pick / 2016,$450000
32,Troy Hill\HillTr01,25,,12,4,183,5-11,Oregon,8/29/1991,1,0,,$525000
27,Isaiah Johnson\JohnIs01,24,,3,0,210,6-1,Georgia Tech,5/16/1992,1,0,,$61764
22,Trumaine Johnson\JohnTr05,26,LCB,14,14,213,6-2,Montana,1/1/1990,4,8,St. Louis Rams / 3rd / 65th pick / 2012,$13952000
35,Mike Jordan\JordMi00,24,,5,2,200,6-1,Missouri Western St.,10/21/1992,Rook,0,,$450000
20,Lamarcus Joyner\JoynLa00,26,DB,14,8,185,5-8,Florida St.,11/27/1990,2,4,St. Louis Rams / 2nd / 41st pick / 2014,$877289
17,Case Keenum\KeenCa00,28,QB,10,9,215,6-1,Houston,2/17/1988,4,4,,$3635000
88,Lance Kendricks\KendLa00,28,TE,16,16,250,6-3,Wisconsin,1/30/1988,5,3,St. Louis Rams / 2nd / 47th pick / 2011,$3250000
58,Cory Littleton\LittCo01,23,,16,1,228,6-3,Washington,11/18/1993,Rook,0,,$450000
96,Matt Longacre\LongMa00,25,,6,0,265,6-3,NW Missouri St.,9/21/1991,1,0,,$525000
14,Sean Mannion\MannSe00,24,,1,0,230,6-6,Oregon St.,4/25/1992,1,0,St. Louis Rams / 3rd / 89th pick / 2015,$582285
15,Bradley Marquez\MarqBr00,24,,14,0,205,5-10,Texas Tech,12/14/1992,1,0,,$525000
25,T.J. McDonald\McDoTJ00,25,SS,16,16,215,6-2,USC,1/26/1991,3,9,St. Louis Rams / 3rd / 71st pick / 2013,$1671000
44,Jake McQuaide*\McQuJa00,29,,16,0,235,6-2,Ohio St.,12/7/1987,5,0,,$775000
8,Paul McRoberts\McRoPa00,24,,2,0,192,6-3,SE Missouri St.,11/15/1992,Rook,0,,$52940
72,Pace Murphy\MurpPa00,22,,2,0,308,6-6,Northwestern St. (LA),3/2/1994,Rook,0,,$450000
52,Alec Ogletree\OgleAl00,25,MLB,16,16,235,6-2,Georgia,9/25/1991,3,16,St. Louis Rams / 1st / 30th pick / 2013,$1019322
83,Brian Quick\QuicBr00,27,WR,16,8,215,6-3,Appalachian St.,6/5/1989,4,3,St. Louis Rams / 2nd / 33rd pick / 2012,$1250000
94,Robert Quinn\QuinRo00,26,RDE,9,8,257,6-4,North Carolina,5/18/1990,5,4,St. Louis Rams / 1st / 14th pick / 2011,$7777777
34,Chase Reynolds\ReynCh00,29,,16,0,195,6-0,Montana,10/22/1987,5,0,,$775000
65,Demetrius Rhaney\RhanDe00,24,,16,0,305,6-2,Tennessee St.,6/22/1992,2,0,St. Louis Rams / 7th / 250th pick / 2014,$600000
73,Greg Robinson\RobiGr01,24,LT,14,14,330,6-5,Auburn,10/21/1992,2,5,St. Louis Rams / 1st / 2nd pick / 2014,$2354918
76,Rodger Saffold\SaffRo20,28,LG,15,15,323,6-5,Indiana,6/6/1988,6,6,St. Louis Rams / 2nd / 33rd pick / 2010,$4500000
21,Coty Sensabaugh\SensCo00,28,,3,2,187,5-11,Clemson,11/15/1988,4,0,Tennessee Titans / 4th / 115th pick / 2012,$1000000
97,Eugene Sims\SimsEu99,30,RDE,16,8,240,6-5,West Texas A&M,3/18/1986,6,6,St. Louis Rams / 6th / 189th pick / 2010,$2250000
92,Cam Thomas\ThomCa99,30,,16,2,330,6-3,North Carolina,12/12/1986,6,0,San Diego Chargers / 5th / 146th pick / 2010,$760000
13,Mike Thomas\ThomMi04,22,,15,0,189,6-1,Southern Miss,8/16/1994,Rook,0,Los Angeles Rams / 6th / 206th pick / 2016,$450000
93,Ethan Westbrooks\WestEt00,26,,16,2,287,6-4,West Texas A&M,11/15/1990,2,0,,$600000
69,Cody Wichmann\WichCo00,24,RG,12,11,325,6-5,Fresno St.,3/2/1992,1,4,St. Louis Rams / 6th / 215th pick / 2015,$525000
21,Steve Williams\WillSt02,25,,1,0,181,5-9,California,3/7/1991,3,0,San Diego Chargers / 5th / 145th pick / 2013,$675000
4,Greg Zuerlein\ZuerGr00,29,,16,0,191,6-0,Missouri Western St.,12/27/1987,4,4,St. Louis Rams / 6th / 171st pick / 2012,$850000
