No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
75,Brandon Parker\ParkBr01,25,,11,4,320,6-8,North Carolina A&T,10/21/1995,2,3,Oakland Raiders / 3rd / 65th pick / 2018,$852304
3,Nathan Peterman\PeteNa00,26,,1,0,225,6-2,TennesseePittsburgh,5/4/1994,3,0,Buffalo Bills / 5th / 171st pick / 2017,$1000000
13,Hunter Renfrow\RenfHu00,25,wr,16,6,185,5-10,Clemson,12/21/1995,1,6,Oakland Raiders / 5th / 149th pick / 2019,$675000
30,Jalen Richard\RichJa01,27,,13,0,205,5-8,Southern Miss,10/15/1993,4,2,,$3375000
35,Theo Riddick\RiddTh00,29,,4,0,201,5-9,Notre Dame,5/4/1991,7,0,Detroit Lions / 6th / 199th pick / 2013,$481765
21,Amik Robertson\RobeAm00,22,,8,0,187,5-8,Louisiana Tech,7/6/1998,Rook,0,Las Vegas Raiders / 4th / 139th pick / 2020,$610000
93,Daniel Ross\RossDa02,27,,3,0,305,6-3,Northeast Mississippi CC,3/15/1993,3,0,,$661769
11,Henry Ruggs III\RuggHe00,21,WR,13,12,188,5-11,Alabama,1/24/1999,Rook,4,Las Vegas Raiders / 1st / 12th pick / 2020,
47,Trent Sieg\SiegTr00,25,,16,0,240,6-3,Colorado St.,5/19/1995,2,1,,$750000
76,John Simpson\SimpJo00,23,,7,2,321,6-4,Clemson,8/19/1997,Rook,2,Las Vegas Raiders / 4th / 109th pick / 2020,$610000
92,Chris Smith\SmitCh03,28,,8,0,266,6-1,Arkansas,2/11/1992,6,1,Jacksonville Jaguars / 5th / 159th pick / 2014,
91,Kendal Vickers\VickKe00,25,,15,2,295,6-3,Tennessee,5/23/1995,Rook,2,,$610000
83,Darren Waller*\WallDa01,28,TE,16,15,255,6-6,Georgia Tech,9/13/1992,5,11,Baltimore Ravens / 6th / 204th pick / 2015,$7280000
53,Javin White\WhitJa04,23,,4,0,205,6-3,UNLV,2/21/1997,Rook,0,,$574118
58,Kyle Wilber\WilbKy00,31,,16,0,240,6-4,Wake Forest,4/26/1989,8,1,Dallas Cowboys / 4th / 113th pick / 2012,$1050000
82,Jason Witten\WittJa00,38,TE,16,7,263,6-6,Tennessee,5/6/1982,17,1,Dallas Cowboys / 3rd / 69th pick / 2003,$3500000
36,Daryl Worley\WorlDa00,25,,2,1,215,6-1,West Virginia,2/22/1995,4,0,Carolina Panthers / 3rd / 77th pick / 2016,
70,Sam Young\YounSa21,33,RT,11,7,302,6-8,Notre Dame,6/24/1987,10,4,Dallas Cowboys / 6th / 179th pick / 2010,$1050000
