No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
19,Donte Moncrief\MoncDo00,26,,3,0,216,6-2,Mississippi,8/6/1993,5,0,Indianapolis Colts / 3rd / 90th pick / 2014,
12,D.J. Moore\MoorD.00,22,WR,15,15,215,5-11,Maryland,4/14/1997,1,8,Carolina Panthers / 1st / 24th pick / 2018,$987787
72,Taylor Moton\MotoTa00,25,RT,16,16,325,6-5,West. Michigan,8/14/1994,2,7,Carolina Panthers / 2nd / 64th pick / 2017,$843014
1,Cam Newton\NewtCa00,30,,2,2,245,6-5,FloridaBlinn College (TX)Auburn,5/11/1989,8,1,Carolina Panthers / 1st / 1st pick / 2011,$16200000
94,Efe Obada\ObadEf00,27,,16,0,265,6-6,none,4/13/1992,1,1,,$570000
88,Greg Olsen\OlseGr00,34,TE,14,14,255,6-5,Miami (FL),3/11/1985,12,4,Chicago Bears / 1st / 31st pick / 2007,$1900000
5,Michael Palardy\PalaMi00,27,,16,0,200,5-11,Tennessee,7/6/1992,5,3,,$800000
61,Matt Paradis\ParaMa00,30,C,16,16,300,6-3,Boise St.,10/12/1989,5,6,Denver Broncos / 6th / 207th pick / 2014,$1000000
95,Dontari Poe\PoexDo00,29,NT,11,10,346,6-3,Memphis,8/18/1990,7,4,Kansas City Chiefs / 1st / 11th pick / 2012,$4500000
64,Chris Reed\ReedCh00,27,,3,0,320,6-4,Minnesota St.,7/22/1992,3,0,,
25,Eric Reid\ReidEr00,28,SS,16,16,215,6-1,LSU,12/10/1991,6,5,San Francisco 49ers / 1st / 18th pick / 2013,$1500000
10,Curtis Samuel\SamuCu00,23,WR,16,15,195,5-11,Ohio St.,8/11/1996,2,5,Carolina Panthers / 2nd / 40th pick / 2017,$1051698
20,Jordan Scarlett\ScarJo00,23,,9,0,210,5-11,Florida,2/9/1996,Rook,0,Carolina Panthers / 5th / 154th pick / 2019,$495000
99,Kawann Short\ShorKa00,30,,2,2,315,6-3,Purdue,2/2/1989,6,1,Carolina Panthers / 2nd / 44th pick / 2013,$12500000
4,Joey Slye\SlyeJo00,23,,16,0,213,5-11,Virginia Tech,4/10/1996,Rook,4,,$495000
57,Andre Smith\SmitAn04,22,,16,0,240,6-0,North Carolina,4/20/1997,1,1,Carolina Panthers / 7th / 234th pick / 2018,$570000
80,Ian Thomas\ThomIa00,23,,16,3,260,6-3,Indiana,6/6/1996,1,1,Carolina Panthers / 4th / 101st pick / 2018,$570000
54,Shaq Thompson\ThomSh01,25,LILB,14,14,230,6-0,Washington,4/21/1994,4,6,Carolina Panthers / 1st / 25th pick / 2015,$9232000
70,Trai Turner*\TurnTr01,26,G,13,13,315,6-3,LSU,6/14/1993,5,6,Carolina Panthers / 3rd / 92nd pick / 2014,$5297000
73,Greg Van Roten\VanRGr00,29,G,11,11,305,6-3,Pennsylvania,2/26/1990,7,4,,$805000
18,DeAndrew White\WhitDe01,28,,10,0,195,6-0,Alabama,10/16/1991,4,0,,$645000
60,Daryl Williams\WillDa06,27,LG,16,12,330,6-6,Oklahoma,8/31/1992,4,6,Carolina Panthers / 4th / 102nd pick / 2015,$2250000
76,Bryan Witzmann\WitzBr00,29,,2,0,320,6-7,South Dakota St.,6/16/1990,5,0,,
13,Jarius Wright\WrigJa02,30,WR,16,9,190,5-10,Arkansas,11/25/1989,7,2,Minnesota Vikings / 4th / 118th pick / 2012,$1500000
11,Brandon Zylstra\ZylsBr00,26,,8,0,215,6-2,Concordia-Moorhead (MN),3/25/1993,1,1,,
