No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
3,Landry Jones\JoneLa02,27,,8,2,225,6-4,Oklahoma,4/4/1989,3,2,Pittsburgh Steelers / 4th / 115th pick / 2013,$784805
44,Tyler Matakevich\MataTy00,24,,16,0,235,6-1,Temple,12/22/1992,Rook,0,Pittsburgh Steelers / 7th / 246th pick / 2016,$465762
90,Ricardo Mathews\MathRi99,29,lde,16,5,294,6-3,Cincinnati,7/30/1987,6,4,Indianapolis Colts / 7th / 238th pick / 2010,$600000
62,Johnny Maxey\MaxeJo00,23,,2,0,283,6-5,Mars Hill,10/19/1993,Rook,0,,$52940
93,Daniel McCullers\McCuDa00,24,,16,1,352,6-7,Tennessee,8/11/1992,2,0,Pittsburgh Steelers / 6th / 215th pick / 2014,$619670
23,Mike Mitchell\MitcMi99,29,FS,16,16,221,6-1,Ohio,6/10/1987,7,8,Oakland Raiders / 2nd / 47th pick / 2009,$6763750
55,Arthur Moats\MoatAr00,28,lolb,16,5,246,6-0,James Madison,3/14/1988,6,4,Buffalo Bills / 6th / 178th pick / 2010,$3133333
45,Roosevelt Nix\NixxRo01,24,,10,2,248,5-11,Kent St.,3/30/1992,1,0,,$525000
53,Maurkice Pouncey*\PounMa20,27,C,15,15,304,6-4,Florida,7/24/1989,6,11,Pittsburgh Steelers / 1st / 18th pick / 2010,$10551000
38,Daryl Richardson\RichDa00,26,,3,0,192,5-10,Abilene Christian,4/12/1990,4,0,St. Louis Rams / 7th / 252nd pick / 2012,$600000
7,Ben Roethlisberger*\RoetBe00,34,QB,14,14,240,6-5,Miami (OH),3/2/1982,12,12,Pittsburgh Steelers / 1st / 11th pick / 2004,$23950000
17,Eli Rogers\RogeEl00,24,WR,13,8,187,5-10,Louisville,12/23/1992,Rook,6,,$451666
20,Al-Hajj Shabazz\ShabAl00,24,,7,0,200,6-2,West Chester,8/2/1992,Rook,0,,$344110
50,Ryan Shazier*\ShazRy00,24,LILB,13,12,230,6-1,Ohio St.,9/6/1992,2,12,Pittsburgh Steelers / 1st / 15th pick / 2014,$2592876
29,Shamarko Thomas\ThomSh00,25,,8,0,205,5-9,Syracuse,2/23/1991,3,0,Pittsburgh Steelers / 4th / 111th pick / 2013,$788288
94,Lawrence Timmons\TimmLa99,30,RILB,16,16,234,6-1,Florida St.,5/14/1986,9,10,Pittsburgh Steelers / 1st / 15th pick / 2007,$15131250
33,Fitzgerald Toussaint\TousFi00,26,,16,0,204,5-9,Michigan,5/4/1990,2,1,,$600000
91,Stephon Tuitt\TuitSt00,23,RDE,14,14,303,6-6,Notre Dame,5/23/1993,2,9,Pittsburgh Steelers / 2nd / 46th pick / 2014,$1257122
78,Alejandro Villanueva\VillAl00,28,LT,16,16,320,6-9,Army,9/22/1988,2,9,,$525000
,Cody Wallace\WallCo20,32,,1,1,290,6-4,Texas A&M,11/26/1984,8,0,San Francisco 49ers / 4th / 107th pick / 2008,$1350000
96,Leterrius Walton\WaltLe00,24,,10,4,305,6-5,Central Michigan,3/31/1992,1,0,Pittsburgh Steelers / 6th / 199th pick / 2015,$554232
60,Greg Warren\WarrGr20,35,,16,0,252,6-3,North Carolina,10/18/1981,11,0,,$680000
11,Markus Wheaton\WheaMa00,25,,3,2,185,5-11,Oregon St.,2/7/1991,3,0,Pittsburgh Steelers / 3rd / 79th pick / 2013,$1818844
34,DeAngelo Williams\WillDe02,33,,9,4,207,5-9,Memphis,4/25/1983,10,3,Carolina Panthers / 1st / 27th pick / 2006,$2565000
98,Vince Williams\WillVi01,27,,16,4,233,6-1,Florida St.,12/27/1989,3,0,Pittsburgh Steelers / 6th / 206th pick / 2013,$1194670
