No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
96,Kony Ealy\EalyKo00,27,,3,0,275,6-4,Missouri,12/21/1991,4,0,Carolina Panthers / 2nd / 60th pick / 2014,$371765
78,Justin Ellis\ElliJu01,28,,6,1,350,6-2,Louisiana Tech,12/27/1990,4,1,Oakland Raiders / 4th / 107th pick / 2014,$2500000
76,Jon Feliciano\FeliJo00,26,,13,4,325,6-4,Miami (FL),2/10/1992,3,2,Oakland Raiders / 4th / 128th pick / 2015,$705000
38,Rico Gafford\GaffRi00,22,,1,0,185,5-10,Wyoming,5/23/1996,Rook,0,,$56470
31,Marcus Gilchrist\GilcMa00,30,SS,16,16,200,5-10,Clemson,12/8/1988,7,5,San Diego Chargers / 2nd / 50th pick / 2011,$2000000
69,Denzelle Good\GoodDe01,27,,4,3,340,6-5,Mars Hill,3/8/1991,3,1,Indianapolis Colts / 7th / 255th pick / 2015,$711880
65,Chaz Green\GreeCh02,26,,4,1,318,6-5,Florida,4/8/1992,2,1,Dallas Cowboys / 3rd / 91st pick / 2015,$207355
29,Leon Hall\HallLe98,34,,10,4,195,5-11,Michigan,12/9/1984,11,1,Cincinnati Bengals / 1st / 18th pick / 2007,$915000
92,P.J. Hall\HallP.00,23,ldt,14,6,305,6-0,Sam Houston St.,4/5/1995,Rook,3,Oakland Raiders / 2nd / 57th pick / 2018,$480000
90,Johnathan Hankins\HankJo00,26,RDT,15,14,340,6-3,Ohio St.,3/30/1992,5,6,New York Giants / 2nd / 49th pick / 2013,$1534118
17,Dwayne Harris\HarrDw00,31,,15,1,215,5-10,East Carolina,9/16/1987,7,1,Dallas Cowboys / 6th / 176th pick / 2011,$915000
25,Erik Harris\HarrEr00,28,,16,4,220,6-2,California (PA),4/2/1990,2,2,,$630000
14,Keon Hatcher\HatcKe00,24,,3,0,215,6-1,Arkansas,9/11/1994,Rook,0,,$169410
16,Johnny Holton\HoltJo00,28,,1,0,190,6-3,Cincinnati,8/22/1990,2,0,,$121600
61,Rodney Hudson\HudsRo00,29,C,16,16,315,6-2,Florida St.,7/12/1989,7,6,Kansas City Chiefs / 2nd / 55th pick / 2011,$915000
73,Maurice Hurst Jr.\HursMa00,23,LDT,13,10,291,6-2,Michigan,5/9/1995,Rook,5,Oakland Raiders / 5th / 140th pick / 2018,$480000
51,Bruce Irvin\IrviBr00,31,rde,8,6,250,6-3,West Virginia,11/1/1987,6,2,Seattle Seahawks / 1st / 15th pick / 2012,$8000000
66,Gabe Jackson\JackGa00,27,RG,13,13,335,6-3,Mississippi St.,7/12/1991,4,5,Oakland Raiders / 3rd / 81st pick / 2014,$4250000
56,Derrick Johnson\JohnDe25,36,,6,1,242,6-3,Texas,11/22/1982,13,1,Kansas City Chiefs / 1st / 15th pick / 2005,$1300000
42,Karl Joseph\JoseKa00,25,FS,13,8,200,5-10,West Virginia,9/8/1993,2,3,Oakland Raiders / 1st / 14th pick / 2016,$1530392
99,Arden Key\KeyxAr00,22,RDE,16,10,240,6-5,LSU,5/3/1996,Rook,4,Oakland Raiders / 3rd / 87th pick / 2018,$480000
79,Denver Kirkland\KirkDe00,24,,2,0,340,6-4,Arkansas,3/6/1994,2,0,,$129200
19,Brandon LaFell\LaFeBr00,32,wr,6,5,210,6-3,LSU,11/4/1986,8,1,Carolina Panthers / 3rd / 78th pick / 2010,$915000
54,Emmanuel Lamur\LamuEm00,29,,9,4,245,6-4,Kansas St.,6/8/1989,6,2,,$790000
32,Dallin Leavitt\LeavDa00,24,,2,0,195,5-10,Utah St.,8/8/1994,Rook,0,,$129200
55,Marquel Lee\LeexMa01,23,MLB,16,10,235,6-3,Wake Forest,10/21/1995,1,4,Oakland Raiders / 5th / 168th pick / 2017,$555000
24,Marshawn Lynch\LyncMa00,32,rb,6,6,215,5-11,California,4/22/1986,11,3,Buffalo Bills / 1st / 12th pick / 2007,$2500000
28,Doug Martin\MartDo00,29,RB,16,9,210,5-9,Boise St.,1/13/1989,6,5,Tampa Bay Buccaneers / 1st / 31st pick / 2012,$850000
2,A.J. McCarron\McCaA.00,28,,2,0,215,6-3,Alabama,9/13/1990,4,0,Cincinnati Bengals / 5th / 164th pick / 2014,$900000
3,Matthew McCrane\McCrMa00,24,,3,0,165,5-10,Kansas St.,9/8/1994,Rook,-1,,$395294
97,Clinton McDonald\McDoCl99,31,,15,1,297,6-2,Memphis,1/6/1987,9,2,Cincinnati Bengals / 7th / 249th pick / 2009,$1534118
22,Rashaan Melvin\MelvRa00,29,lcb,14,7,194,6-2,Northern Illinois,10/2/1989,5,3,,$1850000
77,Kolton Miller\MillKo00,23,LT,16,16,325,6-8,UCLA,10/9/1995,Rook,7,Oakland Raiders / 1st / 15th pick / 2018,$480000
56,Damontre Moore\MoorDa01,26,,2,0,260,6-4,Texas A&M,9/11/1992,5,0,New York Giants / 3rd / 81st pick / 2013,$185882
50,Nicholas Morrow\MorrNi00,23,LLB,16,5,225,6-0,Greenville,7/10/1995,1,3,,$555000
71,Justin Murray\MurrJu00,25,,2,0,315,6-5,Cincinnati,4/19/1993,Rook,0,,$480000
82,Jordy Nelson\NelsJo00,33,WR,15,14,217,6-3,Kansas St.,5/31/1985,10,5,Green Bay Packers / 2nd / 36th pick / 2008,$3400000
23,Nick Nelson\NelsNi00,22,,10,3,205,5-11,Wisconsin,10/16/1996,Rook,1,Oakland Raiders / 4th / 110th pick / 2018,$480000
27,Reggie Nelson\NelsRe99,35,FS,11,7,210,5-11,Florida,9/21/1983,11,3,Jacksonville Jaguars / 1st / 21st pick / 2007,$1150000
6,Mike Nugent\nugenmik01,36,,3,0,190,5-10,Ohio St.,3/2/1982,13,1,New York Jets / 2nd / 47th pick / 2005,$1015000
70,Kelechi Osemele\OsemKe00,29,LG,11,11,330,6-5,Iowa St.,6/24/1989,6,4,Baltimore Ravens / 2nd / 60th pick / 2012,$9700000
75,Brandon Parker\ParkBr01,23,RT,15,12,320,6-8,North Carolina A&T,10/21/1995,Rook,5,Oakland Raiders / 3rd / 65th pick / 2018,$480000
72,Donald Penn\PennDo20,35,,4,4,315,6-4,Utah St.,4/27/1983,11,2,,$3000000
93,Brian Price\PricBr00,24,,1,1,322,6-3,Texas-San Antonio,6/24/1994,2,0,,$630000
30,Jalen Richard\RichJa01,25,,16,1,205,5-8,Southern Miss,10/15/1993,2,6,,$630000
10,Seth Roberts\RobeSe00,27,WR,15,7,195,6-2,West Alabama,2/22/1991,4,4,,$2250000
45,Dominique Rodgers-Cromartie\RodgDo99,32,,7,1,205,6-2,Tennessee St.,4/7/1986,10,1,Arizona Cardinals / 1st / 16th pick / 2008,$1015000
98,Frostee Rucker\RuckFr99,35,LDE,15,15,261,6-3,USC,9/14/1983,11,6,Cincinnati Bengals / 3rd / 91st pick / 2006,$1015000
68,David Sharpe\SharDa02,23,,8,0,330,6-6,Florida,10/21/1995,1,0,Oakland Raiders / 4th / 129th pick / 2017,$293824
47,Trent Sieg\SiegTr00,23,,15,0,240,6-3,Colorado St.,5/19/1995,Rook,1,,$471765
67,Ian Silberman\SilbIa00,26,,2,0,305,6-5,FloridaBoston Col.,10/10/1992,3,0,San Francisco 49ers / 6th / 190th pick / 2015,$481767
93,Jacquies Smith\SmitJa01,28,,3,0,260,6-2,Missouri,3/18/1990,6,0,,$331765
41,Keith Smith\SmitKe03,26,,16,3,240,6-0,San Jose St.,4/8/1992,4,0,,$790000
86,Lee Smith\SmitLe00,31,,16,4,265,6-6,TennesseeMarshall,11/21/1987,7,1,New England Patriots / 5th / 159th pick / 2011,$2000000
5,Johnny Townsend\TownJo01,23,,16,0,205,6-1,Florida,2/14/1995,Rook,2,Oakland Raiders / 5th / 173rd pick / 2018,$480000
83,Darren Waller\WallDa01,26,,4,0,255,6-6,Georgia Tech,9/13/1992,3,1,Baltimore Ravens / 6th / 204th pick / 2015,$185294
33,DeAndre Washington\WashDe00,25,,10,0,210,5-8,Texas Tech,2/22/1993,2,1,Oakland Raiders / 5th / 143rd pick / 2016,$630000
59,Tahir Whitehead\WhitTa00,28,RLB,16,16,241,6-2,Temple,4/2/1990,6,7,Detroit Lions / 5th / 138th pick / 2012,$3100000
58,Kyle Wilber\WilbKy00,29,,14,0,240,6-4,Wake Forest,4/26/1989,6,1,Dallas Cowboys / 4th / 113th pick / 2012,$790000
20,Daryl Worley\WorlDa00,23,LCB,10,9,215,6-1,West Virginia,2/22/1995,2,3,Carolina Panthers / 3rd / 77th pick / 2016,$481767
57,Gabe Wright\WrigGa00,26,,2,0,295,6-3,Auburn,4/3/1992,3,0,Detroit Lions / 4th / 113th pick / 2015,$129200
