No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
22,Michael Griffin\GrifMi99,31,fs,13,6,202,6-0,Texas,1/4/1985,9,3,Tennessee Titans / 1st / 19th pick / 2007,$3000000
78,Donald Hawkins\HawkDo01,24,,7,0,310,6-5,Texas,4/22/1992,2,0,,$525000
96,Wes Horton\HortWe00,26,RDE,11,10,265,6-5,USC,1/18/1990,3,5,,$675000
53,Ben Jacobs\JacoBe00,28,,4,0,240,6-4,Fresno St.,4/17/1988,5,0,,$158824
44,J.J. Jansen\JansJ.00,30,,16,0,235,6-2,Notre Dame,1/20/1986,7,0,,$1025000
95,Charles Johnson\JohnCh98,30,LDE,13,13,270,6-2,Georgia,7/10/1986,9,7,Carolina Panthers / 3rd / 83rd pick / 2007,$2562500
23,Leonard Johnson\JohnLe03,26,,10,0,194,5-10,Iowa St.,3/30/1990,4,0,,$760000
42,Colin Jones\JoneCo01,29,,14,1,205,6-0,TCU,10/27/1987,5,0,San Francisco 49ers / 6th / 190th pick / 2011,$885000
67,Ryan Kalil\KaliRy20,31,C,8,8,300,6-2,USC,3/29/1985,9,4,Carolina Panthers / 2nd / 59th pick / 2007,$11829000
56,A.J. Klein\KleiAJ00,25,mlb,15,7,240,6-1,Iowa St.,7/30/1991,3,4,Carolina Panthers / 5th / 148th pick / 2013,$722825
59,Luke Kuechly*\KuecLu00,25,MLB,10,10,238,6-3,Boston Col.,4/20/1991,4,11,Carolina Panthers / 1st / 9th pick / 2012,$6000000
69,Tyler Larsen\LarsTy00,25,c,9,5,325,6-4,Utah St.,7/8/1991,Rook,3,,$450000
8,Andy Lee\LeexAn20,34,,9,0,185,6-1,Pittsburgh,8/11/1982,12,2,San Francisco 49ers / 6th / 188th pick / 2004,$2833000
98,Star Lotulelei\LotuSt00,27,LDT,16,16,315,6-2,Utah,12/20/1989,3,8,Carolina Panthers / 1st / 14th pick / 2013,$3055977
77,Kyle Love\LoveKy00,30,,10,1,310,6-1,Mississippi St.,11/18/1986,6,0,,$625882
82,Chris Manhertz\ManhCh00,24,,4,0,255,6-6,Canisius,4/10/1992,2,0,,$450000
29,Dean Marlowe\MarlDe00,24,,1,0,208,6-1,James Madison,7/25/1992,1,0,,$530000
55,David Mayo\MayoDa00,23,,15,0,245,6-2,Texas St.,8/18/1993,1,0,Carolina Panthers / 5th / 169th pick / 2015,$566563
27,Robert McClain\McClRo98,28,db,11,6,180,5-9,Connecticut,7/22/1988,6,3,Carolina Panthers / 7th / 249th pick / 2010,$810000
1,Cam Newton\NewtCa00,27,QB,15,14,245,6-5,FloridaBlinn College (TX)Auburn,5/11/1989,5,11,Carolina Panthers / 1st / 1st pick / 2011,$19500000
52,Jared Norris\NorrJa00,23,,14,0,238,6-1,Utah,7/19/1993,Rook,0,,$450000
68,Andrew Norwell\NorwAn01,25,LG,16,16,325,6-6,Ohio St.,10/25/1991,2,8,,$604000
73,Michael Oher\OherMi20,30,,3,3,309,6-5,Mississippi,5/28/1986,7,0,Baltimore Ravens / 1st / 23rd pick / 2009,$4500000
88,Greg Olsen*\OlseGr00,31,TE,16,16,255,6-5,Miami (FL),3/11/1985,9,8,Chicago Bears / 1st / 31st pick / 2007,$5100000
5,Michael Palardy\PalaMi00,24,,7,0,200,5-11,Tennessee,7/6/1992,2,1,,$450000
74,Mike Remmers\RemmMi00,27,LT,16,16,310,6-5,Oregon St.,4/11/1989,4,8,,$2553000
31,Zack Sanchez\SancZa00,23,,5,1,185,5-11,Oklahoma,10/11/1993,Rook,0,Carolina Panthers / 5th / 141st pick / 2016,$344110
79,Chris Scott\ScotCh23,29,,12,4,340,6-4,Tennessee,8/4/1987,5,0,Pittsburgh Steelers / 5th / 151st pick / 2010,$538823
99,Kawann Short\ShorKa00,27,RDT,16,16,315,6-3,Purdue,2/2/1989,3,9,Carolina Panthers / 2nd / 44th pick / 2013,$1473192
80,Scott Simonson\SimoSc00,24,,5,1,255,6-5,Assumption,4/13/1992,2,0,,$600000
90,Paul Soliai\SoliPa99,33,,10,1,344,6-4,Utah,12/30/1983,9,0,Miami Dolphins / 4th / 108th pick / 2007,$2906250
28,Jonathan Stewart\StewJo00,29,RB,13,13,240,5-10,Oregon,3/21/1987,8,4,Carolina Panthers / 1st / 13th pick / 2008,$9550000
54,Shaq Thompson\ThomSh01,22,LLB,14,12,230,6-0,Washington,4/21/1994,1,7,Carolina Panthers / 1st / 25th pick / 2015,$2001983
35,Mike Tolbert*\TolbMi00,31,,16,2,243,5-9,Coastal Carolina,11/23/1985,8,1,,$1475000
70,Trai Turner*\TurnTr01,23,RG,16,16,315,6-3,LSU,6/14/1993,2,11,Carolina Panthers / 3rd / 92nd pick / 2014,$753620
14,Joe Webb\WebbJo00,30,,14,0,231,6-4,Ala-Birmingham,11/14/1986,6,0,Minnesota Vikings / 6th / 199th pick / 2010,$860000
75,Larry Webster\WebsLa00,26,,1,0,252,6-6,Bloomsburg,2/14/1990,2,0,Detroit Lions / 4th / 136th pick / 2014,$30882
62,Ryan Wendell\WendRy20,30,,1,0,275,6-2,Fresno St.,3/4/1986,7,0,,$260294
43,Fozzy Whittaker\WhitFo00,27,,16,0,205,5-10,Texas,2/2/1989,4,3,,$725000
60,Daryl Williams\WillDa06,24,RT,13,10,330,6-6,Oklahoma,8/31/1992,1,5,Carolina Panthers / 4th / 102nd pick / 2015,$664280
21,Teddy Williams\WillTe00,28,,3,0,210,6-1,Texas-San Antonio,7/3/1988,5,0,,$1010000
26,Daryl Worley\WorlDa00,21,RCB,16,11,215,6-1,West Virginia,2/22/1995,Rook,6,Carolina Panthers / 3rd / 77th pick / 2016,$645921
61,David Yankey\YankDa00,24,,6,0,315,6-6,Stanford,1/18/1992,2,0,Minnesota Vikings / 5th / 145th pick / 2014,$185292
25,Lou Young\YounLo00,25,,6,0,205,6-0,Georgia Tech,10/9/1991,2,0,,$211764
