No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
55,Dee Ford\FordDe00,25,LOLB,15,14,252,6-2,Auburn,3/19/1991,2,9,Kansas City Chiefs / 1st / 23rd pick / 2014,$2225100
73,Zach Fulton\FultZa00,25,LG,16,12,321,6-5,Tennessee,9/23/1991,2,6,Kansas City Chiefs / 6th / 193rd pick / 2014,$634555
23,Phillip Gaines\GainPh00,25,rcb,11,5,193,6-0,Rice,4/4/1991,2,2,Kansas City Chiefs / 3rd / 87th pick / 2014,$755778
91,Tamba Hali\HaliTa20,33,,16,2,275,6-3,Penn St.,11/3/1983,10,0,Kansas City Chiefs / 1st / 20th pick / 2006,$3802083
84,Demetrius Harris\HarrDe03,25,WR,16,11,230,6-7,Wisconsin–Milwaukee,7/29/1991,3,1,,$950000
10,Tyreek Hill*+\HillTy00,22,,16,1,185,5-10,West Alabama,3/1/1994,Rook,10,Kansas City Chiefs / 5th / 165th pick / 2016,$497500
50,Justin Houston\HousJu00,27,lolb,5,5,270,6-3,Georgia,1/21/1989,5,4,Kansas City Chiefs / 3rd / 70th pick / 2011,$19100000
96,Jaye Howard\HowaJa00,28,,8,4,301,6-3,Florida,12/20/1988,4,0,Seattle Seahawks / 4th / 114th pick / 2012,$3500000
94,Jarvis Jenkins\JenkJa01,28,,7,0,300,6-4,Clemson,4/24/1988,5,0,Washington Redskins / 2nd / 41st pick / 2011,$760000
56,Derrick Johnson\JohnDe25,34,LILB,13,13,242,6-3,Texas,11/22/1982,11,10,Kansas City Chiefs / 1st / 15th pick / 2005,$3500000
95,Chris Jones\JoneCh09,22,RDE,16,11,310,6-6,Mississippi St.,7/3/1994,Rook,8,Kansas City Chiefs / 2nd / 37th pick / 2016,$1132950
87,Travis Kelce*+\KelcTr00,27,TE,16,15,260,6-5,Cincinnati,10/5/1989,3,10,Kansas City Chiefs / 3rd / 63rd pick / 2013,$2948226
93,David King\KingDa00,27,,2,0,281,6-4,Oklahoma,12/27/1989,3,0,Philadelphia Eagles / 7th / 239th pick / 2013,
19,Jeremy Maclin\MaclJe00,28,WR,12,12,200,6-0,Missouri,5/11/1988,7,5,Philadelphia Eagles / 1st / 19th pick / 2009,$12400000
59,Justin March-Lillard\MarcJu00,23,rilb,5,5,222,6-0,Akron,7/5/1993,Rook,3,,$453333
39,Terrance Mitchell\MitcTe00,24,,7,2,191,5-11,Oregon,5/17/1992,2,0,Dallas Cowboys / 7th / 254th pick / 2014,$211764
,Sio Moore\MoorSi00,26,,1,0,245,6-1,Connecticut,5/2/1990,3,0,Oakland Raiders / 3rd / 66th pick / 2013,$516176
61,Mitch Morse\MorsMi00,24,C,16,16,305,6-6,Missouri,4/21/1992,1,8,Kansas City Chiefs / 2nd / 49th pick / 2015,$1062062
54,Dezman Moses\MoseDe00,27,,3,0,249,6-2,Tulane,1/4/1989,4,0,,$675000
21,Eric Murray\MurrEr00,22,,16,0,199,5-11,Minnesota,1/7/1994,Rook,0,Kansas City Chiefs / 4th / 106th pick / 2016,$599950
20,Steven Nelson\NelsSt01,23,RCB,15,15,194,5-11,Oregon St.,1/22/1993,1,6,Kansas City Chiefs / 3rd / 98th pick / 2015,$682988
52,Dadi Nicolas\NicoDa00,24,,11,0,235,6-3,Virginia Tech,9/29/1992,Rook,0,Kansas City Chiefs / 6th / 203rd pick / 2016,$480803
99,Rakeem Nunez-Roches\NuneRa00,23,LDE,11,5,307,6-2,Southern Miss,7/3/1993,1,4,Kansas City Chiefs / 6th / 217th pick / 2015,$556621
80,James O'Shaughnessy\O'ShJa00,24,,16,3,245,6-4,Illinois St.,1/14/1992,1,0,Kansas City Chiefs / 5th / 173rd pick / 2015,$575563
38,Ron Parker\ParkRo01,29,FS,16,16,206,6-0,Newberry,8/17/1987,5,6,,$3600000
22,Marcus Peters*+\PeteMa00,23,LCB,15,15,195,6-0,Washington,1/9/1993,1,17,Kansas City Chiefs / 1st / 18th pick / 2015,$2178217
92,Dontari Poe\PoexDo00,26,NT,16,16,346,6-3,Memphis,8/18/1990,4,10,Kansas City Chiefs / 1st / 11th pick / 2012,$6146000
75,Jah Reid\ReidJa00,28,,12,1,325,6-7,Central Florida,7/21/1988,5,0,Baltimore Ravens / 3rd / 85th pick / 2011,$1768750
98,Kendall Reyes\ReyeKe00,27,,10,0,300,6-4,Connecticut,9/26/1989,4,0,San Diego Chargers / 2nd / 49th pick / 2012,$1400000
14,Demarcus Robinson\RobiDe01,22,,16,0,203,6-1,Florida,9/21/1994,Rook,0,Kansas City Chiefs / 4th / 126th pick / 2016,$579293
5,Cairo Santos\SantCa01,25,,16,0,160,5-8,Tulane,11/12/1991,2,3,,$600667
71,Mitchell Schwartz\SchwMi00,27,RT,16,16,320,6-5,California,6/8/1989,4,12,Cleveland Browns / 2nd / 37th pick / 2012,$2400000
42,Anthony Sherman\SherAn00,28,,16,3,242,5-10,Connecticut,12/11/1988,5,0,Arizona Cardinals / 5th / 136th pick / 2011,$2000000
11,Alex Smith*\SmitAl03,32,QB,15,15,213,6-4,Utah,5/7/1984,11,11,San Francisco 49ers / 1st / 1st pick / 2005,$17800000
48,Terrance Smith\SmitTe04,23,,9,2,235,6-2,Florida St.,5/3/1993,Rook,0,,$450000
49,Daniel Sorensen\SoreDa01,26,,16,1,208,6-2,BYU,3/5/1990,2,0,,$600000
13,De'Anthony Thomas\ThomDe05,23,,12,0,176,5-8,Oregon,1/5/1993,2,0,Kansas City Chiefs / 4th / 124th pick / 2014,$713527
88,Ross Travis\TravRo00,23,,6,3,248,6-6,Penn St.,1/9/1993,Rook,0,,$450000
32,Spencer Ware\WareSp00,25,RB,14,14,224,5-10,LSU,11/23/1991,3,10,Seattle Seahawks / 6th / 194th pick / 2013,$958333
35,Charcandrick West\WestCh01,25,,15,2,205,5-10,Abilene Christian,6/2/1991,2,3,,$958333
24,D.J. White\WhitD.00,23,,11,0,193,5-11,Georgia Tech,9/9/1993,Rook,0,Kansas City Chiefs / 6th / 178th pick / 2016,$489253
,Nick Williams\WillNi01,26,,5,0,308,6-4,Samford,2/21/1990,2,0,Pittsburgh Steelers / 7th / 223rd pick / 2013,$600000
12,Albert Wilson\WilsAl02,24,wr,16,5,195,5-9,Georgia St.,7/12/1992,2,3,,$603334
53,Ramik Wilson\WilsRa00,24,RILB,11,11,238,6-2,Georgia,8/19/1992,1,9,Kansas City Chiefs / 4th / 118th pick / 2015,$525000
41,James Winchester\WincJa00,27,,16,0,240,6-3,Oklahoma,8/6/1989,1,0,,$525000
70,Bryan Witzmann\WitzBr00,26,,11,0,320,6-7,South Dakota St.,6/16/1990,2,0,,$450000
51,Frank Zombo\ZombFr00,29,ROLB,16,11,254,6-3,Central Michigan,3/5/1987,6,7,,$1066666
