No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
99,Steve McLendon\McLeSt00,33,LDT,16,16,310,6-3,Troy,1/3/1986,9,9,,$1500000
45,Rontez Miles\MileRo00,31,,7,0,203,6-0,California (PA),11/25/1988,6,0,,$1907000
88,Ty Montgomery\MontTy01,26,,16,2,216,6-0,Stanford,1/22/1993,4,1,Green Bay Packers / 3rd / 94th pick / 2015,$805000
57,C.J. Mosley\MoslC.00,27,,2,2,250,6-2,Alabama,6/19/1992,5,2,Baltimore Ravens / 1st / 17th pick / 2014,$1000000
70,Kelechi Osemele\OsemKe00,30,,3,3,330,6-5,Iowa St.,6/24/1989,7,1,Baltimore Ravens / 2nd / 60th pick / 2012,$9700000
98,Kyle Phillips\PhilKy00,22,,15,4,277,6-4,Tennessee,5/5/1997,Rook,4,,$495000
34,Brian Poole\PoolBr01,27,DB,14,10,213,5-10,Florida,10/20/1992,3,4,,$1000000
29,Bilal Powell\PoweBi00,31,,13,1,204,5-10,Louisville,10/27/1988,8,1,New York Jets / 4th / 126th pick / 2011,$930000
79,Brent Qvale\QvalBr01,28,,3,1,315,6-7,Nebraska,3/11/1991,5,0,,$1000000
27,Darryl Roberts\RobeDa00,29,CB,13,10,182,6-0,Marshall,11/26/1990,3,4,New England Patriots / 7th / 247th pick / 2015,$1000000
72,Brandon Shell\ShelBr00,27,RT,15,11,324,6-5,South Carolina,2/6/1992,3,4,New York Jets / 5th / 158th pick / 2016,$2025000
97,Nathan Shepherd\ShepNa00,26,,9,0,315,6-4,Fort Hays St.,10/9/1993,1,1,New York Jets / 3rd / 72nd pick / 2018,$656000
19,Trevor Siemian\SiemTr00,28,,1,1,220,6-3,Northwestern,12/26/1991,4,0,Denver Broncos / 7th / 250th pick / 2015,$1000000
16,Jeff Smith\SmitJe03,22,,1,0,195,6-1,Boston Col.,4/21/1997,Rook,0,,
17,Vyncint Smith\SmitVy00,23,,13,4,202,6-3,Limestone,6/9/1996,1,2,,
18,Demaryius Thomas\ThomDe03,32,WR,11,10,225,6-3,Georgia Tech,12/25/1987,9,3,Denver Broncos / 1st / 22nd pick / 2010,
6,Kaare Vedvik\VedvKa00,25,,1,0,210,6-3,Marshall,3/16/1994,1,-1,,
85,Trevon Wesco\WescTr00,24,,16,1,267,6-3,West Virginia,9/12/1995,Rook,0,New York Jets / 4th / 121st pick / 2019,$495000
92,Leonard Williams\WillLe02,25,lde,7,7,302,6-5,USC,6/20/1994,4,3,New York Jets / 1st / 6th pick / 2015,$14200000
95,Quinnen Williams\WillQu00,22,RDT,13,9,303,6-3,Alabama,12/5/1997,Rook,5,New York Jets / 1st / 3rd pick / 2019,$495000
60,Jordan Willis\WillJo09,24,,9,0,270,6-4,Kansas St.,5/2/1995,2,1,Cincinnati Bengals / 3rd / 73rd pick / 2017,
67,Brian Winters\WintBr00,28,RG,9,9,320,6-4,Kent St.,7/16/1991,6,3,New York Jets / 3rd / 72nd pick / 2013,$6000000
40,Paul Worrilow\WorrPa00,29,,4,0,230,6-0,Delaware,5/1/1990,6,0,,
