No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
32,Jacquizz Rodgers\RodgJa00,26,rb,10,5,205,5-6,Oregon St.,2/6/1990,5,4,Atlanta Falcons / 5th / 145th pick / 2011,$715294
96,Ryan Russell\RussRy00,24,,8,0,275,6-5,Purdue,1/17/1992,1,0,Dallas Cowboys / 5th / 163rd pick / 2015,$525000
87,Austin Seferian-Jenkins\SefeAu00,24,,2,0,262,6-5,Washington,9/29/1992,2,0,Tampa Bay Buccaneers / 2nd / 38th pick / 2014,$822721
89,Russell Shepard\ShepRu00,26,,14,4,195,6-1,LSU,9/17/1990,3,3,,$1671000
10,Cecil Shorts\ShorCe00,29,wr,9,5,200,6-0,Mount Union,12/22/1987,5,1,Jacksonville Jaguars / 4th / 114th pick / 2011,$800000
70,Sealver Siliga\SiliSe00,26,,6,0,345,6-2,Utah,4/26/1990,5,0,,$760000
34,Charles Sims\SimsCh00,26,,7,2,211,6-0,West Virginia,9/19/1990,2,2,Tampa Bay Buccaneers / 3rd / 69th pick / 2014,$650000
36,Antone Smith\SmitAn01,31,,3,0,190,5-9,Florida St.,9/17/1985,6,1,,$491176
51,Daryl Smith\SmitDa24,34,LLB,16,11,250,6-2,Georgia Tech,3/14/1982,12,6,Jacksonville Jaguars / 2nd / 39th pick / 2004,$1350000
76,Donovan Smith\SmitDo02,23,LT,16,16,338,6-6,Penn St.,6/23/1993,1,9,Tampa Bay Buccaneers / 2nd / 34th pick / 2015,$710857
56,Jacquies Smith\SmitJa01,26,,1,0,260,6-2,Missouri,3/18/1990,4,0,,$600000
29,Ryan Smith\SmitRy00,23,,14,0,189,5-11,North Carolina Central,9/7/1993,Rook,0,Tampa Bay Buccaneers / 4th / 108th pick / 2016,$450000
97,Akeem Spence\SpenAk00,25,,16,4,303,6-1,Illinois,11/29/1991,3,0,Tampa Bay Buccaneers / 4th / 100th pick / 2013,$1671000
57,Noah Spence\SpenNo00,22,,16,3,251,6-2,Ohio St.East. Kentucky,1/8/1994,Rook,0,Tampa Bay Buccaneers / 2nd / 39th pick / 2016,$450000
88,Luke Stocker\StocLu00,28,TE,12,10,253,6-5,Tennessee,7/17/1988,5,0,Tampa Bay Buccaneers / 4th / 104th pick / 2011,$1600000
37,Keith Tandy\TandKe00,27,ss,16,5,205,5-10,West Virginia,2/12/1989,4,4,Tampa Bay Buccaneers / 6th / 174th pick / 2012,$760000
53,Adarius Taylor\GlanAd00,26,,16,0,230,6-0,Florida Atlantic,9/21/1990,2,0,,$600000
21,Alterraun Verner\VernAl99,28,,16,3,187,5-10,UCLA,12/13/1988,6,0,Tennessee Titans / 4th / 104th pick / 2010,$6750000
71,Channing Ward\WardCh00,24,,5,1,279,6-4,Mississippi,9/17/1992,Rook,0,,$450000
66,Leonard Wester\WestLe00,23,,3,0,305,6-6,Missouri Western St.,1/3/1993,Rook,0,,$450000
3,Jameis Winston\WinsJa00,22,QB,16,16,231,6-4,Florida St.,1/6/1994,1,12,Tampa Bay Buccaneers / 1st / 1st pick / 2015,$525000
31,Major Wright\WrigMa99,28,,2,0,204,6-0,Florida,7/1/1988,6,0,Chicago Bears / 3rd / 75th pick / 2010,$223529
