No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
5,Ryan Finley\FinlRy00,25,,3,3,207,6-4,North Carolina St.,12/26/1994,Rook,1,Cincinnati Bengals / 4th / 104th pick / 2019,$495000
98,Ryan Glasgow\GlasRy00,26,,5,2,300,6-3,Michigan,9/30/1993,2,1,Cincinnati Bengals / 4th / 138th pick / 2017,$645000
77,Cordy Glenn\GlenCo00,30,lt,6,5,345,6-6,Georgia,9/18/1989,7,2,Buffalo Bills / 2nd / 41st pick / 2012,$7250000
46,Clark Harris\HarrCl20,35,,16,0,250,6-5,Rutgers,7/10/1984,11,1,Green Bay Packers / 7th / 243rd pick / 2007,$1030000
68,Bobby Hart\HartBo00,25,RT,16,16,310,6-5,Florida St.,8/21/1994,4,7,New York Giants / 7th / 226th pick / 2015,$900000
41,Trayvon Henderson\HendTr01,24,,4,0,205,6-0,Hawaii,8/15/1995,1,0,,$495000
66,Trey Hopkins\HopkTr01,27,C,16,16,316,6-3,Texas,7/6/1992,5,6,,$3095000
94,Sam Hubbard\HubbSa00,24,LOLB,15,15,265,6-5,Ohio St.,6/29/1995,1,8,Cincinnati Bengals / 3rd / 77th pick / 2018,$640000
10,Kevin Huber\HubeKe20,34,,16,0,210,6-1,Cincinnati,7/16/1985,10,2,Cincinnati Bengals / 5th / 142nd pick / 2009,$2350000
16,Trenton Irwin\IrwiTr00,24,,1,0,207,6-2,Stanford,12/10/1995,Rook,0,,
22,William Jackson III\JackWi02,27,RCB,14,13,196,6-0,HoustonTrinity Valley CC (TX),10/27/1992,2,4,Cincinnati Bengals / 1st / 24th pick / 2016,$1773497
64,John Jerry\JerrJo20,33,g,11,5,340,6-5,Mississippi,6/14/1986,9,2,Miami Dolphins / 3rd / 73rd pick / 2010,$930000
74,Fred Johnson\JohnFr01,22,,6,1,326,6-7,Florida,6/5/1997,Rook,1,,
60,Michael Jordan\JordMi01,21,LG,13,9,315,6-6,Ohio St.,1/25/1998,Rook,4,Cincinnati Bengals / 4th / 136th pick / 2019,$495000
27,Dre Kirkpatrick\KirkDr00,30,lcb,6,6,190,6-2,Alabama,10/26/1989,7,2,Cincinnati Bengals / 1st / 17th pick / 2012,$9150000
58,Carl Lawson\LawsCa00,24,,12,2,265,6-2,Auburn,6/29/1995,2,2,Cincinnati Bengals / 4th / 116th pick / 2017,$645000
26,Greg Mabin\MabiGr00,25,,9,0,200,6-1,Iowa,6/25/1994,2,0,,
29,Tony McRae\McRaTo00,26,,16,2,185,5-10,North Carolina A&T,5/3/1993,2,1,,$645000
20,Torry McTyer\McTyTo00,24,,5,0,188,5-11,UNLV,4/10/1995,2,0,,
67,John Miller\MillJo04,26,G,13,13,315,6-3,Louisville,8/12/1993,4,5,Buffalo Bills / 3rd / 81st pick / 2015,$900000
28,Joe Mixon\MixoJo00,23,RB,16,15,220,6-1,Oklahoma,7/24/1996,2,7,Cincinnati Bengals / 2nd / 48th pick / 2017,$960470
17,Stanley Morgan Jr.\MorgSt02,23,,11,0,205,6-0,Nebraska,9/7/1996,Rook,0,,
56,Hardy Nickerson\NickHa02,25,,7,0,235,6-0,IllinoisCalifornia,1/5/1994,2,1,,$645000
34,Samaje Perine\PeriSa00,24,,6,0,240,5-11,Oklahoma,9/16/1995,2,0,Washington Redskins / 4th / 114th pick / 2017,
24,Darius Phillips\PhilDa02,24,,8,1,190,5-10,West. Michigan,6/26/1995,1,2,Cincinnati Bengals / 5th / 170th pick / 2018,$570000
57,Germaine Pratt\PratGe00,23,ROLB,16,9,245,6-2,North Carolina St.,5/21/1996,Rook,5,Cincinnati Bengals / 3rd / 72nd pick / 2019,$495000
53,Billy Price\PricBi01,25,LG,16,8,310,6-4,Ohio St.,10/11/1994,1,4,Cincinnati Bengals / 1st / 21st pick / 2018,$1012386
62,Alex Redmond\RedmAl01,24,,3,2,320,6-5,UCLA,1/18/1995,2,1,,$493236
55,LaRoy Reynolds\ReynLa00,29,,15,0,240,6-1,Virginia,11/3/1990,6,1,,
11,John Ross\RossJo00,24,WR,8,8,194,5-11,Washington,11/27/1995,2,3,Cincinnati Bengals / 1st / 9th pick / 2017,$2020988
89,Drew Sample\SampDr00,23,,9,2,258,6-4,Washington,4/16/1996,Rook,0,Cincinnati Bengals / 2nd / 52nd pick / 2019,$495000
86,Mason Schreck\SchrMa00,26,,2,0,252,6-5,Buffalo,11/4/1993,1,0,Cincinnati Bengals / 7th / 251st pick / 2017,$645000
45,Brady Sheldon\ShelBr01,26,,1,0,231,6-5,Ferris St.,2/23/1993,2,0,,
71,Andre Smith\SmitAn23,32,LT,6,5,330,6-4,Alabama,1/25/1987,10,2,Cincinnati Bengals / 1st / 6th pick / 2009,$1030000
74,Keaton Sutherland\SuthKe00,22,,1,0,315,6-5,Texas A&M,2/12/1997,Rook,0,,
19,Auden Tate\TateAu00,22,WR,12,10,228,6-5,Florida St.,2/3/1997,1,4,Cincinnati Bengals / 7th / 253rd pick / 2018,$570000
91,Josh Tupou\TupoJo00,25,dt,16,7,345,6-3,Colorado,5/2/1994,2,4,,$645000
87,C.J. Uzomah\UzomC.00,26,TE,16,16,260,6-6,Auburn,1/14/1993,4,2,Cincinnati Bengals / 5th / 157th pick / 2015,$1500000
59,Nick Vigil\VigiNi00,26,LILB,16,16,235,6-2,Utah St.,8/20/1993,3,8,Cincinnati Bengals / 3rd / 87th pick / 2016,$2000000
23,B.W. Webb\WebbBW00,29,CB,15,12,188,5-11,William & Mary,5/3/1990,6,4,Dallas Cowboys / 4th / 114th pick / 2013,$1000000
36,Shawn Williams\WillSh02,28,SS,16,15,212,6-0,Georgia,5/13/1991,6,5,Cincinnati Bengals / 3rd / 84th pick / 2013,$3500000
32,Trayveon Williams\WillTr06,22,,11,0,206,5-8,Texas A&M,10/18/1997,Rook,0,Cincinnati Bengals / 6th / 182nd pick / 2019,$495000
15,Damion Willis\WillDa11,22,,10,2,204,6-3,East Mississippi CCTroy,6/20/1997,Rook,1,,$495000
40,Brandon Wilson\WilsBr01,25,,12,2,200,5-10,Houston,7/27/1994,2,2,Cincinnati Bengals / 6th / 207th pick / 2017,$645000
95,Renell Wren\WrenRe00,24,,11,2,315,6-5,Arizona St.,10/23/1995,Rook,1,Cincinnati Bengals / 4th / 125th pick / 2019,$495000
72,Kerry Wynn\WynnKe00,28,,2,0,261,6-5,Richmond,2/12/1991,5,0,,$900000
90,Anthony Zettel\ZettAn00,27,,4,0,275,6-4,Penn St.,8/9/1992,3,0,Detroit Lions / 6th / 202nd pick / 2016,
