No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
17,Alshon Jeffery\JeffAl00,29,WR,10,10,218,6-3,South Carolina,2/14/1990,7,4,Chicago Bears / 2nd / 45th pick / 2012,$11750000
27,Malcolm Jenkins\JenkMa99,32,FS,16,16,204,6-0,Ohio St.,12/20/1987,10,6,New Orleans Saints / 1st / 14th pick / 2009,$8100000
93,Timmy Jernigan\JernTi00,27,DT,10,9,295,6-2,Florida St.,9/24/1992,5,4,Baltimore Ravens / 2nd / 48th pick / 2014,$1000000
65,Lane Johnson*\JohnLa01,29,RT,12,12,317,6-6,Oklahoma,5/8/1990,6,8,Philadelphia Eagles / 1st / 4th pick / 2013,$805000
1,Cameron Johnston\JohnCa02,27,,16,0,194,5-11,Ohio St.,2/24/1992,1,3,,$570000
22,Sidney Jones\JoneSi00,23,,12,4,181,6-0,Washington,5/21/1996,2,2,Philadelphia Eagles / 2nd / 43rd pick / 2017,$1023190
62,Jason Kelce*+\KelcJa00,32,C,16,16,295,6-3,Cincinnati,11/5/1987,8,13,Philadelphia Eagles / 6th / 191st pick / 2011,$930000
34,Cre'von LeBlanc\LeBlCr01,25,,4,1,190,5-10,Florida Atlantic,7/25/1994,3,1,,$720000
37,Ryan Lewis\LewiRy01,25,,2,0,185,6-0,Pittsburgh,4/15/1994,1,0,,
45,Rick Lovato*\LovaRi00,27,,16,0,249,6-2,Old Dominion,9/9/1992,4,3,,$720000
29,Avonte Maddox\MaddAv00,23,lcb,12,6,184,5-9,Pittsburgh,3/31/1996,1,3,Philadelphia Eagles / 4th / 125th pick / 2018,$570000
80,Jordan Matthews\MattJo00,27,,2,1,215,6-3,Vanderbilt,7/16/1992,5,0,Philadelphia Eagles / 2nd / 42nd pick / 2014,
18,Josh McCown\McCoJo01,40,,3,0,218,6-4,SMUSam Houston St.,7/4/1979,17,0,Arizona Cardinals / 3rd / 81st pick / 2002,$2000000
23,Rodney McLeod\McLeRo00,29,SS,16,16,195,5-10,Virginia,6/23/1990,7,7,,$1500000
51,Shareef Miller\MillSh00,22,,1,0,254,6-4,Penn St.,3/14/1997,Rook,0,Philadelphia Eagles / 4th / 138th pick / 2019,$495000
31,Jalen Mills\MillJa02,25,LCB,9,9,191,6-0,LSU,4/6/1994,3,4,Philadelphia Eagles / 7th / 233rd pick / 2016,$2025000
81,Joshua Perkins\PerkJo02,26,,5,0,223,6-3,Washington,8/5/1993,3,1,,$645000
71,Jason Peters\PeteJa21,37,LT,13,13,328,6-4,Arkansas,1/22/1982,15,7,,$3500000
69,Matt Pryor\PryoMa00,25,,12,0,332,6-7,TCU,12/16/1994,1,1,Philadelphia Eagles / 6th / 206th pick / 2018,$570000
98,Hassan Ridgeway\RidgHa00,25,ldt,7,5,305,6-3,Texas,11/2/1994,3,3,Indianapolis Colts / 4th / 116th pick / 2016,$720000
50,Duke Riley\RileDu00,25,,12,0,230,6-1,LSU,8/9/1994,2,1,Atlanta Falcons / 3rd / 75th pick / 2017,
82,Richard Rodgers\RodgRi00,27,,1,0,257,6-4,California,1/22/1992,5,0,Green Bay Packers / 3rd / 98th pick / 2014,$805000
66,Anthony Rush\RushAn00,23,,9,0,350,6-5,Ala-Birmingham,9/1/1996,Rook,1,,
26,Miles Sanders\SandMi01,22,RB,16,11,211,5-11,Penn St.,5/1/1997,Rook,9,Philadelphia Eagles / 2nd / 53rd pick / 2019,$495000
38,Orlando Scandrick\ScanOr99,32,,3,1,196,5-10,Boise St.,2/10/1987,11,1,Dallas Cowboys / 5th / 143rd pick / 2008,$1030000
35,Boston Scott\ScotBo02,24,,11,2,203,5-6,Louisiana Tech,4/27/1995,1,3,New Orleans Saints / 6th / 201st pick / 2018,$570000
42,Andrew Sendejo\SendAn00,32,,9,1,210,6-1,Rice,9/9/1987,9,1,,$930000
73,Isaac Seumalo\SeumIs00,26,LG,16,16,303,6-4,Oregon St.,10/29/1993,3,7,Philadelphia Eagles / 3rd / 79th pick / 2016,$749000
49,Alex Singleton\SingAl00,26,,10,0,240,6-2,Montana St.,12/7/1993,Rook,1,,$495000
66,Akeem Spence\SpenAk00,28,,6,0,303,6-1,Illinois,11/29/1991,6,1,Tampa Bay Buccaneers / 4th / 100th pick / 2013,
43,Darren Sproles\SproDa00,36,,6,1,190,5-6,Kansas St.,6/20/1983,14,1,San Diego Chargers / 4th / 130th pick / 2005,$1030000
94,Josh Sweat\SweaJo00,22,,16,0,251,6-5,Florida St.,3/29/1997,1,2,Philadelphia Eagles / 4th / 130th pick / 2018,$570000
72,Halapoulivaati Vaitai\VaitHa00,26,,16,3,320,6-6,TCU,6/16/1993,3,2,Philadelphia Eagles / 5th / 164th pick / 2016,$2025000
84,Greg Ward\WardGr02,24,,7,3,190,5-11,Houston,7/12/1995,Rook,2,,
11,Carson Wentz\WentCa00,27,QB,16,16,237,6-5,North Dakota St.,12/30/1992,3,12,Philadelphia Eagles / 1st / 2nd pick / 2016,$720000
