No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
17,Justin Hunter\HuntJu00,25,wr,12,5,203,6-4,Tennessee,5/20/1991,3,2,Tennessee Titans / 2nd / 34th pick / 2013,$555884
27,James Ihedigbo\IhedJa00,33,,4,3,202,6-1,Massachusetts,12/3/1983,8,0,,$885000
61,Gabe Ikard\IkarGa00,26,,2,0,300,6-4,Oklahoma,9/26/1990,2,0,,$564705
64,Richie Incognito*\IncoRi20,33,LG,16,16,325,6-3,NebraskaOregon,7/5/1983,10,12,St. Louis Rams / 3rd / 81st pick / 2005,$3250000
7,Cardale Jones\JoneCa01,24,,1,0,250,6-5,Ohio St.,10/29/1992,Rook,0,Buffalo Bills / 4th / 139th pick / 2016,$545848
71,Cyrus Kouandjio\KouaCy00,23,lt,12,5,322,6-7,Alabama,7/21/1993,2,4,Buffalo Bills / 2nd / 44th pick / 2014,$1311497
90,Shaq Lawson\LawsSh00,22,,10,1,267,6-3,Clemson,6/17/1994,Rook,0,Buffalo Bills / 1st / 19th pick / 2016,$1751904
13,Dezmin Lewis\LewiDe02,24,,1,0,214,6-4,Central Arkansas,12/5/1992,1,0,Buffalo Bills / 7th / 234th pick / 2015,$154411
67,Patrick Lewis\LewiPa00,25,,1,0,311,6-1,Texas A&M,1/30/1991,3,0,,$1671000
3,EJ Manuel\ManuEJ00,26,,6,1,237,6-4,Florida St.,3/19/1990,3,1,Buffalo Bills / 1st / 16th pick / 2013,$2827141
25,LeSean McCoy*\McCoLe01,28,RB,15,15,210,5-11,Pittsburgh,7/12/1988,7,13,Philadelphia Eagles / 2nd / 53rd pick / 2009,$7675000
56,Lerentee McCray\McCrLe01,26,,13,0,249,6-3,Florida,8/26/1990,3,0,,$675000
36,Jonathan Meeks\MeekJo01,27,,16,0,210,6-1,Clemson,11/8/1989,3,0,Buffalo Bills / 5th / 143rd pick / 2013,$600000
76,John Miller\MillJo04,23,RG,16,16,315,6-3,Louisville,8/12/1993,1,9,Buffalo Bills / 3rd / 81st pick / 2015,$725030
79,Jordan Mills\MillJo02,26,RT,16,16,316,6-5,Louisiana Tech,12/24/1990,3,9,Chicago Bears / 5th / 163rd pick / 2013,$1671000
84,Nick O'Leary\OLeaNi00,24,RB,16,7,252,6-3,Florida St.,8/31/1992,1,1,Buffalo Bills / 6th / 194th pick / 2015,$525000
74,Michael Ola\OlaxMi00,28,,6,0,312,6-5,Hampton,4/19/1988,2,0,,$494116
19,Walt Powell\PoweWa00,25,,9,2,189,5-11,Murray St.,11/23/1991,2,1,Arizona Cardinals / 6th / 196th pick / 2014,$600000
39,Marcus Roberson\RobeMa00,24,,7,0,191,6-0,Florida,10/4/1992,2,0,,$600000
21,Nickell Robey-Coleman\RobeNi00,24,,16,3,180,5-8,USC,1/17/1992,3,0,,$1658333
11,Greg Salas\SalaGr00,28,,2,1,206,6-1,Hawaii,8/25/1988,5,1,St. Louis Rams / 4th / 112th pick / 2011,$625000
65,Garrison Sanborn\SanbGa00,31,,16,0,240,6-1,Florida St.,7/31/1985,7,0,,$1057500
6,Colton Schmidt\SchmCo00,26,,16,0,224,5-11,California-Davis,10/27/1990,2,1,,$600000
29,Kevon Seymour\SeymKe00,23,,15,3,185,6-0,USC,11/30/1993,Rook,0,Buffalo Bills / 6th / 218th pick / 2016,$475089
51,Brandon Spikes\SpikBr99,29,,11,0,250,6-3,Florida,9/3/1987,6,0,New England Patriots / 2nd / 62nd pick / 2010,$600000
15,Brandon Tate\TateBr00,29,,15,1,195,6-1,North Carolina,10/5/1987,7,2,New England Patriots / 3rd / 83rd pick / 2009,$600000
5,Tyrod Taylor\TaylTy00,27,QB,15,15,217,6-1,Virginia Tech,8/3/1989,5,15,Baltimore Ravens / 6th / 180th pick / 2011,$6919573
92,Adolphus Washington\WashAd00,22,RDE,15,11,295,6-4,Ohio St.,11/24/1994,Rook,5,Buffalo Bills / 3rd / 80th pick / 2016,$638574
14,Sammy Watkins\WatkSa00,23,WR,8,8,211,6-1,Clemson,6/14/1993,2,4,Buffalo Bills / 1st / 4th pick / 2014,$5436983
30,Corey White\WhitCo01,26,,15,4,206,5-11,Samford,5/9/1990,4,0,New Orleans Saints / 5th / 162nd pick / 2012,$680000
23,Aaron Williams\WillAa00,26,SS,7,5,195,6-0,Texas,4/23/1990,5,3,Buffalo Bills / 2nd / 34th pick / 2011,$6100000
27,Duke Williams\WillDu00,26,,9,2,201,5-11,Nevada,10/15/1990,3,0,Buffalo Bills / 4th / 105th pick / 2013,$792563
31,Jonathan Williams\WillJo07,22,,11,0,217,6-0,Arkansas,2/2/1994,Rook,1,Buffalo Bills / 5th / 156th pick / 2016,$510228
95,Kyle Williams*\WillKy20,33,LDE,15,15,303,6-1,LSU,6/10/1983,10,9,Buffalo Bills / 5th / 134th pick / 2006,$6250000
70,Eric Wood\WoodEr20,30,C,9,9,310,6-4,Louisville,3/18/1986,7,5,Buffalo Bills / 1st / 28th pick / 2009,$6725000
10,Robert Woods\WoodRo02,24,WR,13,10,195,6-0,USC,4/10/1992,3,6,Buffalo Bills / 2nd / 41st pick / 2013,$1548518
94,Jerel Worthy\WortJe00,26,,13,0,298,6-2,Michigan St.,4/28/1990,4,0,Green Bay Packers / 2nd / 51st pick / 2012,$600000
