No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
39,Mark Fields II\FielMa01,24,,2,0,192,5-10,Clemson,10/10/1996,1,0,,
15,Will Fuller\FullWi01,26,WR,11,11,184,6-0,Notre Dame,4/16/1994,4,7,Houston Texans / 1st / 21st pick / 2016,$10162000
73,Zach Fulton\FultZa00,29,RG,16,16,321,6-5,Tennessee,9/23/1991,6,8,Kansas City Chiefs / 6th / 193rd pick / 2014,$2500000
29,Phillip Gaines\GainPh00,29,,12,2,193,6-0,Rice,4/4/1991,6,1,Kansas City Chiefs / 3rd / 87th pick / 2014,$910000
44,Cullen Gillaspia\GillCu00,25,,7,0,235,6-2,Texas A&M,5/12/1995,1,0,Houston Texans / 7th / 220th pick / 2019,$675000
52,Jonathan Greenard\GreeJo04,23,,13,1,263,6-3,LouisvilleFlorida,5/25/1997,Rook,1,Houston Texans / 3rd / 90th pick / 2020,$610000
48,Nate Hall\HallNa01,24,,10,0,224,6-2,Northwestern,4/6/1996,Rook,1,,
96,P.J. Hall\HallP.00,25,RDE,10,9,305,6-0,Sam Houston St.,4/5/1995,2,4,Oakland Raiders / 2nd / 57th pick / 2018,$750000
17,Chad Hansen\HansCh00,25,,5,2,202,6-2,California,1/18/1995,3,2,New York Jets / 4th / 141st pick / 2017,
26,Vernon Hargreaves III\HargVe00,25,RCB,16,16,204,5-10,Florida,6/3/1995,4,5,Tampa Bay Buccaneers / 1st / 11th pick / 2016,$825000
67,Charlie Heck\HeckCh00,24,,3,1,311,6-8,North Carolina,11/20/1996,Rook,1,Houston Texans / 4th / 126th pick / 2020,$610000
22,Dontrell Hilliard\HillDo00,25,,2,0,202,5-11,Tulane,2/26/1995,2,0,,
71,Tytus Howard\HowaTy00,24,RT,14,14,322,6-5,Alabama St.,5/23/1996,1,7,Houston Texans / 1st / 23rd pick / 2019,$1050707
38,Buddy Howell\HoweGr00,24,,14,0,215,6-1,Florida Atlantic,3/27/1996,2,0,,$750000
31,David Johnson\JohnDa08,29,RB,12,12,224,6-1,Northern Iowa,12/16/1991,5,7,Arizona Cardinals / 3rd / 86th pick / 2015,$10200000
25,Duke Johnson\JohnDu00,27,rb,11,5,210,5-9,Miami (FL),9/23/1993,5,3,Cleveland Browns / 3rd / 77th pick / 2015,$3600000
32,Lonnie Johnson Jr.\JohnLo01,25,db,16,5,213,6-2,Kentucky,11/4/1995,1,2,Houston Texans / 2nd / 54th pick / 2019,$731575
63,Roderick Johnson\JohnRo06,25,,12,3,306,6-6,Florida St.,11/28/1995,2,3,Cleveland Browns / 5th / 160th pick / 2017,$1125000
58,Peter Kalambayi\KalaPe00,25,,10,0,254,6-3,Stanford,6/26/1995,2,0,Houston Texans / 6th / 214th pick / 2018,$750000
64,Senio Kelemete\KeleSe00,30,lg,14,5,301,6-3,Washington,5/10/1990,8,3,Arizona Cardinals / 5th / 151st pick / 2012,$1300000
93,Corey Liuget\LiugCo00,30,,6,1,300,6-2,Illinois,3/18/1990,9,0,San Diego Chargers / 1st / 18th pick / 2011,$96000
65,Greg Mancz\MancGr00,28,,4,0,302,6-4,Toledo,4/23/1992,5,0,,$2000000
54,Jacob Martin\MartJa02,25,,14,1,242,6-2,Temple,12/11/1995,2,2,Seattle Seahawks / 6th / 186th pick / 2018,$750000
66,Nick Martin\MartNi00,27,C,16,16,295,6-4,Notre Dame,4/29/1993,3,8,Houston Texans / 2nd / 50th pick / 2016,$7250000
2,A.J. McCarron\McCaA.00,30,,2,0,215,6-3,Alabama,9/13/1990,6,0,Cincinnati Bengals / 5th / 164th pick / 2014,$2000000
55,Benardrick McKinney\McKiBe00,28,,4,4,257,6-4,Mississippi St.,11/19/1992,5,2,Houston Texans / 2nd / 43rd pick / 2015,$6000000
59,Whitney Mercilus\MercWh00,30,LOLB,13,12,258,6-4,Illinois,7/21/1990,8,5,Houston Texans / 1st / 26th pick / 2012,$10500000
11,Steven Mitchell\MitcSt02,26,,6,1,186,5-10,USC,5/2/1994,2,0,,$675000
33,A.J. Moore\MoorA.00,25,db,11,5,200,5-11,Mississippi,12/15/1995,2,2,,$502942
23,Eric Murray\MurrEr00,26,FS,14,14,199,5-11,Minnesota,1/7/1994,4,4,Kansas City Chiefs / 4th / 106th pick / 2016,$2750000
94,Charles Omenihu\OmenCh00,23,de,15,5,280,6-5,Texas,8/20/1997,1,3,Houston Texans / 5th / 161st pick / 2019,$675000
36,Jonathan Owens\OwenJo01,25,,6,0,210,5-11,Missouri Western St.,7/22/1995,1,0,,
40,Scottie Phillips\PhilSc01,23,,8,0,211,5-8,Mississippi,10/6/1997,Rook,0,,
24,C.J. Prosise\ProsC.00,26,,10,0,225,6-1,Notre Dame,5/20/1994,4,0,Seattle Seahawks / 3rd / 90th pick / 2016,$661765
76,Brent Qvale\QvalBr01,29,,14,3,315,6-7,Nebraska,3/11/1991,6,3,,$910000
34,John Reid\ReidJo00,24,,13,1,187,5-10,Penn St.,5/15/1996,Rook,1,Houston Texans / 4th / 141st pick / 2020,$610000
20,Justin Reid\ReidJu00,23,SS,13,13,203,6-1,Stanford,2/15/1997,2,4,Houston Texans / 3rd / 68th pick / 2018,$849957
21,Bradley Roby\RobyBr00,28,LCB,10,10,194,5-11,Ohio St.,5/1/1992,6,3,Denver Broncos / 1st / 31st pick / 2014,$4500000
57,Brennan Scarlett\ScarBr00,27,ROLB,11,4,263,6-4,CaliforniaStanford,7/31/1993,4,2,,$1125000
74,Max Scharping\SchaMa01,24,LG,15,8,327,6-6,Northern Illinois,8/10/1996,1,5,Houston Texans / 2nd / 55th pick / 2019,$725368
12,Kenny Stills\StilKe00,28,,10,0,202,6-1,Oklahoma,4/22/1992,7,1,New Orleans Saints / 5th / 144th pick / 2013,$6975000
28,Michael Thomas\ThomMi02,30,,9,0,195,5-11,Stanford,3/17/1990,7,0,,$1050000
78,Laremy Tunsil*\TunsLa00,26,LT,14,14,313,6-5,Mississippi,8/2/1994,4,9,Miami Dolphins / 1st / 13th pick / 2016,$10850000
81,Kahale Warring\WarrKa00,23,,7,0,252,6-5,San Diego St.,3/23/1997,Rook,0,Houston Texans / 3rd / 86th pick / 2019,$658252
91,Carlos Watkins\WatkCa00,27,LOLB,16,11,297,6-3,Clemson,12/5/1993,3,4,Houston Texans / 4th / 142nd pick / 2017,$825000
4,Deshaun Watson*\WatsDe00,25,QB,16,16,220,6-2,Clemson,9/14/1995,3,16,Houston Texans / 1st / 12th pick / 2017,$1177123
99,J.J. Watt\WattJ.00,31,LDE,16,16,288,6-5,Central MichiganWisconsin,3/22/1989,9,7,Houston Texans / 1st / 11th pick / 2011,$15500000
46,Jon Weeks\WeekJo00,34,,16,0,242,5-10,Baylor,2/17/1986,10,1,,$1050000
