No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
17,Philip Rivers\RivePh00,38,QB,16,16,228,6-5,North Carolina St.,12/8/1981,15,13,New York Giants / 1st / 4th pick / 2004,$11000000
98,Isaac Rochell\RochIs00,24,,16,0,280,6-4,Notre Dame,4/22/1995,2,1,Los Angeles Chargers / 7th / 225th pick / 2017,$645000
75,Michael Schofield\SchoMi00,29,G,16,16,301,6-6,Michigan,11/15/1990,5,8,Denver Broncos / 3rd / 95th pick / 2014,$2000000
78,Trenton Scott\ScotTr01,25,LT,16,9,320,6-5,Grambling St.,1/25/1994,1,6,,$570000
71,Damion Square\SquaDa00,30,,16,4,293,6-2,Alabama,2/6/1989,6,3,,$1500000
5,Tyrod Taylor\TaylTy00,30,,8,0,217,6-1,Virginia Tech,8/3/1989,8,0,Baltimore Ravens / 6th / 180th pick / 2011,$1000000
36,Roderic Teamer\TeamRo00,22,FS,7,6,205,6-0,Tulane,5/12/1997,Rook,2,,$495000
69,Sam Tevi\TeviSa00,25,RT,14,14,315,6-5,Utah,11/15/1994,2,8,Los Angeles Chargers / 6th / 190th pick / 2017,$645000
99,Jerry Tillery\TillJe00,23,,15,3,295,6-6,Notre Dame,10/8/1996,Rook,2,Los Angeles Chargers / 1st / 28th pick / 2019,$495000
49,Drue Tranquill\TranDr00,24,,15,3,234,6-2,Notre Dame,8/15/1995,Rook,3,Los Angeles Chargers / 4th / 130th pick / 2019,$495000
27,Jaylen Watkins\WatkJa01,28,,14,3,194,5-11,Florida,11/27/1991,5,2,Philadelphia Eagles / 4th / 101st pick / 2014,$805000
34,Derek Watt\WattDe00,27,,16,2,234,6-2,Wisconsin,11/7/1992,3,0,San Diego Chargers / 6th / 198th pick / 2016,$720000
44,Kyzir White\WhitKy00,23,rlb,16,7,218,6-2,West Virginia,3/24/1996,1,4,Los Angeles Chargers / 4th / 119th pick / 2018,$570000
81,Mike Williams\WillMi07,25,WR,15,15,220,6-4,Clemson,10/4/1994,2,8,Los Angeles Chargers / 1st / 7th pick / 2017,$2260448
96,Sylvester Williams\WillSy00,31,,5,0,328,6-2,North Carolina,11/21/1988,6,0,Denver Broncos / 1st / 28th pick / 2013,
