No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
90,R.J. McIntosh\McInR.00,23,,12,0,283,6-4,Miami (FL),6/2/1996,1,1,New York Giants / 5th / 139th pick / 2018,$570000
47,Alec Ogletree\OgleAl00,28,IL,13,13,235,6-2,Georgia,9/25/1991,6,6,St. Louis Rams / 1st / 30th pick / 2013,$4000000
43,Chris Peace\PeacCh00,23,,4,0,250,6-2,Virginia,2/8/1996,Rook,0,,
39,Elijhaa Penny\PennEl00,26,,16,1,234,6-2,Idaho,8/17/1993,2,0,,$645000
21,Jabrill Peppers\PeppJa00,24,SS,11,11,213,5-11,Michigan,10/4/1995,2,4,Cleveland Browns / 1st / 25th pick / 2017,$1405181
72,Olsen Pierre\PierOl00,28,,9,0,293,6-5,Miami (FL),8/27/1991,2,1,,$825000
77,Spencer Pulley\PullSp00,26,,4,1,308,6-4,Vanderbilt,4/3/1993,3,1,,$975000
74,Mike Remmers\RemmMi00,30,RT,14,14,310,6-5,Oregon St.,4/11/1989,7,8,,$1125000
2,Aldrick Rosas\RosaAl00,25,,16,0,221,6-3,Southern Oregon,12/30/1994,2,1,,$645000
18,Da'Mari Scott\ScotDa02,24,,5,2,205,6-0,Fresno St.,8/8/1995,1,0,,$570000
81,Russell Shepard\ShepRu00,29,,3,0,195,6-1,LSU,9/17/1990,6,0,,$975000
87,Sterling Shepard\ShepSt00,26,WR,10,10,201,5-10,Oklahoma,2/10/1993,3,5,New York Giants / 2nd / 40th pick / 2016,$1260623
82,Scott Simonson\SimoSc00,27,,5,1,255,6-5,Assumption,4/13/1992,5,0,,$805000
54,Tuzar Skipper\SkipTu00,24,,6,0,246,6-3,Toledo,6/5/1995,Rook,1,,
86,Darius Slayton\SlayDa01,22,WR,14,9,190,6-1,Auburn,1/12/1997,Rook,6,New York Giants / 5th / 171st pick / 2019,$495000
79,Eric Smith\SmitEr00,24,,2,0,308,6-4,Virginia,9/2/1995,1,0,,
82,Kaden Smith\SmitKa00,22,te,9,6,252,6-5,Stanford,4/24/1997,Rook,2,San Francisco 49ers / 6th / 176th pick / 2019,
76,Nate Solder\SoldNa00,31,LT,16,16,325,6-8,Colorado,4/12/1988,8,9,New England Patriots / 1st / 17th pick / 2011,$12900000
45,Nathan Stupar\StupNa01,31,,3,1,240,6-2,Penn St.,3/14/1988,7,1,Oakland Raiders / 7th / 230th pick / 2012,$805000
3,Alex Tanney\TannAl00,32,,1,0,220,6-4,Monmouth (IL),11/11/1987,7,0,,$775000
15,Golden Tate\TateGo00,31,WR,11,10,197,5-10,Notre Dame,8/2/1988,9,5,Seattle Seahawks / 2nd / 60th pick / 2010,$1975000
48,Josiah Tauaefa\TauaJo00,22,,12,0,232,6-1,Texas-San Antonio,5/5/1997,Rook,1,,
31,Michael Thomas\ThomMi02,29,,16,2,195,5-11,Stanford,3/17/1990,6,1,,$1900000
94,Dalvin Tomlinson\TomlDa00,25,NT,16,16,318,6-3,Alabama,2/28/1994,2,7,New York Giants / 2nd / 55th pick / 2017,$880646
83,Eric Tomlinson\TomlEr01,27,,3,0,263,6-6,Texas-El Paso,4/22/1992,3,0,,
20,Austin Walter\WaltAu00,23,,1,0,202,5-8,Rice,8/17/1996,Rook,0,,
99,Leonard Williams\WillLe02,25,lde,8,5,302,6-5,USC,6/20/1994,4,3,New York Jets / 1st / 6th pick / 2015,
53,Oshane Ximines\XimiOs00,23,,16,2,252,6-4,Old Dominion,12/7/1996,Rook,2,New York Giants / 3rd / 95th pick / 2019,$495000
70,Kevin Zeitler\ZeitKe00,29,RG,15,15,315,6-4,Wisconsin,3/8/1990,7,7,Cincinnati Bengals / 1st / 27th pick / 2012,$10000000
