No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
41,Chris Jones\JoneCh06,25,,1,0,200,6-0,Nebraska,8/13/1995,2,0,,$705882
52,Christian Jones\JoneCh05,29,LLB,16,13,250,6-3,Florida St.,2/18/1991,6,4,,$910000
11,Marvin Jones\JoneMa02,30,WR,16,16,199,6-2,California,3/12/1990,8,8,Cincinnati Bengals / 5th / 166th pick / 2012,$6500000
42,Jayron Kearse\KearJa00,26,SS,11,7,215,6-4,Clemson,2/11/1994,4,2,Minnesota Vikings / 7th / 244th pick / 2016,$823530
35,Miles Killebrew\KillMi00,27,,15,0,222,6-2,Southern Utah,5/10/1993,4,1,Detroit Lions / 4th / 111th pick / 2016,$1862500
55,Elijah Lee\LeexEl00,24,,4,0,229,6-2,Kansas St.,2/8/1996,3,0,Minnesota Vikings / 7th / 232nd pick / 2017,$825000
69,Kareem Martin\MartKa00,28,,1,0,272,6-6,North Carolina,2/19/1992,6,0,Arizona Cardinals / 3rd / 84th pick / 2014,
60,Marcus Martin\MartMa01,27,,2,0,330,6-3,USC,11/29/1993,6,0,San Francisco 49ers / 3rd / 70th pick / 2014,
34,Tony McRae\McRaTo00,27,,8,0,185,5-10,North Carolina A&T,5/3/1993,3,0,,$910000
49,C.J. Moore\MoorCJ01,25,,12,0,195,5-11,Mississippi,12/15/1995,1,1,,$675000
48,Don Muhlbach\MuhlDo20,39,,16,0,258,6-4,Texas A&M,8/17/1981,16,1,,$1050000
43,Alexander Myres\MyreAl00,24,,1,0,192,5-11,Houston,4/20/1996,Rook,0,,
89,Isaac Nauta\NautIs00,23,,7,0,246,6-3,Georgia,5/21/1997,1,0,Detroit Lions / 7th / 224th pick / 2019,$441176
67,Matt Nelson\NelsMa00,25,,16,1,299,6-7,Iowa,12/19/1995,Rook,2,,$610000
30,Jeff Okudah\OkudJe00,21,rcb,9,6,205,6-1,Ohio St.,2/2/1999,Rook,2,Detroit Lions / 1st / 3rd pick / 2020,$610000
99,Julian Okwara\OkwaJu00,23,,6,0,252,6-4,Notre Dame,12/27/1997,Rook,0,Detroit Lions / 3rd / 67th pick / 2020,$474116
95,Romeo Okwara\OkwaRo01,25,RDE,16,9,263,6-4,Notre Dame,6/17/1995,4,4,,$2750000
24,Amani Oruwariye\OruwAm00,24,RCB,16,15,205,6-2,Penn St.,2/9/1996,1,4,Detroit Lions / 5th / 146th pick / 2019,$675000
91,John Penisini\PeniJo00,23,RDT,16,12,318,6-1,Utah,5/31/1997,Rook,4,Detroit Lions / 6th / 197th pick / 2020,$610000
28,Adrian Peterson\PeteAd01,35,RB,16,10,220,6-1,Oklahoma,3/21/1985,13,4,Minnesota Vikings / 1st / 7th pick / 2007,$1050000
5,Matt Prater\PratMa20,36,,16,0,201,5-10,Central Florida,8/10/1984,13,2,,$2700000
47,Bobby Price\PricBo00,22,,2,0,205,6-4,Norfolk St.,4/25/1998,Rook,0,,
59,Reggie Ragland\RaglRe00,27,mlb,16,6,252,6-2,Alabama,9/23/1993,3,3,Buffalo Bills / 2nd / 41st pick / 2016,$825000
77,Frank Ragnow*\RagnFr00,24,C,14,14,311,6-5,Arkansas,5/17/1996,2,11,Detroit Lions / 1st / 20th pick / 2018,$1550922
44,Jalen Reeves-Maybin\ReevJa00,25,,16,0,233,6-0,Tennessee,1/31/1995,3,1,Detroit Lions / 4th / 124th pick / 2017,$825000
29,Darryl Roberts\RobeDa00,30,db,11,5,182,6-0,Marshall,11/26/1990,4,2,New England Patriots / 7th / 247th pick / 2015,$1000000
12,Mohamed Sanu\SanuMo00,31,,7,4,215,6-2,Rutgers,8/23/1989,8,1,Cincinnati Bengals / 3rd / 83rd pick / 2012,
71,Danny Shelton\ShelDa01,27,LDT,12,12,345,6-2,Washington,8/20/1993,5,4,Cleveland Browns / 1st / 12th pick / 2015,$1500000
70,Dan Skipper\SkipDa00,26,,5,0,325,6-9,Arkansas,9/20/1994,3,0,,$675000
9,Matthew Stafford\StafMa00,32,QB,16,16,220,6-3,Georgia,2/7/1988,11,12,Detroit Lions / 1st / 1st pick / 2009,$7200000
61,Logan Stenberg\StenLo00,23,,2,0,317,6-6,Kentucky,3/18/1997,Rook,0,Detroit Lions / 4th / 121st pick / 2020,$610000
92,Kevin Strong\StroKe00,24,,6,1,285,6-4,Texas-San Antonio,8/5/1996,1,1,,$585000
32,D'Andre Swift\SwifDA00,21,,13,4,212,5-8,Georgia,1/14/1999,Rook,6,Detroit Lions / 2nd / 35th pick / 2020,$610000
51,Jahlani Tavai\TavaJa00,24,MLB,16,10,250,6-2,Hawaii,9/28/1996,1,4,Detroit Lions / 2nd / 43rd pick / 2019,$808362
23,Desmond Trufant\TrufDe00,30,LCB,6,6,190,6-0,Washington,9/10/1990,7,2,Atlanta Falcons / 1st / 22nd pick / 2013,$4500000
72,Halapoulivaati Vaitai\VaitHa00,27,RG,10,10,320,6-6,TCU,6/16/1993,4,5,Philadelphia Eagles / 5th / 164th pick / 2016,$4000000
36,Dee Virgin\VirgDe00,27,,2,0,195,5-9,West Alabama,10/29/1993,2,0,,
21,Tracy Walker\WalkTr01,25,ss,15,7,210,6-1,Louisiana,2/1/1995,2,2,Detroit Lions / 3rd / 82nd pick / 2018,$750000
79,Kenny Wiggins\WiggKe00,32,,4,0,315,6-6,Fresno St.,8/8/1988,9,0,,$986800
41,Jonathan Williams\WillJo07,26,,5,0,217,6-0,Arkansas,2/2/1994,4,0,Buffalo Bills / 5th / 156th pick / 2016,$485294
97,Nick Williams\WillNi01,30,DT,14,13,308,6-4,Samford,2/21/1990,6,4,Pittsburgh Steelers / 7th / 223rd pick / 2013,$2900000
