No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
79,Jordan Hill\HillJo01,25,,4,0,303,6-1,Penn St.,2/8/1991,3,0,Seattle Seahawks / 3rd / 87th pick / 2013,$675000
31,Davon House\HousDa00,27,,16,4,195,6-0,New Mexico St.,7/10/1989,5,0,Green Bay Packers / 4th / 131st pick / 2011,$6000000
88,Allen Hurns\HurnAl01,25,WR,11,11,195,6-3,Miami (FL),11/12/1991,2,3,,$9001668
33,Chris Ivory\IvorCh00,28,,11,1,223,6-0,Washington St.Tiffin,3/22/1988,6,4,,$3468750
44,Myles Jack\JackMy00,21,RLB,16,10,244,6-1,UCLA,9/3/1995,Rook,5,Jacksonville Jaguars / 2nd / 36th pick / 2016,$151716
90,Malik Jackson\JackMa02,26,LDT,16,16,290,6-5,Tennessee,1/11/1990,4,9,Denver Broncos / 5th / 137th pick / 2012,$10000000
76,Luke Joeckel\JoecLu00,25,,4,4,306,6-6,Texas A&M,11/6/1991,3,0,Jacksonville Jaguars / 1st / 2nd pick / 2013,$6745963
29,Josh Johnson\JohnJo07,27,,8,0,200,5-10,PurduePurdue,9/10/1989,Rook,0,,$450000
95,Abry Jones\JoneAb00,25,RDT,15,9,318,6-4,Georgia,9/8/1991,3,6,,$2553000
83,Ben Koyack\KoyaBe00,23,te,14,7,258,6-5,Notre Dame,4/9/1993,Rook,1,Jacksonville Jaguars / 7th / 229th pick / 2015,$450000
11,Marqise Lee\LeexMa00,25,wr,16,6,196,6-0,USC,11/25/1991,2,7,Jacksonville Jaguars / 2nd / 39th pick / 2014,$1411097
89,Marcedes Lewis\LewiMa00,32,TE,10,10,267,6-6,UCLA,5/19/1984,10,1,Jacksonville Jaguars / 1st / 28th pick / 2006,$4000000
65,Brandon Linder\LindBr00,24,C,14,14,315,6-6,Miami (FL),1/25/1992,2,8,Jacksonville Jaguars / 3rd / 93rd pick / 2014,$745400
99,Sen'Derrick Marks\MarkSe99,29,,16,1,300,6-1,Auburn,2/23/1987,7,0,Tennessee Titans / 2nd / 62nd pick / 2009,$4675000
97,Roy Miller\MillRo99,29,rdt,6,6,301,6-1,Texas,7/9/1987,7,3,Tampa Bay Buccaneers / 3rd / 81st pick / 2009,$3975000
2,Jason Myers\MyerJa00,25,,16,0,190,5-10,Marist,5/12/1991,1,4,,$525000
91,Yannick Ngakoue\NgakYa00,21,LDE,16,15,246,6-2,Maryland,3/31/1995,Rook,9,Jacksonville Jaguars / 3rd / 69th pick / 2016,$664044
3,Brad Nortman\NortBr00,27,,16,0,214,6-2,Wisconsin,9/12/1989,4,3,Carolina Panthers / 6th / 207th pick / 2012,$2150000
75,Jared Odrick\OdriJa99,29,rde,6,6,301,6-5,Penn St.,12/31/1987,6,3,Miami Dolphins / 1st / 28th pick / 2010,$8000000
77,Patrick Omameh\OmamPa00,27,LG,10,7,327,6-4,Michigan,12/29/1989,3,4,,$675000
78,Jermey Parnell\ParnJe00,30,RT,16,16,326,6-6,Mississippi,7/20/1986,5,9,,$6500000
53,Sean Porter\PortSe00,25,,2,0,229,6-1,Texas A&M,1/12/1991,3,0,Cincinnati Bengals / 4th / 118th pick / 2013,$141176
51,Paul Posluszny\PoluPa99,32,MLB,16,16,232,6-2,Penn St.,10/10/1984,9,10,Buffalo Bills / 2nd / 34th pick / 2007,$5104166
73,Jeremiah Poutasi\PoutJe00,22,,1,1,330,6-5,Utah,8/7/1994,1,0,Tennessee Titans / 3rd / 66th pick / 2015,$525000
52,Hayes Pullard\PullHa00,24,,16,0,235,6-0,USC,4/18/1992,1,0,Cleveland Browns / 7th / 219th pick / 2015,$525000
20,Jalen Ramsey\RamsJa00,22,RCB,16,16,208,6-1,Florida St.,10/24/1994,Rook,10,Jacksonville Jaguars / 1st / 5th pick / 2016,$4245636
64,Chris Reed\ReedCh00,24,,10,4,320,6-4,Minnesota St.,7/22/1992,Rook,0,,$470000
15,Allen Robinson\RobiAl02,23,WR,16,16,220,6-2,Penn St.,8/24/1993,2,6,Jacksonville Jaguars / 2nd / 61st pick / 2014,$957510
16,Denard Robinson\RobiDe00,26,,13,1,199,5-11,Michigan,9/22/1990,3,1,Jacksonville Jaguars / 5th / 135th pick / 2013,$728403
54,Marcus Rush\RushMa00,25,,2,0,251,6-2,Michigan St.,6/19/1991,Rook,0,,$52940
69,Tyler Shatley\ShatTy00,25,,16,4,310,6-3,Clemson,5/5/1991,2,0,,$601668
55,Dan Skuta\SkutDa00,30,,13,2,251,6-2,Grand Valley St.,4/21/1986,7,0,,$3600000
98,Chris Smith\SmitCh03,24,,6,0,266,6-1,Arkansas,2/11/1992,2,0,Jacksonville Jaguars / 5th / 159th pick / 2014,$600000
50,Telvin Smith\SmitTe01,25,LLB,16,16,215,6-3,Florida St.,4/11/1991,2,11,Jacksonville Jaguars / 5th / 144th pick / 2014,$652763
87,Neal Sterling\SterNe00,24,,10,1,257,6-4,Monmouth,1/14/1992,1,1,Jacksonville Jaguars / 7th / 220th pick / 2015,$525000
80,Julius Thomas\ThomJu00,28,TE,9,6,256,6-5,Portland St.,6/27/1988,5,2,Denver Broncos / 4th / 129th pick / 2011,$7300000
25,Peyton Thompson\ThomPe00,26,,15,0,180,5-11,San Jose St.,9/26/1990,4,0,,$600000
46,Carson Tinker\TinkCa00,27,,16,0,237,6-0,Alabama,11/15/1989,3,0,,$675000
81,Bryan Walters\WaltBr00,29,,10,3,190,6-0,Cornell,11/4/1987,5,2,,$785000
12,Tony Washington\WashTo00,24,,2,0,250,6-4,Appalachian St.,6/1/1992,2,0,,$61764
72,Josh Wells\WellJo02,25,,5,0,306,6-6,James Madison,2/14/1991,2,0,,$349000
47,Jarrod Wilson\WilsJa00,22,,16,0,210,6-2,Michigan,2/9/1994,Rook,0,,$450000
14,Shane Wynn\WynnSh00,24,,5,0,168,5-6,Indiana,11/15/1992,Rook,0,,$132350
24,T.J. Yeldon\YeldT.00,23,RB,15,13,223,6-1,Alabama,10/2/1993,1,5,Jacksonville Jaguars / 2nd / 36th pick / 2015,$1344040
