No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
38,Buddy Howell\HoweGr00,23,,16,0,215,6-1,Florida Atlantic,3/27/1996,1,0,,$570000
23,Carlos Hyde\HydeCa00,29,RB,16,14,229,6-0,Ohio St.,9/20/1990,5,8,San Francisco 49ers / 2nd / 57th pick / 2014,
25,Duke Johnson\JohnDu00,26,,16,2,210,5-9,Miami (FL),9/23/1993,4,7,Cleveland Browns / 3rd / 77th pick / 2015,$1800000
32,Lonnie Johnson Jr.\JohnLo01,24,db,14,7,213,6-2,Kentucky,11/4/1995,Rook,3,Houston Texans / 2nd / 54th pick / 2019,$495000
63,Roderick Johnson\JohnRo06,24,,16,3,306,6-6,Florida St.,11/28/1995,1,3,Cleveland Browns / 5th / 160th pick / 2017,$570000
34,Taiwan Jones\JoneTa00,31,,11,0,195,6-0,East. Washington,7/26/1988,8,0,Oakland Raiders / 4th / 125th pick / 2011,$930000
24,Johnathan Joseph\JoseJo20,35,CB,14,11,186,5-11,South Carolina,4/16/1984,13,4,Cincinnati Bengals / 1st / 24th pick / 2006,$2900000
58,Peter Kalambayi\KalaPe00,24,,16,0,254,6-3,Stanford,6/26/1995,1,1,Houston Texans / 6th / 214th pick / 2018,$570000
64,Senio Kelemete\KeleSe00,29,,1,1,301,6-3,Washington,5/10/1990,7,0,Arizona Cardinals / 5th / 151st pick / 2012,$2750000
65,Greg Mancz\MancGr00,27,,9,1,302,6-4,Toledo,4/23/1992,4,1,,$1500000
54,Jacob Martin\MartJa02,24,,14,0,242,6-2,Temple,12/11/1995,1,1,Seattle Seahawks / 6th / 186th pick / 2018,
66,Nick Martin\MartNi00,26,C,16,16,295,6-4,Notre Dame,4/29/1993,2,8,Houston Texans / 2nd / 50th pick / 2016,$1101133
2,A.J. McCarron\McCaA.00,29,,2,1,215,6-3,Alabama,9/13/1990,5,1,Cincinnati Bengals / 5th / 164th pick / 2014,$1500000
55,Benardrick McKinney\McKiBe00,27,LILB,14,14,257,6-4,Mississippi St.,11/19/1992,4,6,Houston Texans / 2nd / 43rd pick / 2015,$6000000
59,Whitney Mercilus\MercWh00,29,LOLB,16,16,258,6-4,Illinois,7/21/1990,7,7,Houston Texans / 1st / 26th pick / 2012,$5750000
52,Barkevious Mingo\MingBa00,29,,16,1,235,6-5,LSU,10/4/1990,6,1,Cleveland Browns / 1st / 6th pick / 2013,
11,Steven Mitchell\MitcSt02,25,,3,1,186,5-10,USC,5/2/1994,1,0,,$495000
33,A.J. Moore\MoorA.00,24,,16,0,200,5-11,Mississippi,12/15/1995,1,1,,$570000
94,Charles Omenihu\OmenCh00,22,,14,0,280,6-5,Texas,8/20/1997,Rook,1,Houston Texans / 5th / 161st pick / 2019,$495000
36,Jonathan Owens\OwenJo01,24,,1,0,210,5-11,Missouri Western St.,7/22/1995,Rook,0,,
98,D.J. Reader\ReadD.00,25,NT,15,15,347,6-3,Clemson,7/1/1994,3,6,Houston Texans / 5th / 166th pick / 2016,$2025000
20,Justin Reid\ReidJu00,22,FS,15,15,203,6-1,Stanford,2/15/1997,1,5,Houston Texans / 3rd / 68th pick / 2018,$664979
21,Bradley Roby\RobyBr00,27,RCB,10,10,194,5-11,Ohio St.,5/1/1992,5,4,Denver Broncos / 1st / 31st pick / 2014,$5000000
57,Brennan Scarlett\ScarBr00,26,ROLB,15,10,263,6-4,CaliforniaStanford,7/31/1993,3,5,,$2025000
74,Max Scharping\SchaMa01,23,LG,16,14,327,6-6,Northern Illinois,8/10/1996,Rook,8,Houston Texans / 2nd / 55th pick / 2019,$495000
70,Dan Skipper\SkipDa00,25,,3,0,325,6-9,Arkansas,9/20/1994,2,0,,
12,Kenny Stills\StilKe00,27,wr,13,5,202,6-1,Oklahoma,4/22/1992,6,5,New Orleans Saints / 5th / 144th pick / 2013,$7975000
83,Jordan Thomas\ThomJo05,23,,5,2,277,6-5,Mississippi St.,8/2/1996,1,0,Houston Texans / 6th / 211th pick / 2018,$570000
78,Laremy Tunsil*\TunsLa00,25,LT,14,14,313,6-5,Mississippi,8/2/1994,3,11,Miami Dolphins / 1st / 13th pick / 2016,$2148770
95,Eddie Vanderdoes\VandEd00,25,,3,0,315,6-3,UCLA,10/13/1994,2,0,Oakland Raiders / 3rd / 88th pick / 2017,
91,Carlos Watkins\WatkCa00,26,,10,1,297,6-3,Clemson,12/5/1993,2,2,Houston Texans / 4th / 142nd pick / 2017,$645000
4,Deshaun Watson*\WatsDe00,24,QB,15,15,220,6-2,Clemson,9/14/1995,2,16,Houston Texans / 1st / 12th pick / 2017,$1724480
99,J.J. Watt\WattJ.00,30,LDE,8,8,288,6-5,Central MichiganWisconsin,3/22/1989,8,4,Houston Texans / 1st / 11th pick / 2011,$13000000
46,Jon Weeks\WeekJo00,33,,16,0,242,5-10,Baylor,2/17/1986,9,1,,$930000
