No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
17,Emmanuel Sanders\SandEm00,33,WR,14,5,180,5-11,SMU,3/17/1987,10,7,Pittsburgh Steelers / 3rd / 82nd pick / 2010,$2000000
10,Tre'Quan Smith\SmitTr03,24,WR,14,10,210,6-2,Central Florida,1/7/1996,2,4,New Orleans Saints / 3rd / 91st pick / 2018,$750000
36,D.J. Swearinger\SweaDJ00,29,,11,0,205,5-10,South Carolina,9/1/1991,7,1,Houston Texans / 2nd / 57th pick / 2013,$1050000
13,Michael Thomas\ThomMi05,27,wr,7,5,212,6-3,Ohio St.,3/3/1993,4,4,New Orleans Saints / 2nd / 47th pick / 2016,$1000000
62,Cameron Tom\TomxCa00,25,,1,0,300,6-4,Southern Miss,6/21/1995,2,0,,
82,Adam Trautman\TrauAd00,23,te,15,6,255,6-5,Dayton,2/5/1997,Rook,2,New Orleans Saints / 3rd / 105th pick / 2020,$610000
99,Shy Tuttle\TuttSh00,25,,13,3,300,6-3,Tennessee,10/20/1995,1,3,,$675000
24,Dwayne Washington\WashDw00,26,,11,0,223,6-1,Washington,4/24/1994,4,0,Detroit Lions / 7th / 236th pick / 2016,$910000
43,Marcus Williams\WillMa06,24,FS,14,14,195,6-1,Utah,9/8/1996,3,5,New Orleans Saints / 2nd / 42nd pick / 2017,$1315969
26,P.J. Williams\WillP.00,27,,15,3,196,6-0,Florida St.,6/1/1993,4,2,New Orleans Saints / 3rd / 78th pick / 2015,$1870000
2,Jameis Winston\WinsJa00,26,,4,0,231,6-4,Florida St.,1/6/1994,5,0,Tampa Bay Buccaneers / 1st / 1st pick / 2015,$952000
49,Zach Wood\WoodZa00,27,,16,0,255,6-3,SMU,1/10/1993,3,1,,$825000
69,Anthony Zettel\ZettAn00,28,,1,0,275,6-4,Penn St.,8/9/1992,4,0,Detroit Lions / 6th / 202nd pick / 2016,
