No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
38,Jamycal Hasty\HastJa02,24,,8,0,205,5-9,Baylor,9/12/1996,Rook,1,,$502353
88,Daniel Helm\HelmDa01,25,,5,0,248,6-4,Duke,4/20/1995,Rook,0,,$555882
61,Willie Henry\HenrWi00,26,,1,0,291,6-3,Michigan,3/20/1994,3,0,Baltimore Ravens / 4th / 132nd pick / 2016,
40,Colin Holba\HolbCo00,26,,1,0,248,6-4,Louisville,7/8/1994,3,0,Pittsburgh Steelers / 6th / 213th pick / 2017,
92,Kerry Hyder\HydeKe01,29,RDE,16,14,270,6-2,Texas Tech,5/2/1991,6,9,,$1250000
13,Richie James\JameRi00,25,WR,11,7,185,5-9,Middle Tenn. St.,9/5/1995,2,3,San Francisco 49ers / 7th / 240th pick / 2018,$679416
27,Dontae Johnson\JohnDo02,29,,14,3,200,6-2,North Carolina St.,12/1/1991,6,2,San Francisco 49ers / 4th / 129th pick / 2014,$856471
93,D.J. Jones\JoneD.01,25,RDT,14,14,321,6-0,East Mississippi CCMississippi,1/19/1995,3,7,San Francisco 49ers / 6th / 198th pick / 2017,$825000
96,Dion Jordan\JordDi00,30,,13,1,284,6-6,Oregon,3/5/1990,7,2,Miami Dolphins / 1st / 3rd pick / 2013,$802935
44,Kyle Juszczyk*\JuszKy00,29,FB,16,15,240,6-1,Harvard,4/23/1991,7,2,Baltimore Ravens / 4th / 130th pick / 2013,$5050000
99,Javon Kinlaw\KinlJa00,23,LDT,14,12,324,6-5,South Carolina,10/3/1997,Rook,7,San Francisco 49ers / 1st / 14th pick / 2020,$610000
85,George Kittle\KittGe00,27,TE,8,8,250,6-4,Iowa,10/9/1993,3,4,San Francisco 49ers / 5th / 146th pick / 2017,$2133000
18,Jordan Matthews\MattJo00,28,,2,0,215,6-3,Vanderbilt,7/16/1992,6,0,Philadelphia Eagles / 2nd / 42nd pick / 2014,
43,Jared Mayden\MaydJa01,22,,2,0,205,6-0,Alabama,6/24/1998,Rook,0,,
69,Mike McGlinchey\McGlMi00,25,RT,16,16,315,6-8,Notre Dame,1/12/1995,2,7,San Francisco 49ers / 1st / 9th pick / 2018,$750000
28,Jerick McKinnon\McKiJe00,28,,16,4,205,5-9,Georgia Southern,5/3/1992,6,3,Minnesota Vikings / 3rd / 96th pick / 2014,$910000
68,Colton McKivitz\McKiCo00,24,,14,3,306,6-6,West Virginia,8/9/1996,Rook,2,San Francisco 49ers / 5th / 153rd pick / 2020,$610000
33,Tarvarius Moore\MoorTa00,24,SS,16,8,200,6-2,Southern Miss,8/16/1996,2,4,San Francisco 49ers / 3rd / 95th pick / 2018,$750000
41,Emmanuel Moseley\MoseEm00,24,RCB,12,8,184,5-11,Tennessee,3/25/1996,2,4,,$675000
31,Raheem Mostert\MostRa00,28,RB,8,8,197,5-10,Purdue,4/9/1992,5,4,,$2875000
4,Nick Mullens\MullNi00,25,QB,10,8,210,6-1,Southern Miss,3/21/1995,2,5,,$750000
43,Kai Nacua\NacuKa00,25,,5,0,205,6-0,BYU,3/3/1995,3,0,,
86,Kyle Nelson\NelsKy00,34,,3,0,240,6-2,New Mexico St.,10/3/1986,8,0,,$1050000
53,Mark Nzeocha\NzeoMa00,30,,5,0,240,6-3,Wyoming,1/19/1990,5,0,Dallas Cowboys / 7th / 236th pick / 2015,$1350000
46,Taybor Pepper\PeppTa00,26,,12,0,245,6-4,Michigan St.,5/28/1994,3,1,,$617647
18,Dante Pettis\PettDa00,25,,5,1,195,6-1,Washington,10/23/1995,2,0,San Francisco 49ers / 2nd / 44th pick / 2018,$1061869
81,Jordan Reed\ReedJo02,30,,10,1,242,6-2,Florida,7/3/1990,7,2,Washington Redskins / 3rd / 85th pick / 2013,$1050000
19,Deebo Samuel\SamuDe00,24,wr,7,5,214,5-11,South Carolina,1/15/1996,1,3,San Francisco 49ers / 2nd / 36th pick / 2019,$844880
14,Mohamed Sanu\SanuMo00,31,,3,0,215,6-2,Rutgers,8/23/1989,8,0,Cincinnati Bengals / 3rd / 83rd pick / 2012,$988235
61,Dakoda Shepley\ShepDa01,26,,1,0,290,6-5,British Columbia Can.,12/27/1994,Rook,0,,
25,Richard Sherman\SherRi00,32,lcb,5,5,195,6-3,Stanford,3/30/1988,9,2,Seattle Seahawks / 5th / 154th pick / 2011,$8000000
67,Justin Skule\SkulJu00,24,,16,4,318,6-6,Vanderbilt,11/23/1996,1,3,San Francisco 49ers / 6th / 183rd pick / 2019,$675000
95,Kentavius Street\StreKe00,24,,15,2,287,6-2,North Carolina St.,5/8/1996,2,2,San Francisco 49ers / 4th / 128th pick / 2018,$675000
29,Jaquiski Tartt\TartJa00,28,ss,7,7,215,6-1,Samford,2/18/1992,5,3,San Francisco 49ers / 2nd / 46th pick / 2015,$4300000
47,Jamar Taylor\TaylJa01,30,,8,3,192,5-11,Boise St.,9/29/1990,7,2,Miami Dolphins / 2nd / 54th pick / 2013,$695882
15,Trent Taylor\TaylTr02,26,,12,1,180,5-8,Louisiana Tech,4/30/1994,3,1,San Francisco 49ers / 5th / 177th pick / 2017,$750000
94,Solomon Thomas\ThomSo00,25,,2,2,280,6-2,Stanford,8/26/1995,3,1,San Francisco 49ers / 1st / 3rd pick / 2017,$516176
75,Laken Tomlinson\TomlLa01,28,LG,16,16,312,6-3,Duke,2/9/1992,5,7,Detroit Lions / 1st / 28th pick / 2015,$1825000
22,Jason Verrett\VerrJa00,29,LCB,13,13,188,5-10,TCU,6/18/1991,6,5,San Diego Chargers / 1st / 25th pick / 2014,$910000
7,Tristan Vizcaino\VizcTr00,24,,1,0,205,6-2,Washington,7/31/1996,Rook,1,,
59,Joe Walker\WalkJo01,28,,12,0,236,6-2,Oregon,12/11/1992,3,1,Philadelphia Eagles / 7th / 251st pick / 2016,$533824
48,Austin Walter\WaltAu00,24,,4,0,202,5-8,Rice,8/17/1996,1,0,,$287059
20,Jimmie Ward\WardJi01,29,FS,14,14,193,5-11,Northern Illinois,7/18/1991,6,5,San Francisco 49ers / 1st / 30th pick / 2014,$1500000
54,Fred Warner*+\WarnFr00,24,MLB,16,16,236,6-3,BYU,11/19/1996,2,18,San Francisco 49ers / 3rd / 70th pick / 2018,$844000
35,Ken Webster\WebsKe00,24,,9,0,202,5-11,Mississippi,6/19/1996,1,1,New England Patriots / 7th / 252nd pick / 2019,$635294
14,Kevin White\WhitKe00,28,,3,0,216,6-3,West Virginia,6/25/1992,4,0,Chicago Bears / 1st / 7th pick / 2015,
24,K'Waun Williams\WillKW00,29,,8,4,185,5-9,Pittsburgh,7/12/1991,6,2,,$2150000
71,Trent Williams*\WillTr21,32,LT,14,14,320,6-5,Oklahoma,7/19/1988,10,8,Washington Redskins / 1st / 4th pick / 2010,$12500000
78,Jordan Willis\WillJo09,25,,7,0,270,6-4,Kansas St.,5/2/1995,3,1,Cincinnati Bengals / 3rd / 73rd pick / 2017,$559867
30,Jeff Wilson\WilsJe01,25,,12,3,194,6-0,North Texas,11/16/1995,2,4,,$573532
6,Mitch Wishnowsky\WishMi00,28,,16,0,220,6-2,Utah,3/3/1992,1,2,San Francisco 49ers / 4th / 110th pick / 2019,$675000
23,Ahkello Witherspoon\WithAh00,25,,11,4,195,6-2,Colorado,3/21/1995,3,2,San Francisco 49ers / 3rd / 66th pick / 2017,$2133000
89,Charlie Woerner\WoerCh00,23,,14,0,244,6-5,Georgia,10/16/1997,Rook,0,San Francisco 49ers / 6th / 190th pick / 2020,$610000
