No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
96,Akiem Hicks\HickAk00,27,LDE,16,16,352,6-4,Regina (Canada),11/16/1989,4,9,New Orleans Saints / 3rd / 89th pick / 2012,$4500000
99,Lamarr Houston\HousLa99,29,,2,0,274,6-3,Texas,6/24/1987,6,0,Oakland Raiders / 2nd / 44th pick / 2010,$6990000
36,DeAndre Houston-Carson\HousDe00,23,,8,0,202,6-0,William & Mary,4/13/1993,Rook,0,Chicago Bears / 6th / 185th pick / 2016,$485235
24,Jordan Howard*\HowaJo00,22,RB,15,13,224,6-0,Indiana,11/2/1994,Rook,9,Chicago Bears / 5th / 150th pick / 2016,$512005
2,Brian Hoyer\HoyeBr00,31,qb,6,5,216,6-2,Michigan St.,10/13/1985,7,4,,$2000000
30,Demontre Hurst\HursDe00,25,,10,1,191,5-10,Oklahoma,3/24/1991,3,0,,$600000
17,Alshon Jeffery\JeffAl00,26,WR,12,12,218,6-3,South Carolina,2/14/1990,4,5,Chicago Bears / 2nd / 45th pick / 2012,$14599000
52,Christian Jones\JoneCh05,25,,16,2,250,6-3,Florida St.,2/18/1991,2,0,,$602334
29,Harold Jones-Quartey\JoneHa02,23,SS,16,12,210,5-11,Findlay,8/6/1993,1,6,,$525000
64,Eric Kush\KushEr00,27,,8,4,317,6-4,California (PA),9/9/1989,3,0,Kansas City Chiefs / 6th / 170th pick / 2013,$675000
44,Nick Kwiatkoski\KwiaNi00,23,lilb,14,7,243,6-2,West Virginia,5/26/1993,Rook,4,Chicago Bears / 4th / 113th pick / 2016,$593780
33,Jeremy Langford\LangJe00,25,,12,3,211,6-0,Michigan St.,12/6/1991,1,2,Chicago Bears / 4th / 106th pick / 2015,$660906
62,Ted Larsen\LarsTe20,29,RG,16,8,323,6-3,North Carolina St.,6/13/1987,6,4,New England Patriots / 6th / 205th pick / 2010,$1612500
47,Paul Lasike\LasiPa00,26,,10,3,258,5-11,BYU,6/18/1990,Rook,0,,$450000
22,Cre'von LeBlanc\LeBlCr01,22,RCB,13,9,190,5-10,Florida Atlantic,7/25/1994,Rook,5,,$450000
72,Charles Leno Jr.\LenoCh00,25,LT,16,16,307,6-3,Boise St.,10/9/1991,2,7,Chicago Bears / 7th / 246th pick / 2014,$611628
75,Kyle Long\LongKy00,28,RG,8,8,332,6-6,Oregon,12/5/1988,3,4,Chicago Bears / 1st / 20th pick / 2013,$4250000
70,Bobby Massie\MassBo00,27,RT,15,15,325,6-6,Mississippi,8/1/1989,4,7,Arizona Cardinals / 4th / 112th pick / 2012,$5818750
68,Matt McCants\McCaMa00,27,,2,0,309,6-5,Ala-Birmingham,8/18/1989,4,0,New York Giants / 6th / 201st pick / 2012,$119117
27,Sherrick McManis\McMaSh99,29,,16,0,203,5-11,Northwestern,12/19/1987,6,0,Houston Texans / 5th / 144th pick / 2010,$1400000
92,Pernell McPhee\McPhPe00,28,,9,0,265,6-3,Mississippi St.,12/17/1988,5,0,Baltimore Ravens / 5th / 165th pick / 2011,$7675000
81,Cameron Meredith\MereCa00,24,WR,14,10,207,6-3,Illinois St.,9/21/1992,1,6,,$527000
86,Zach Miller\MillZa02,32,TE,10,8,245,6-5,Nebraska-Omaha,10/4/1984,7,3,Jacksonville Jaguars / 6th / 180th pick / 2009,$2968750
35,Raheem Mostert\MostRa00,24,,2,0,197,5-10,Purdue,4/9/1992,1,0,,$397050
16,Pat O'Donnell\ODonPa00,25,,16,0,212,6-4,Miami (FL),2/22/1991,2,2,Chicago Bears / 6th / 191st pick / 2014,$626327
82,Logan Paulsen\PaulLo00,29,TE,16,12,268,6-5,UCLA,2/26/1987,6,0,,$760000
21,Tracy Porter\PortTr99,30,LCB,16,15,185,5-11,Indiana,8/11/1986,8,7,New Orleans Saints / 2nd / 40th pick / 2008,$3868750
31,Chris Prosinski\ProsCh00,29,,16,1,201,6-1,Wyoming,4/28/1987,5,0,Jacksonville Jaguars / 4th / 121st pick / 2011,$680000
80,MyCole Pruitt\PruiMy00,24,,2,0,245,6-2,Southern Illinois,3/24/1992,1,0,Minnesota Vikings / 5th / 143rd pick / 2015,$525000
19,Eddie Royal\RoyaEd00,30,,9,1,182,5-10,Virginia Tech,5/21/1986,8,3,Denver Broncos / 2nd / 42nd pick / 2008,$4500000
48,Patrick Scales\ScalPa00,28,,16,0,228,6-3,Utah St.,2/11/1988,2,0,,$525000
87,Greg Scruggs\ScruGr00,26,,3,0,284,6-3,Louisville,8/17/1990,4,0,Seattle Seahawks / 7th / 232nd pick / 2012,$675000
46,Josh Shirley\ShirJo00,24,,1,0,235,6-2,WashingtonUNLV,1/4/1992,1,0,,$30882
71,Josh Sitton*\SittJo20,30,LG,13,12,318,6-3,Central Florida,6/16/1986,8,7,Green Bay Packers / 4th / 135th pick / 2008,$4750000
93,Will Sutton\SuttWi00,25,NT,8,6,290,6-1,Arizona St.,10/3/1991,2,3,Chicago Bears / 3rd / 82nd pick / 2014,$761517
14,Deonte Thompson\ThomDe04,27,wr,16,6,204,6-0,Florida,2/14/1989,4,2,,$680000
53,John Timu\TimuJo00,24,,11,4,246,6-0,Washington,8/27/1992,1,0,,$432348
59,Danny Trevathan\TrevDa00,26,RILB,9,8,237,6-0,Kentucky,3/24/1990,4,5,Denver Broncos / 6th / 188th pick / 2012,$6350000
98,Mitch Unrein\UnreMi00,29,RDE,13,9,301,6-4,Wyoming,3/25/1987,5,5,,$1110000
90,Cornelius Washington\WashCo00,27,,15,2,280,6-4,Georgia,9/10/1989,3,0,Chicago Bears / 6th / 188th pick / 2013,$700947
13,Kevin White\WhitKe00,24,,4,4,216,6-3,West Virginia,6/25/1992,Rook,1,Chicago Bears / 1st / 7th pick / 2015,$3764329
65,Cody Whitehair\WhitCo03,24,C,16,16,309,6-3,Kansas St.,7/11/1992,Rook,7,Chicago Bears / 2nd / 56th pick / 2016,$768103
69,C.J. Wilson\WilsC.98,29,,6,1,271,6-4,East Carolina,3/30/1987,6,0,Green Bay Packers / 7th / 230th pick / 2010,$625882
10,Marquess Wilson\WilsMa02,24,,3,1,206,6-4,Washington St.,9/14/1992,3,1,Chicago Bears / 7th / 236th pick / 2013,$1682787
97,Willie Young\YounWi99,31,ROLB,16,12,251,6-5,North Carolina St.,9/19/1985,6,7,Detroit Lions / 7th / 213th pick / 2010,$1682787
