No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
94,Rasheem Green\GreeRa01,23,,10,0,279,6-4,USC,5/15/1997,2,1,Seattle Seahawks / 3rd / 79th pick / 2018,$644118
49,Shaquem Griffin\GrifSh01,25,,14,0,227,6-0,Central Florida,7/20/1995,2,0,Seattle Seahawks / 5th / 141st pick / 2018,$617647
26,Shaquill Griffin\GrifSh00,25,LCB,12,12,198,6-0,Central Florida,7/20/1995,3,5,Seattle Seahawks / 3rd / 90th pick / 2017,$2133000
78,Damon Harrison\HarrDa03,32,,6,0,350,6-3,William Penn,11/29/1988,8,0,,
19,Penny Hart\HartPe01,24,,13,0,180,5-8,Georgia St.,7/5/1996,Rook,0,,$610000
60,Phil Haynes\HaynPh00,25,,2,0,322,6-4,Wake Forest,10/19/1995,1,0,Seattle Seahawks / 4th / 124th pick / 2019,$425000
42,Lano Hill\HillDe02,25,,2,0,216,6-1,Michigan,11/26/1995,3,0,Seattle Seahawks / 3rd / 95th pick / 2017,$825000
86,Jacob Hollister\HollJa03,27,te,16,5,245,6-4,Wyoming,11/18/1993,3,2,,$3259000
25,Travis Homer\HomeTr00,22,,9,0,202,5-10,Miami (FL),8/7/1998,1,2,Seattle Seahawks / 6th / 204th pick / 2019,$675000
30,Carlos Hyde\HydeCa00,30,,10,1,229,6-0,Ohio St.,9/20/1990,6,3,San Francisco 49ers / 2nd / 57th pick / 2014,$1500000
51,Bruce Irvin\IrviBr00,33,,2,2,250,6-3,West Virginia,11/1/1987,8,1,Seattle Seahawks / 1st / 15th pick / 2012,$2500000
70,Mike Iupati\IupaMi20,33,LG,10,10,331,6-5,Idaho,5/12/1987,10,5,San Francisco 49ers / 1st / 17th pick / 2010,$1200000
73,Jamarco Jones\JoneJa08,24,,11,2,293,6-4,Ohio St.,6/4/1996,2,2,Seattle Seahawks / 5th / 168th pick / 2018,$675000
68,Damien Lewis\LewiDa05,23,RG,16,16,327,6-2,LSU,3/21/1997,Rook,9,Seattle Seahawks / 3rd / 69th pick / 2020,$610000
16,Tyler Lockett\LockTy00,28,WR,16,16,182,5-10,Kansas St.,9/28/1992,5,10,Seattle Seahawks / 3rd / 69th pick / 2015,$8500000
95,Benson Mayowa\MayoBe00,29,LOLB,13,9,265,6-3,Idaho,8/3/1991,7,5,,$1050000
14,D.K. Metcalf*\MetcDK00,23,WR,16,16,229,6-4,Mississippi,12/14/1997,1,13,Seattle Seahawks / 2nd / 64th pick / 2019,$703457
92,Bryan Mone\MoneBr00,25,,10,0,366,6-3,,10/20/1995,1,1,,$675000
99,Damontre Moore\MoorDa01,28,,10,0,260,6-4,Texas A&M,9/11/1992,7,1,New York Giants / 3rd / 81st pick / 2013,$588819
83,David Moore\MoorDa03,25,WR,16,6,215,6-0,East Central (OK),1/15/1995,3,4,Seattle Seahawks / 7th / 226th pick / 2017,$825000
5,Jason Myers\MyerJa00,29,,16,0,190,5-10,Marist,5/12/1991,5,5,,$2600000
35,Ryan Neal\NealRy00,25,,13,4,200,6-3,Southern Illinois,12/24/1995,2,2,,$555882
74,Cedric Ogbuehi\OgbuCe00,28,,8,4,308,6-5,Texas A&M,4/25/1992,5,3,Cincinnati Bengals / 1st / 21st pick / 2015,$1300000
88,Greg Olsen\OlseGr00,35,TE,11,8,255,6-5,Miami (FL),3/11/1985,13,2,Chicago Bears / 1st / 31st pick / 2007,$1750000
69,Tyler Ott*\OttxTy00,28,,16,0,253,6-3,Harvard,2/28/1992,5,3,,$910000
84,Colby Parkinson\ParkCo02,21,,6,0,252,6-7,Stanford,1/8/1999,Rook,0,Seattle Seahawks / 4th / 133rd pick / 2020,$523527
20,Rashaad Penny\PennRa00,24,,3,0,220,5-11,San Diego St.,2/2/1996,2,0,Seattle Seahawks / 1st / 27th pick / 2018,$1458676
77,Ethan Pocic\PociEt00,25,C,14,14,320,6-6,LSU,8/5/1995,3,8,Seattle Seahawks / 2nd / 58th pick / 2017,$1066231
36,Damarious Randall\RandDa00,28,,10,0,196,5-11,Arizona St.,8/29/1992,5,1,Green Bay Packers / 1st / 30th pick / 2015,$588824
29,D.J. Reed\ReedD.00,24,RCB,10,8,188,5-9,Kansas St.,11/11/1996,2,4,San Francisco 49ers / 5th / 142nd pick / 2018,$582356
90,Jarran Reed\ReedJa02,28,DT,16,16,306,6-3,East Mississippi CCAlabama,12/16/1992,4,7,Seattle Seahawks / 2nd / 49th pick / 2016,$4100000
98,Alton Robinson\RobiAl03,22,,14,1,264,6-3,Syracuse,6/2/1998,Rook,2,Seattle Seahawks / 5th / 148th pick / 2020,$610000
63,Anthony Rush\RushAn00,24,,4,0,350,6-5,Ala-Birmingham,9/1/1996,1,0,,$595588
40,Bo Scarbrough\ScarBo01,26,,1,0,235,6-1,Alabama,9/29/1994,2,0,Dallas Cowboys / 7th / 236th pick / 2018,
72,Brandon Shell\ShelBr00,28,RT,11,11,324,6-5,South Carolina,2/6/1992,4,6,New York Jets / 5th / 158th pick / 2016,$1100000
66,Jordan Simmons\SimmJo00,26,lg,14,6,339,6-4,USC,7/15/1994,2,4,,$675000
7,Geno Smith\SmitGe00,30,,1,0,221,6-3,West Virginia,10/10/1990,7,0,New York Jets / 2nd / 39th pick / 2013,$1050000
39,Jayson Stanley\StanJa00,23,,8,0,207,6-2,Georgia,4/24/1997,Rook,0,,
34,Linden Stephens\StepLi00,25,,13,0,193,6-0,Cincinnati,3/21/1995,1,0,,$595588
48,Stephen Sullivan\SullSt00,24,,1,0,248,6-5,LSU,11/28/1996,Rook,0,Seattle Seahawks / 7th / 251st pick / 2020,
18,Freddie Swain\SwaiFr00,22,,16,1,197,6-0,Florida,8/4/1998,Rook,2,Seattle Seahawks / 6th / 214th pick / 2020,$610000
23,Neiko Thorpe\ThorNe00,30,,3,0,210,6-2,Auburn,2/1/1990,8,0,,$1050000
54,Bobby Wagner*+\WagnBo00,30,RILB,16,16,242,6-0,Utah St.,6/27/1990,8,15,Seattle Seahawks / 2nd / 47th pick / 2012,$10750000
59,D'Andre Walker\WalkDA02,23,,1,0,251,6-2,Georgia,1/23/1997,Rook,0,Tennessee Titans / 5th / 168th pick / 2019,$610000
75,Chad Wheeler\WheeCh00,26,,5,0,312,6-7,USC,1/19/1994,3,0,,$660000
82,Luke Willson\WillLu00,30,,5,0,255,6-5,Rice,1/15/1990,7,0,Seattle Seahawks / 5th / 158th pick / 2013,$1050000
3,Russell Wilson*\WilsRu00,32,QB,16,16,215,5-11,WisconsinNorth Carolina St.,11/29/1988,8,18,Seattle Seahawks / 3rd / 75th pick / 2012,$18000000
50,K.J. Wright\WrigK.00,31,ROLB,16,16,246,6-4,Mississippi St.,7/23/1989,9,8,Seattle Seahawks / 4th / 99th pick / 2011,$5000000
