No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
74,Kolton Miller\MillKo00,24,LT,16,16,325,6-8,UCLA,10/9/1995,1,8,Oakland Raiders / 1st / 15th pick / 2018,$1092333
87,Foster Moreau\MoreFo00,22,TE,13,7,250,6-4,LSU,5/6/1997,Rook,1,Oakland Raiders / 4th / 137th pick / 2019,$910000
50,Nicholas Morrow\MorrNi00,24,RLB,16,8,225,6-0,Greenville,7/10/1995,2,4,,$645000
27,Trayvon Mullen\MullTr00,22,RCB,16,10,200,6-2,Clemson,9/20/1997,Rook,3,Oakland Raiders / 2nd / 40th pick / 2019,$495000
15,JJ Nelson\NelsJJ00,27,,2,1,160,5-10,Ala-Birmingham,4/24/1992,4,0,Arizona Cardinals / 5th / 159th pick / 2015,$805000
23,Nick Nelson\NelsNi00,23,,2,0,205,5-11,Wisconsin,10/16/1996,1,0,Oakland Raiders / 4th / 110th pick / 2018,$570000
22,Keisean Nixon\NixoKe00,22,,14,0,200,5-10,South Carolina,6/22/1997,Rook,1,,$495000
75,Brandon Parker\ParkBr01,24,,11,3,320,6-8,North Carolina A&T,10/21/1995,1,2,Oakland Raiders / 3rd / 65th pick / 2018,$666152
56,Justin Phillips\PhilJu00,24,,4,0,224,6-0,Oklahoma St.,10/10/1995,Rook,0,,
53,Quentin Poling\PoliQu00,25,,1,0,235,6-1,Ohio,8/17/1994,1,0,Miami Dolphins / 7th / 227th pick / 2018,
13,Hunter Renfrow\RenfHu00,24,,13,4,185,5-10,Clemson,12/21/1995,Rook,4,Oakland Raiders / 5th / 149th pick / 2019,$707500
30,Jalen Richard\RichJa01,26,,16,0,205,5-8,Southern Miss,10/15/1993,3,3,,$3095000
35,Curtis Riley\RileCu00,27,,16,3,190,6-0,Fresno St.,7/18/1992,3,1,,$720000
72,David Sharpe\SharDa02,24,,9,2,330,6-6,Florida,10/21/1995,2,2,Oakland Raiders / 4th / 129th pick / 2017,$645000
47,Trent Sieg\SiegTr00,24,,16,0,240,6-3,Colorado St.,5/19/1995,1,1,,$570000
34,Rod Smith\SmitRo06,27,,3,0,235,6-3,Ohio St.,1/10/1992,4,0,,
21,D.J. Swearinger\SweaDJ00,28,,4,3,205,5-10,South Carolina,9/1/1991,6,1,Houston Texans / 2nd / 57th pick / 2013,
82,Eric Tomlinson\TomlEr01,27,,3,1,263,6-6,Texas-El Paso,4/22/1992,3,0,,
83,Darren Waller\WallDa01,27,TE,16,16,255,6-6,Georgia Tech,9/13/1992,4,8,Baltimore Ravens / 6th / 204th pick / 2015,$720000
33,DeAndre Washington\WashDe00,26,,16,3,210,5-8,Texas Tech,2/22/1993,3,4,Oakland Raiders / 5th / 143rd pick / 2016,$720000
59,Tahir Whitehead\WhitTa00,29,LLB,16,16,241,6-2,Temple,4/2/1990,7,7,Detroit Lions / 5th / 138th pick / 2012,$2950000
58,Kyle Wilber\WilbKy00,30,,14,1,240,6-4,Wake Forest,4/26/1989,7,1,Dallas Cowboys / 4th / 113th pick / 2012,$1150000
16,Tyrell Williams\WillTy00,27,WR,14,12,205,6-4,Western Oregon,2/12/1992,4,5,,$5000000
20,Daryl Worley\WorlDa00,24,LCB,15,15,215,6-1,West Virginia,2/22/1995,3,5,Carolina Panthers / 3rd / 77th pick / 2016,$3095000
