No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
52,Khalil Mack*+\MackKh00,27,LOLB,14,13,269,6-3,Buffalo,2/22/1991,4,17,Oakland Raiders / 1st / 5th pick / 2014,$7000000
70,Bobby Massie\MassBo00,29,RT,16,16,325,6-6,Mississippi,8/1/1989,6,8,Arizona Cardinals / 4th / 112th pick / 2012,$4250000
27,Sherrick McManis\McMaSh99,31,,15,0,203,5-11,Northwestern,12/19/1987,8,1,Houston Texans / 5th / 144th pick / 2010,$1100000
17,Anthony Miller\MillAn02,24,,15,4,199,5-11,Memphis,10/9/1994,Rook,4,Chicago Bears / 2nd / 51st pick / 2018,$480000
33,Taquan Mizzell\MizzTa00,25,,9,1,194,5-9,Virginia,10/21/1993,1,1,,$129200
98,Bilal Nichols\NichBi00,22,rde,14,6,313,6-3,Delaware,9/14/1996,Rook,5,Chicago Bears / 5th / 145th pick / 2018,$480000
16,Pat O'Donnell\ODonPa00,27,,16,0,212,6-4,Miami (FL),2/22/1991,4,2,Chicago Bears / 6th / 191st pick / 2014,$1000000
1,Cody Parkey\ParkCo03,26,,16,0,190,6-0,Auburn,2/19/1992,4,1,,$1250000
95,Roy Robertson-Harris\RobeRo00,25,,16,0,292,6-5,Texas-El Paso,7/23/1993,1,2,,$555000
12,Allen Robinson\RobiAl02,25,WR,13,12,220,6-2,Penn St.,8/24/1993,4,7,Jacksonville Jaguars / 2nd / 61st pick / 2014,$4000000
48,Patrick Scales\ScalPa00,30,,16,0,228,6-3,Utah St.,2/11/1988,4,1,,$630000
87,Adam Shaheen\ShahAd00,24,,6,4,257,6-6,Ashland,10/24/1994,1,0,Chicago Bears / 2nd / 45th pick / 2017,$733661
88,Dion Sims\SimsDi00,27,,8,4,268,6-4,Michigan St.,2/18/1991,5,0,Miami Dolphins / 4th / 106th pick / 2013,$6000000
58,Roquan Smith\SmitRo07,21,RILB,16,14,230,6-0,Georgia,4/8/1997,Rook,9,Chicago Bears / 1st / 8th pick / 2018,$480000
79,Bradley Sowell\SoweBr00,29,,16,1,277,6-6,Mississippi,6/6/1989,6,2,,$850000
22,Kevin Toliver\ToliKe00,23,,15,1,199,6-2,LSU,11/24/1995,Rook,1,,$480000
59,Danny Trevathan\TrevDa00,28,LILB,16,16,237,6-0,Kentucky,3/24/1990,6,10,Denver Broncos / 6th / 188th pick / 2012,$5800000
10,Mitchell Trubisky*\TrubMi00,24,QB,14,14,215,6-2,North Carolina,8/20/1994,1,13,Chicago Bears / 1st / 2nd pick / 2017,$555000
11,Kevin White\WhitKe00,26,,9,0,216,6-3,West Virginia,6/25/1992,2,1,Chicago Bears / 1st / 7th pick / 2015,$2693597
65,Cody Whitehair*\WhitCo03,26,C,16,16,309,6-3,Kansas St.,7/11/1992,2,9,Chicago Bears / 2nd / 56th pick / 2016,$834051
31,Marcus Williams\WillMa03,27,,3,0,196,5-11,North Dakota St.,3/24/1991,4,0,,$139412
,Nick Williams\WillNi01,28,,2,0,308,6-4,Samford,2/21/1990,4,0,Pittsburgh Steelers / 7th / 223rd pick / 2013,$705000
83,Javon Wims\WimsJa00,24,,4,0,221,6-2,Georgia,9/11/1994,Rook,0,Chicago Bears / 7th / 224th pick / 2018,$480000
78,Bryan Witzmann\WitzBr00,28,rg,10,7,320,6-7,South Dakota St.,6/16/1990,4,3,,$557647
