No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
39,Keith McGill\McGiKe00,27,,16,2,211,6-3,Utah,3/9/1989,2,0,Oakland Raiders / 4th / 116th pick / 2014,$711300
14,Matt McGloin\McGlMa01,27,,3,1,210,6-1,Penn St.,12/2/1989,3,0,,$2553000
28,Latavius Murray\MurrLa00,26,RB,14,12,230,6-3,Central Florida,1/18/1990,3,7,Oakland Raiders / 6th / 181st pick / 2013,$701550
27,Reggie Nelson*\NelsRe99,33,FS,16,16,210,5-11,Florida,9/21/1983,9,13,Jacksonville Jaguars / 1st / 21st pick / 2007,$6000000
85,Ryan O'Malley\OMalRy00,23,,1,0,260,6-6,Pennsylvania,7/24/1993,Rook,0,,$344110
49,Jamize Olawale\OlawJa00,27,RB,16,7,240,6-1,North Texas,4/17/1989,4,2,,$2190000
70,Kelechi Osemele*+\OsemKe00,27,LG,15,15,330,6-5,Iowa St.,6/24/1989,4,13,Baltimore Ravens / 2nd / 60th pick / 2012,$13200000
72,Donald Penn*\PennDo20,33,LT,16,16,315,6-4,Utah St.,4/27/1983,9,10,,$6100000
30,Jalen Richard\RichJa01,23,,16,0,205,5-8,Southern Miss,10/15/1993,Rook,5,,$450000
54,Perry Riley\RilePe00,28,MLB,11,11,238,6-1,LSU,5/3/1988,6,5,Washington Redskins / 4th / 103rd pick / 2010,$581176
81,Mychal Rivera\RiveMy00,26,,13,2,242,6-3,Tennessee,9/8/1990,3,2,Oakland Raiders / 6th / 184th pick / 2013,$1697213
10,Seth Roberts\RobeSe00,25,wr,16,6,195,6-2,West Alabama,2/22/1991,2,3,,$525000
86,Lee Smith\SmitLe00,29,,4,4,265,6-6,TennesseeMarshall,11/21/1987,5,0,New England Patriots / 5th / 159th pick / 2011,$2750000
53,Malcolm Smith\SmitMa02,27,RLB,15,14,225,6-0,USC,7/5/1989,5,8,Seattle Seahawks / 7th / 242nd pick / 2011,$3000000
21,Sean Smith\SmitSe99,29,RCB,15,15,215,6-2,Utah,7/14/1987,7,8,Miami Dolphins / 2nd / 61st pick / 2009,$11000000
41,Brynden Trawick\TrawBr00,27,,15,0,225,6-2,Troy,10/23/1989,3,0,,$825000
88,Clive Walford\WalfCl00,25,TE,15,8,252,6-4,Miami (FL),10/1/1991,1,3,Oakland Raiders / 3rd / 68th pick / 2015,$781126
95,Jihad Ward\WardJi02,22,LDE,16,13,287,6-5,Illinois,5/11/1994,Rook,6,Oakland Raiders / 2nd / 44th pick / 2016,$1007236
33,DeAndre Washington\WashDe00,23,,14,2,210,5-8,Texas Tech,2/22/1993,Rook,4,Oakland Raiders / 5th / 143rd pick / 2016,$517298
71,Menelik Watson\WatsMe00,28,rt,10,5,315,6-5,Florida St.,12/22/1988,3,3,Oakland Raiders / 2nd / 42nd pick / 2013,$1525635
90,Dan Williams\WillDa99,29,RDT,16,11,330,6-2,Tennessee,6/1/1987,6,5,Arizona Cardinals / 1st / 26th pick / 2010,$7500000
