No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
50,Brooks Reed\ReedBr00,32,,9,0,254,6-3,Arizona,2/28/1987,8,1,Houston Texans / 2nd / 42nd pick / 2011,$1125000
94,Caraun Reid\ReidCa00,28,,3,3,292,6-2,Princeton,11/23/1991,5,1,Detroit Lions / 5th / 158th pick / 2014,
45,Pete Robertson\RobePe01,27,,2,0,243,6-2,Texas Tech,12/12/1992,2,0,,$570000
16,Trent Sherfield\SherTr00,23,,16,1,219,6-1,Vanderbilt,2/26/1996,1,1,,$570000
53,A.Q. Shipley\ShipA.20,33,C,16,16,307,6-1,Penn St.,5/22/1986,10,9,Pittsburgh Steelers / 7th / 226th pick / 2009,$805000
56,Terrell Suggs\SuggTe99,37,ROLB,13,13,265,6-3,Arizona St.,10/11/1982,16,5,Baltimore Ravens / 1st / 10th pick / 2003,$3000000
36,D.J. Swearinger\SweaDJ00,28,,4,4,205,5-10,South Carolina,9/1/1991,6,1,Houston Texans / 2nd / 57th pick / 2013,$4250000
64,J.R. Sweezy\SweeJ.00,30,RG,16,16,310,6-5,North Carolina St.,4/8/1989,7,9,Seattle Seahawks / 7th / 225th pick / 2012,$1500000
35,Deionte Thompson\ThomDe06,22,,11,2,195,6-1,Alabama,2/11/1997,Rook,1,Arizona Cardinals / 5th / 139th pick / 2019,$495000
34,Jalen Thompson\ThomJa04,21,SS,15,9,190,5-11,Washington St.,7/18/1998,Rook,3,Arizona Cardinals / 5th / 1st pick / 2019 Supp,$495000
47,Zeke Turner\TurnZe00,23,,12,0,214,6-2,Washington,6/9/1996,1,1,,$570000
51,Tanner Vallejo\VallTa00,25,,2,0,230,6-1,Boise St.,12/16/1994,2,0,Buffalo Bills / 6th / 195th pick / 2017,$645000
59,Joe Walker\WalkJo01,27,IL,16,11,236,6-2,Oregon,12/11/1992,2,4,Philadelphia Eagles / 7th / 251st pick / 2016,$645000
28,Charles Washington\WashCh01,26,,12,0,192,5-10,Fresno St.,3/10/1993,2,1,,
87,Maxx Williams\WillMa04,25,TE,16,10,252,6-4,Minnesota,4/12/1994,4,2,Baltimore Ravens / 2nd / 55th pick / 2015,$805000
22,Trevor Williams\WillTr05,26,,2,0,191,5-11,Penn St.,9/15/1993,3,0,,
51,Ramik Wilson\WilsRa00,27,,1,0,238,6-2,Georgia,8/19/1992,4,0,Kansas City Chiefs / 4th / 118th pick / 2015,
9,Ryan Winslow\WinsRy00,25,,2,0,217,6-5,Pittsburgh,4/30/1994,Rook,0,,
22,Zach Zenner\ZennZa00,28,,3,0,224,5-11,South Dakota St.,9/13/1991,4,0,,
