No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
98,Austin Johnson\JohnAu01,26,,16,0,314,6-4,Penn St.,5/8/1994,4,2,Tennessee Titans / 2nd / 43rd pick / 2016,$1362500
8,Daniel Jones\JoneDa05,23,QB,14,14,221,6-5,Duke,5/27/1997,1,8,New York Giants / 1st / 6th pick / 2019,$675000
58,Casey Kreiter\KreiCa00,30,,16,0,250,6-1,Iowa,8/13/1990,4,1,,$910000
57,Niko Lalos\LaloNi00,23,,6,0,270,6-5,Dartmouth,6/25/1997,Rook,1,,
97,Dexter Lawrence\LawrDe03,23,LDE,16,15,342,6-4,Clemson,11/12/1997,1,8,New York Giants / 1st / 17th pick / 2019,$1097184
66,Shane Lemieux\LemiSh00,23,LG,12,9,310,6-4,Oregon,5/12/1997,Rook,4,New York Giants / 5th / 150th pick / 2020,$610000
33,Dion Lewis\LewiDi00,30,,16,0,195,5-8,Pittsburgh,9/27/1990,9,2,Philadelphia Eagles / 5th / 149th pick / 2011,$1100000
37,Ryan Lewis\LewiRy01,26,,5,3,185,6-0,Pittsburgh,4/15/1994,2,1,,$661765
20,Julian Love\LoveJu00,22,db,16,6,195,5-11,Notre Dame,3/19/1998,1,3,New York Giants / 4th / 108th pick / 2019,$675000
81,Austin Mack\MackAu01,23,,11,1,215,6-2,Ohio St.,8/31/1997,Rook,1,,
54,Blake Martinez\MartBl01,26,LILB,16,16,237,6-2,Stanford,1/9/1994,4,10,Green Bay Packers / 4th / 131st pick / 2016,$4000000
55,David Mayo\MayoDa00,27,,11,2,245,6-2,Texas St.,8/18/1993,5,2,Carolina Panthers / 5th / 169th pick / 2015,$1500000
12,Colt McCoy\McCoCo00,34,,4,2,212,6-1,Texas,9/5/1986,10,1,Cleveland Browns / 3rd / 85th pick / 2010,$1050000
29,Xavier McKinney\McKiXa00,21,,6,4,201,6-0,Alabama,8/9/1999,Rook,2,New York Giants / 2nd / 36th pick / 2020,$400000
41,Alfred Morris\MorrAl00,32,,9,0,222,5-10,Florida Atlantic,12/12/1988,8,1,Washington Redskins / 6th / 173rd pick / 2012,
74,Matt Peart\PearMa00,23,,11,1,318,6-7,Connecticut,6/11/1997,Rook,1,New York Giants / 3rd / 99th pick / 2020,$610000
39,Elijhaa Penny\PennEl00,27,,14,0,234,6-2,Idaho,8/17/1993,3,0,,$825000
21,Jabrill Peppers\PeppJa00,25,SS,15,14,213,5-11,Michigan,10/4/1995,3,6,Cleveland Browns / 1st / 25th pick / 2017,$1875271
13,Dante Pettis\PettDa00,25,,2,0,195,6-1,Washington,10/23/1995,2,1,San Francisco 49ers / 2nd / 44th pick / 2018,$1061869
19,Damion Ratley\RatlDa00,25,,5,0,200,6-2,Texas A&M,4/16/1995,2,0,Cleveland Browns / 6th / 175th pick / 2018,$750000
23,Logan Ryan\RyanLo00,29,FS,16,15,195,5-11,Rutgers,2/9/1991,7,6,New England Patriots / 3rd / 83rd pick / 2013,$1050000
91,Jabaal Sheard\SheaJa00,31,,9,3,268,6-3,Pittsburgh,5/10/1989,9,2,Cleveland Browns / 2nd / 37th pick / 2011,$679412
87,Sterling Shepard\ShepSt00,27,WR,12,12,201,5-10,Oklahoma,2/10/1993,4,5,New York Giants / 2nd / 40th pick / 2016,$6475000
62,Chad Slade\SladCh01,28,,1,0,315,6-5,Auburn,5/4/1992,3,0,,$134400
86,Darius Slayton\SlayDa01,23,WR,16,15,190,6-1,Auburn,1/12/1997,1,5,New York Giants / 5th / 171st pick / 2019,$675000
82,Kaden Smith\SmitKa00,23,TE,15,12,252,6-5,Stanford,4/24/1997,1,1,San Francisco 49ers / 6th / 176th pick / 2019,$675000
15,Golden Tate\TateGo00,32,,12,4,197,5-10,Notre Dame,8/2/1988,10,3,Seattle Seahawks / 2nd / 60th pick / 2010,$7975000
78,Andrew Thomas\ThomAn02,21,LT,16,15,315,6-5,Georgia,1/22/1999,Rook,6,New York Giants / 1st / 4th pick / 2020,$610000
85,Levine Toilolo\ToilLe00,29,,16,2,268,6-8,Stanford,7/30/1991,7,0,Atlanta Falcons / 4th / 133rd pick / 2013,$1225000
94,Dalvin Tomlinson\TomlDa00,26,NT,16,16,318,6-3,Alabama,2/28/1994,3,8,New York Giants / 2nd / 55th pick / 2017,$1088468
83,Eric Tomlinson\TomlEr01,28,,1,0,263,6-6,Texas-El Paso,4/22/1992,4,0,,$695882
19,Joe Webb\WebbJo00,34,,2,0,231,6-4,Ala-Birmingham,11/14/1986,10,0,Minnesota Vikings / 6th / 199th pick / 2010,
28,Brandon Williams\WillBr07,28,,6,0,200,6-0,Texas A&M,9/9/1992,4,0,Arizona Cardinals / 3rd / 92nd pick / 2016,$825000
38,Jarren Williams\WillJa09,23,,2,0,187,5-10,Albany N.Y.,7/18/1997,Rook,0,,
99,Leonard Williams\WillLe02,26,DT,16,12,302,6-5,USC,6/20/1994,5,8,New York Jets / 1st / 6th pick / 2015,$16126000
53,Oshane Ximines\XimiOs00,24,,4,3,252,6-4,Old Dominion,12/7/1996,1,1,New York Giants / 3rd / 95th pick / 2019,$483824
27,Isaac Yiadom\YiadIs00,24,RCB,16,10,190,6-1,Boston Col.,2/20/1996,2,4,Denver Broncos / 3rd / 99th pick / 2018,$750000
70,Kevin Zeitler\ZeitKe00,30,RG,16,16,315,6-4,Wisconsin,3/8/1990,8,6,Cincinnati Bengals / 1st / 27th pick / 2012,$10000000
