No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
22,Derrick Henry\HenrDe00,22,,15,2,247,6-3,Alabama,1/4/1994,Rook,4,Tennessee Titans / 2nd / 45th pick / 2016,$983259
81,Andre Johnson\JohnAn02,35,,8,4,229,6-3,Miami (FL),7/11/1981,13,1,Houston Texans / 1st / 3rd pick / 2003,$985000
94,Austin Johnson\JohnAu01,22,,10,0,314,6-4,Penn St.,5/8/1994,Rook,0,Tennessee Titans / 2nd / 43rd pick / 2016,$1029496
25,Rashad Johnson\JohnRa98,30,FS,14,7,195,6-0,Alabama,1/2/1986,7,3,Arizona Cardinals / 3rd / 95th pick / 2009,$2500000
60,Ben Jones\JoneBe01,27,C,16,16,308,6-3,Georgia,7/2/1989,4,8,Houston Texans / 4th / 99th pick / 2012,$2375000
90,DaQuan Jones\JoneDa04,25,LDE,16,16,322,6-4,Penn St.,12/27/1991,2,9,Tennessee Titans / 4th / 112th pick / 2014,$713850
71,Dennis Kelly\KellDe00,26,t,16,6,321,6-8,Purdue,1/16/1990,4,4,Philadelphia Eagles / 5th / 153rd pick / 2012,$760000
6,Brett Kern\KernBr20,30,,16,0,214,6-2,Toledo,2/17/1986,8,2,,$2700000
64,Josh Kline\KlinJo01,27,RG,14,14,300,6-3,Kent St.,12/29/1989,3,7,,$950000
97,Karl Klug\KlugKa00,28,,14,3,278,6-3,Iowa,3/31/1988,5,0,Tennessee Titans / 5th / 142nd pick / 2011,$2250000
77,Taylor Lewan *\LewaTa00,25,LT,16,16,309,6-7,Michigan,7/22/1991,2,10,Tennessee Titans / 1st / 11th pick / 2014,$3132274
87,Marc Mariani\MariMa00,29,,16,0,190,6-1,Montana,5/2/1987,6,0,Tennessee Titans / 7th / 222nd pick / 2010,$600000
8,Marcus Mariota\MariMa01,23,QB,15,15,222,6-4,Oregon,10/30/1993,1,13,Tennessee Titans / 1st / 2nd pick / 2015,$5503176
18,Rishard Matthews\MattRi00,27,WR,16,9,217,6-0,Nevada,10/12/1989,4,9,Miami Dolphins / 7th / 227th pick / 2012,$3333333
10,Tre McBride\McBrTr00,24,,2,0,210,6-0,William & Mary,12/1/1992,1,0,Tennessee Titans / 7th / 245th pick / 2015,$525000
23,Brice McCain\McCaBr99,30,DB,16,10,190,5-9,Utah,12/10/1986,7,5,Houston Texans / 6th / 188th pick / 2009,$1700000
30,Jason McCourty\McCoJa99,29,RCB,14,14,195,5-11,Rutgers,8/13/1987,7,7,Tennessee Titans / 6th / 203rd pick / 2009,$8800000
91,Derrick Morgan\MorgDe99,27,LOLB,15,15,261,6-4,Georgia Tech,1/6/1989,6,8,Tennessee Titans / 1st / 16th pick / 2010,$6312500
29,DeMarco Murray*\MurrDe00,28,RB,16,16,220,6-1,Oklahoma,2/12/1988,5,12,Dallas Cowboys / 3rd / 71st pick / 2011,$6000000
98,Brian Orakpo*\OrakBr99,30,ROLB,16,16,257,6-4,Texas,7/31/1986,7,12,Washington Redskins / 1st / 13th pick / 2009,$8250000
50,Nate Palmer\PalmNa01,27,,14,0,248,6-2,Illinois St.,9/23/1989,3,0,Green Bay Packers / 6th / 193rd pick / 2013,$675000
37,Kalan Reed\ReedKa00,23,,4,0,199,5-11,Southern Miss,12/29/1993,Rook,0,Tennessee Titans / 7th / 253rd pick / 2016,$132350
28,Cody Riggs\RiggCo00,25,,3,0,186,5-9,FloridaNotre Dame,12/30/1991,1,0,,$527333
35,Curtis Riley\RileCu00,24,,4,0,190,6-0,Fresno St.,7/18/1992,Rook,0,,$397050
62,Brian Schwenke\SchwBr00,25,,16,3,310,6-3,California,3/22/1991,3,0,Tennessee Titans / 4th / 107th pick / 2013,$1787065
21,Da'Norris Searcy\SearDa00,28,SS,14,14,205,5-11,North Carolina,11/16/1988,5,7,Buffalo Bills / 4th / 100th pick / 2011,$6125000
19,Tajae Sharpe\SharTa00,22,WR,16,10,194,6-2,Massachusetts,12/23/1994,Rook,5,Tennessee Titans / 5th / 140th pick / 2016,$518721
36,LeShaun Sims\SimsLe00,23,,13,2,203,6-0,Southern Utah,9/18/1993,Rook,0,Tennessee Titans / 5th / 157th pick / 2016,$509546
20,D'Joun Smith\SmitDJ00,24,,1,0,193,5-11,Florida Atlantic,9/23/1992,1,0,Indianapolis Colts / 3rd / 65th pick / 2015,
67,Quinton Spain\SpaiQu00,25,LG,14,13,330,6-4,West Virginia,8/7/1991,1,6,,$527000
55,Sean Spence\SpenSe00,26,lilb,15,6,231,5-11,Miami (FL),6/7/1990,4,5,Pittsburgh Steelers / 3rd / 86th pick / 2012,$2468750
24,Daimion Stafford\StafDa00,25,s,15,6,221,6-0,Nebraska,2/18/1991,3,4,Tennessee Titans / 7th / 248th pick / 2013,$686474
57,Justin Staples\StapJu00,27,,3,0,245,6-4,Illinois,12/10/1989,3,0,,$141176
4,Ryan Succop\SuccRy44,30,,16,0,218,6-2,South Carolina,9/19/1986,7,5,Kansas City Chiefs / 7th / 256th pick / 2009,$2466666
89,Phillip Supernaw\SupePh00,26,,15,2,255,6-5,Ouachita Baptist,1/30/1990,4,1,,$600000
79,Sebastian Tretola\TretSe00,24,,1,0,317,6-4,Arkansas,5/1/1992,Rook,0,Tennessee Titans / 6th / 193rd pick / 2016,$483185
82,Delanie Walker*\WalkHu00,32,TE,15,9,248,6-2,Central Missouri St.,8/12/1984,10,7,San Francisco 49ers / 6th / 175th pick / 2006,$6267708
52,Aaron Wallace\WallAa00,23,,10,0,242,6-2,UCLA,7/8/1993,Rook,0,Tennessee Titans / 7th / 222nd pick / 2016,$450000
70,Chance Warmack\WarmCh00,25,,2,2,323,6-2,Alabama,9/14/1991,3,0,Tennessee Titans / 1st / 10th pick / 2013,$3871206
54,Avery Williamson\WillAv00,24,RILB,16,16,246,6-1,Kentucky,3/9/1992,2,10,Tennessee Titans / 5th / 151st pick / 2014,$648613
96,Al Woods\WoodAl99,29,NT,12,7,330,6-4,LSU,3/25/1987,6,4,New Orleans Saints / 4th / 123rd pick / 2010,$2468750
75,Antwaun Woods\WoodAn02,23,,1,0,318,6-1,USC,1/3/1993,Rook,0,,
59,Wesley Woodyard\WoodWe20,30,LILB,16,10,233,6-0,Kentucky,7/21/1986,8,7,,$4250000
13,Kendall Wright\WrigKe01,27,,11,4,185,5-10,Baylor,11/12/1989,4,4,Tennessee Titans / 1st / 20th pick / 2012,$7320000
